Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_087,2,6627,8508,M3,7200,76,7276,-1232,0,1232
Job_080,8,5986,7225,M9,7223,72,7295,70,70,0
Job_079,5,5951,8014,M8,7239,52,7291,-723,0,723
Job_082,8,6090,7401,M7,7259,30,7289,-112,0,112
Job_081,6,6053,7616,M0,7260,47,7307,-309,0,309
Job_091,3,6859,8098,M5,7268,61,7329,-769,0,769
Job_092,2,6860,8650,M3,7276,39,7315,-1335,0,1335
Job_075,9,5632,7334,M7,7289,45,7334,0,0,0
Job_083,6,6233,7931,M8,7291,19,7310,-621,0,621
Job_071,8,5413,7477,M9,7295,22,7317,-160,0,160
Job_080,9,5986,7225,M6,7295,53,7348,123,123,0
Job_096,0,7280,8887,M0,7307,43,7350,-1537,0,1537
Job_085,4,6478,8179,M8,7310,64,7374,-805,0,805
Job_092,3,6860,8650,M2,7315,74,7389,-1261,0,1261
Job_078,8,5900,7689,M9,7317,45,7362,-327,0,327
Job_089,2,6848,8411,M5,7329,52,7381,-1030,0,1030
Job_091,4,6859,8098,M3,7329,26,7355,-743,0,743
Job_079,6,5951,8014,M7,7334,85,7419,-595,0,595
Job_082,9,6090,7401,M4,7346,55,7401,0,0,0
Job_086,5,6579,8277,M6,7348,88,7436,-841,0,841
Job_095,0,7200,8444,M0,7350,29,7379,-1065,0,1065
Job_088,3,6681,8288,M9,7362,11,7373,-915,0,915
Job_083,7,6233,7931,M9,7373,48,7421,-510,0,510
Job_094,1,7072,8774,M0,7379,13,7392,-1382,0,1382
Job_087,3,6627,8508,M5,7381,51,7432,-1076,0,1076
Job_089,3,6848,8411,M3,7381,95,7476,-935,0,935
Job_096,1,7280,8887,M2,7389,90,7479,-1408,0,1408
Job_091,5,6859,8098,M4,7401,69,7470,-628,0,628
Job_077,9,5840,7447,M8,7417,30,7447,0,0,0
Job_083,8,6233,7931,M7,7421,36,7457,-474,0,474
Job_085,5,6478,8179,M9,7421,76,7497,-682,0,682
Job_071,9,5413,7477,M5,7434,43,7477,0,0,0
Job_086,6,6579,8277,M8,7447,19,7466,-811,0,811
Job_092,4,6860,8650,M8,7466,90,7556,-1094,0,1094
Job_079,7,5951,8014,M3,7476,98,7574,-440,0,440
Job_096,2,7280,8887,M4,7479,75,7554,-1333,0,1333
Job_099,0,7426,8665,M2,7479,14,7493,-1172,0,1172
Job_094,2,7072,8774,M2,7493,61,7554,-1220,0,1220
Job_099,1,7426,8665,M0,7493,6,7499,-1166,0,1166
Job_085,6,6478,8179,M5,7497,47,7544,-635,0,635
Job_086,7,6579,8277,M9,7497,48,7545,-732,0,732
Job_081,7,6053,7616,M6,7520,65,7585,-31,0,31
Job_086,8,6579,8277,M7,7545,36,7581,-696,0,696
Job_087,4,6627,8508,M2,7554,85,7639,-869,0,869
Job_096,3,7280,8887,M9,7554,11,7565,-1322,0,1322
Job_091,6,6859,8098,M8,7556,21,7577,-521,0,521
Job_092,5,6860,8650,M5,7556,10,7566,-1084,0,1084
Job_079,8,5951,8014,M9,7574,22,7596,-418,0,418
Job_085,7,6478,8179,M3,7574,52,7626,-553,0,553
Job_089,4,6848,8411,M8,7577,48,7625,-786,0,786
Job_081,8,6053,7616,M4,7585,6,7591,-25,0,25
Job_094,3,7072,8774,M6,7585,7,7592,-1182,0,1182
Job_081,9,6053,7616,M7,7591,25,7616,0,0,0
Job_091,7,6859,8098,M7,7616,49,7665,-433,0,433
Job_089,5,6848,8411,M9,7625,72,7697,-714,0,714
Job_094,4,7072,8774,M8,7625,64,7689,-1085,0,1085
Job_096,4,7280,8887,M3,7626,69,7695,-1192,0,1192
Job_100,0,7493,9056,M2,7639,84,7723,-1333,0,1333
Job_078,9,5900,7689,M4,7656,33,7689,0,0,0
Job_092,6,6860,8650,M7,7665,12,7677,-973,0,973
Job_092,7,6860,8650,M6,7677,89,7766,-884,0,884
Job_085,8,6478,8179,M4,7689,90,7779,-400,0,400
Job_087,5,6627,8508,M9,7697,11,7708,-800,0,800
Job_089,6,6848,8411,M0,7697,47,7744,-667,0,667
Job_094,5,7072,8774,M9,7708,76,7784,-990,0,990
Job_102,0,7673,9371,M2,7723,31,7754,-1617,0,1617
Job_088,4,6681,8288,M3,7727,69,7796,-492,0,492
Job_102,1,7673,9371,M0,7754,86,7840,-1531,0,1531
Job_087,6,6627,8508,M6,7766,40,7806,-702,0,702
Job_094,6,7072,8774,M5,7784,47,7831,-943,0,943
Job_088,5,6681,8288,M1,7796,28,7824,-464,0,464
Job_087,7,6627,8508,M7,7806,89,7895,-613,0,613
Job_093,3,6976,8220,M3,7816,36,7852,-368,0,368
Job_088,6,6681,8288,M6,7824,46,7870,-418,0,418
Job_095,1,7200,8444,M1,7824,78,7902,-542,0,542
Job_083,9,6233,7931,M3,7852,79,7931,0,0,0
Job_093,4,6976,8220,M4,7852,49,7901,-319,0,319
Job_088,7,6681,8288,M5,7870,46,7916,-372,0,372
Job_103,0,7887,9767,M0,7887,76,7963,-1804,0,1804
Job_087,8,6627,8508,M4,7901,26,7927,-581,0,581
Job_099,2,7426,8665,M1,7902,22,7924,-741,0,741
Job_084,4,6447,8327,M2,7909,85,7994,-333,0,333
Job_088,8,6681,8288,M7,7916,72,7988,-300,0,300
Job_093,5,6976,8220,M5,7916,11,7927,-293,0,293
Job_091,8,6859,8098,M9,7922,72,7994,-104,0,104
Job_101,0,7530,8841,M1,7924,46,7970,-871,0,871
Job_093,6,6976,8220,M6,7927,62,7989,-231,0,231
Job_094,7,7072,8774,M3,7931,52,7983,-791,0,791
Job_096,5,7280,8887,M1,7970,28,7998,-889,0,889
Job_101,1,7530,8841,M0,7970,37,8007,-834,0,834
Job_079,9,5951,8014,M5,7971,43,8014,0,0,0
Job_094,8,7072,8774,M4,7983,90,8073,-701,0,701
Job_093,7,6976,8220,M7,7989,56,8045,-175,0,175
Job_084,5,6447,8327,M9,7994,11,8005,-322,0,322
Job_095,2,7200,8444,M2,7994,9,8003,-441,0,441
Job_090,0,6853,8917,M1,7998,81,8079,-838,0,838
Job_095,3,7200,8444,M3,8003,36,8039,-405,0,405
Job_084,6,6447,8327,M6,8005,40,8045,-282,0,282
Job_099,3,7426,8665,M5,8014,61,8075,-590,0,590
Job_105,0,8019,9717,M2,8019,31,8050,-1667,0,1667
Job_101,2,7530,8841,M3,8039,61,8100,-741,0,741
Job_084,7,6447,8327,M7,8045,89,8134,-193,0,193
Job_091,9,6859,8098,M6,8045,53,8098,0,0,0
Job_093,8,6976,8220,M8,8045,44,8089,-131,0,131
Job_105,1,8019,9717,M0,8050,86,8136,-1581,0,1581
Job_095,4,7200,8444,M4,8073,49,8122,-322,0,322
Job_090,1,6853,8917,M2,8079,95,8174,-743,0,743
Job_100,1,7493,9056,M1,8079,2,8081,-975,0,975
Job_097,0,7340,9129,M1,8081,91,8172,-957,0,957
Job_100,2,7493,9056,M5,8081,52,8133,-923,0,923
Job_089,7,6848,8411,M6,8098,65,8163,-248,0,248
Job_099,4,7426,8665,M3,8100,26,8126,-539,0,539
Job_099,5,7426,8665,M4,8126,69,8195,-470,0,470
Job_095,5,7200,8444,M5,8133,11,8144,-300,0,300
Job_085,9,6478,8179,M7,8134,45,8179,0,0,0
Job_107,0,8121,9728,M0,8136,43,8179,-1549,0,1549
Job_095,6,7200,8444,M6,8163,62,8225,-219,0,219
Job_102,2,7673,9371,M1,8172,46,8218,-1153,0,1153
Job_101,3,7530,8841,M2,8174,13,8187,-654,0,654
Job_090,2,6853,8917,M0,8179,71,8250,-667,0,667
Job_107,1,8121,9728,M2,8187,90,8277,-1451,0,1451
Job_084,8,6447,8327,M4,8195,26,8221,-106,0,106
Job_099,6,7426,8665,M8,8195,21,8216,-449,0,449
Job_086,9,6579,8277,M3,8198,79,8277,0,0,0
Job_093,9,6976,8220,M9,8199,21,8220,0,0,0
Job_099,7,7426,8665,M7,8216,49,8265,-400,0,400
Job_098,0,7391,9454,M1,8218,81,8299,-1155,0,1155
Job_102,3,7673,9371,M5,8218,74,8292,-1079,0,1079
Job_089,8,6848,8411,M4,8221,6,8227,-184,0,184
Job_088,9,6681,8288,M8,8223,30,8253,-35,0,35
Job_101,4,7530,8841,M6,8225,32,8257,-584,0,584
Job_090,3,6853,8917,M4,8250,99,8349,-568,0,568
Job_097,1,7340,9129,M0,8250,85,8335,-794,0,794
Job_084,9,6447,8327,M8,8253,74,8327,0,0,0
Job_096,6,7280,8887,M6,8257,46,8303,-584,0,584
Job_095,7,7200,8444,M7,8265,56,8321,-123,0,123
Job_099,8,7426,8665,M9,8265,72,8337,-328,0,328
Job_100,3,7493,9056,M3,8277,95,8372,-684,0,684
Job_108,0,8288,9851,M2,8288,84,8372,-1479,0,1479
Job_101,5,7530,8841,M5,8292,21,8313,-528,0,528
Job_096,7,7280,8887,M5,8313,46,8359,-528,0,528
Job_095,8,7200,8444,M8,8327,44,8371,-73,0,73
Job_106,0,8067,9948,M0,8335,76,8411,-1537,0,1537
Job_101,6,7530,8841,M9,8337,32,8369,-472,0,472
Job_090,4,6853,8917,M6,8349,9,8358,-559,0,559
Job_107,2,8121,9728,M4,8349,75,8424,-1304,0,1304
Job_090,5,6853,8917,M8,8371,52,8423,-494,0,494
Job_097,2,7340,9129,M3,8372,39,8411,-718,0,718
Job_098,1,7391,9454,M2,8372,95,8467,-987,0,987
Job_089,9,6848,8411,M7,8386,25,8411,0,0,0
Job_096,8,7280,8887,M7,8411,72,8483,-404,0,404
Job_112,0,8416,9660,M0,8416,29,8445,-1215,0,1215
Job_095,9,7200,8444,M9,8423,21,8444,0,0,0
Job_102,4,7673,9371,M4,8424,32,8456,-915,0,915
Job_087,9,6627,8508,M8,8434,74,8508,0,0,0
Job_107,3,8121,9728,M9,8444,11,8455,-1273,0,1273
Job_107,4,8121,9728,M3,8455,69,8524,-1204,0,1204
Job_102,5,7673,9371,M6,8456,88,8544,-827,0,827
Job_097,3,7340,9129,M2,8467,74,8541,-588,0,588
Job_098,2,7391,9454,M0,8467,71,8538,-916,0,916
Job_090,6,6853,8917,M7,8483,85,8568,-349,0,349
Job_101,7,7530,8841,M8,8508,89,8597,-244,0,244
Job_110,0,8299,9538,M2,8541,14,8555,-983,0,983
Job_110,1,8299,9538,M0,8555,6,8561,-977,0,977
Job_110,2,8299,9538,M1,8561,22,8583,-955,0,955
Job_090,7,6853,8917,M3,8568,98,8666,-251,0,251
