Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_096,8,7280,8887,M7,8645,72,8717,-170,0,170
Job_110,6,8299,9538,M8,8645,21,8666,-872,0,872
Job_107,5,8121,9728,M1,8675,28,8703,-1025,0,1025
Job_114,0,8640,9884,M0,8677,29,8706,-1178,0,1178
Job_099,9,7426,8665,M6,8678,53,8731,66,66,0
Job_100,8,7493,9056,M4,8678,6,8684,-372,0,372
Job_105,7,8019,9717,M9,8680,48,8728,-989,0,989
Job_112,2,8416,9660,M2,8685,9,8694,-966,0,966
Job_113,0,8512,10214,M1,8703,85,8788,-1426,0,1426
Job_109,2,8293,10357,M0,8706,71,8777,-1580,0,1580
Job_094,9,7072,8774,M7,8729,45,8774,0,0,0
Job_107,6,8121,9728,M6,8731,46,8777,-951,0,951
Job_108,4,8288,9851,M8,8732,48,8780,-1071,0,1071
Job_112,3,8416,9660,M3,8732,36,8768,-892,0,892
Job_104,7,7918,9619,M3,8768,52,8820,-799,0,799
Job_102,8,7673,9371,M7,8774,36,8810,-561,0,561
Job_103,6,7887,9767,M6,8777,40,8817,-950,0,950
Job_107,7,8121,9728,M5,8777,46,8823,-905,0,905
Job_115,0,8720,10327,M0,8777,43,8820,-1507,0,1507
Job_108,5,8288,9851,M9,8780,72,8852,-999,0,999
Job_101,9,7530,8841,M4,8786,55,8841,0,0,0
Job_114,1,8640,9884,M1,8788,78,8866,-1018,0,1018
Job_110,7,8299,9538,M7,8810,49,8859,-679,0,679
Job_106,2,8067,9948,M3,8820,76,8896,-1052,0,1052
Job_113,1,8512,10214,M0,8820,13,8833,-1381,0,1381
Job_115,1,8720,10327,M2,8820,90,8910,-1417,0,1417
Job_112,4,8416,9660,M4,8841,49,8890,-770,0,770
Job_108,6,8288,9851,M0,8852,47,8899,-952,0,952
Job_096,9,7280,8887,M8,8857,30,8887,0,0,0
Job_103,7,7887,9767,M7,8859,89,8948,-819,0,819
Job_110,8,8299,9538,M9,8859,72,8931,-607,0,607
Job_116,0,8780,10569,M1,8866,91,8957,-1612,0,1612
Job_090,9,6853,8917,M5,8874,43,8917,0,0,0
Job_104,8,7918,9619,M4,8890,90,8980,-639,0,639
Job_111,2,8300,10090,M3,8896,39,8935,-1155,0,1155
Job_108,7,8288,9851,M6,8899,65,8964,-887,0,887
Job_113,2,8512,10214,M2,8910,61,8971,-1243,0,1243
Job_112,5,8416,9660,M5,8917,11,8928,-732,0,732
Job_106,3,8067,9948,M5,8928,51,8979,-969,0,969
Job_105,8,8019,9717,M7,8948,36,8984,-733,0,733
Job_116,1,8780,10569,M0,8957,85,9042,-1527,0,1527
Job_117,0,8831,10894,M1,8957,81,9038,-1856,0,1856
Job_112,6,8416,9660,M6,8964,62,9026,-634,0,634
Job_114,2,8640,9884,M2,8971,9,8980,-904,0,904
Job_103,8,7887,9767,M4,8980,26,9006,-761,0,761
Job_106,4,8067,9948,M2,8980,85,9065,-883,0,883
Job_114,3,8640,9884,M3,8980,36,9016,-868,0,868
Job_108,8,8288,9851,M4,9006,6,9012,-839,0,839
Job_115,2,8720,10327,M4,9012,75,9087,-1240,0,1240
Job_113,3,8512,10214,M6,9026,7,9033,-1181,0,1181
Job_100,9,7493,9056,M7,9031,25,9056,0,0,0
Job_113,4,8512,10214,M8,9033,64,9097,-1117,0,1117
Job_120,0,8970,10281,M1,9038,46,9084,-1197,0,1197
Job_116,2,8780,10569,M3,9042,39,9081,-1488,0,1488
Job_112,7,8416,9660,M7,9056,56,9112,-548,0,548
Job_106,5,8067,9948,M9,9065,11,9076,-872,0,872
Job_118,0,8866,10105,M2,9065,14,9079,-1026,0,1026
Job_106,6,8067,9948,M6,9076,40,9116,-832,0,832
Job_111,3,8300,10090,M2,9079,74,9153,-937,0,937
Job_118,1,8866,10105,M0,9079,6,9085,-1020,0,1020
Job_118,2,8866,10105,M1,9085,22,9107,-998,0,998
Job_120,1,8970,10281,M0,9085,37,9122,-1159,0,1159
Job_115,3,8720,10327,M9,9087,11,9098,-1229,0,1229
Job_097,9,7340,9129,M4,9096,33,9129,0,0,0
Job_113,5,8512,10214,M9,9098,76,9174,-1040,0,1040
Job_115,4,8720,10327,M3,9098,69,9167,-1160,0,1160
Job_118,3,8866,10105,M5,9107,61,9168,-937,0,937
Job_107,8,8121,9728,M7,9112,72,9184,-544,0,544
Job_112,8,8416,9660,M8,9112,44,9156,-504,0,504
Job_114,4,8640,9884,M4,9129,49,9178,-706,0,706
Job_119,0,8933,10496,M2,9153,84,9237,-1259,0,1259
Job_111,4,8300,10090,M8,9156,90,9246,-844,0,844
Job_115,5,8720,10327,M1,9167,28,9195,-1132,0,1132
Job_120,2,8970,10281,M3,9167,61,9228,-1053,0,1053
Job_109,3,8293,10357,M4,9178,99,9277,-1080,0,1080
Job_114,5,8640,9884,M5,9178,11,9189,-695,0,695
Job_106,7,8067,9948,M7,9184,89,9273,-675,0,675
Job_113,6,8512,10214,M5,9189,47,9236,-978,0,978
Job_114,6,8640,9884,M6,9189,62,9251,-633,0,633
Job_118,4,8866,10105,M3,9228,26,9254,-851,0,851
Job_119,1,8933,10496,M1,9237,2,9239,-1257,0,1257
Job_120,3,8970,10281,M2,9237,13,9250,-1031,0,1031
Job_119,2,8933,10496,M5,9239,52,9291,-1205,0,1205
Job_116,3,8780,10569,M2,9250,74,9324,-1245,0,1245
Job_120,4,8970,10281,M6,9251,32,9283,-998,0,998
Job_114,7,8640,9884,M7,9273,56,9329,-555,0,555
Job_118,5,8866,10105,M4,9277,69,9346,-759,0,759
Job_109,4,8293,10357,M6,9283,9,9292,-1065,0,1065
Job_111,5,8300,10090,M5,9291,10,9301,-789,0,789
Job_102,9,7673,9371,M3,9292,79,9371,0,0,0
Job_109,5,8293,10357,M8,9292,52,9344,-1013,0,1013
Job_115,6,8720,10327,M6,9292,46,9338,-989,0,989
Job_120,5,8970,10281,M5,9301,21,9322,-959,0,959
Job_120,6,8970,10281,M9,9322,32,9354,-927,0,927
Job_117,1,8831,10894,M2,9324,95,9419,-1475,0,1475
Job_122,0,9327,11207,M0,9327,76,9403,-1804,0,1804
Job_111,6,8300,10090,M7,9329,12,9341,-749,0,749
Job_115,7,8720,10327,M5,9338,46,9384,-943,0,943
Job_111,7,8300,10090,M6,9341,89,9430,-660,0,660
Job_109,6,8293,10357,M7,9344,85,9429,-928,0,928
Job_114,8,8640,9884,M8,9344,44,9388,-496,0,496
Job_106,8,8067,9948,M4,9346,26,9372,-576,0,576
Job_123,0,9358,11059,M1,9358,85,9443,-1616,0,1616
Job_113,7,8512,10214,M3,9371,52,9423,-791,0,791
Job_118,6,8866,10105,M8,9388,21,9409,-696,0,696
Job_116,4,8780,10569,M8,9409,90,9499,-1070,0,1070
Job_098,9,7391,9454,M5,9411,43,9454,0,0,0
Job_117,2,8831,10894,M0,9419,71,9490,-1404,0,1404
Job_121,0,9113,10811,M2,9419,31,9450,-1361,0,1361
Job_119,3,8933,10496,M3,9423,95,9518,-978,0,978
Job_118,7,8866,10105,M7,9429,49,9478,-627,0,627
Job_111,8,8300,10090,M9,9430,45,9475,-615,0,615
Job_122,1,9327,11207,M1,9443,69,9512,-1695,0,1695
Job_124,0,9459,11157,M2,9459,31,9490,-1667,0,1667
Job_115,8,8720,10327,M7,9478,72,9550,-777,0,777
Job_118,8,8866,10105,M9,9478,72,9550,-555,0,555
Job_110,9,8299,9538,M6,9485,53,9538,0,0,0
Job_117,3,8831,10894,M4,9490,99,9589,-1305,0,1305
Job_121,1,9113,10811,M0,9490,86,9576,-1235,0,1235
Job_116,5,8780,10569,M5,9499,10,9509,-1060,0,1060
Job_109,7,8293,10357,M3,9518,98,9616,-741,0,741
Job_119,4,8933,10496,M8,9518,48,9566,-930,0,930
Job_116,6,8780,10569,M7,9550,12,9562,-1007,0,1007
Job_104,9,7918,9619,M7,9574,45,9619,0,0,0
Job_121,2,9113,10811,M1,9576,46,9622,-1189,0,1189
Job_126,0,9561,11168,M0,9576,43,9619,-1549,0,1549
Job_113,8,8512,10214,M4,9589,90,9679,-535,0,535
Job_117,4,8831,10894,M6,9589,9,9598,-1296,0,1296
Job_116,7,8780,10569,M6,9598,89,9687,-882,0,882
Job_117,5,8831,10894,M8,9598,52,9650,-1244,0,1244
Job_109,8,8293,10357,M9,9616,22,9638,-719,0,719
Job_123,1,9358,11059,M0,9619,13,9632,-1427,0,1427
Job_126,1,9561,11168,M2,9619,90,9709,-1459,0,1459
Job_121,3,9113,10811,M5,9622,74,9696,-1115,0,1115
Job_124,1,9459,11157,M0,9632,86,9718,-1439,0,1439
Job_105,9,8019,9717,M3,9638,79,9717,0,0,0
Job_112,9,8416,9660,M9,9639,21,9660,0,0,0
Job_117,6,8831,10894,M7,9650,85,9735,-1159,0,1159
Job_119,5,8933,10496,M9,9660,72,9732,-764,0,764
Job_107,9,8121,9728,M8,9663,30,9693,-35,0,35
Job_103,9,7887,9767,M8,9693,74,9767,0,0,0
Job_121,4,9113,10811,M4,9696,32,9728,-1083,0,1083
Job_123,2,9358,11059,M2,9709,61,9770,-1289,0,1289
Job_122,2,9327,11207,M3,9717,76,9793,-1414,0,1414
Job_124,2,9459,11157,M1,9718,46,9764,-1393,0,1393
Job_125,0,9507,11388,M0,9718,76,9794,-1594,0,1594
Job_121,5,9113,10811,M6,9728,88,9816,-995,0,995
Job_126,2,9561,11168,M4,9728,75,9803,-1365,0,1365
Job_116,8,8780,10569,M9,9732,45,9777,-792,0,792
Job_124,3,9459,11157,M5,9764,74,9838,-1319,0,1319
Job_130,0,9740,11530,M1,9764,91,9855,-1675,0,1675
Job_129,0,9739,10978,M2,9770,14,9784,-1194,0,1194
Job_127,0,9728,11291,M2,9784,84,9868,-1423,0,1423
Job_117,7,8831,10894,M3,9793,98,9891,-1003,0,1003
Job_119,6,8933,10496,M0,9794,47,9841,-655,0,655
Job_126,3,9561,11168,M9,9803,11,9814,-1354,0,1354
Job_121,6,9113,10811,M8,9816,19,9835,-976,0,976
Job_123,3,9358,11059,M6,9816,7,9823,-1236,0,1236
Job_108,9,8288,9851,M7,9826,25,9851,0,0,0
Job_122,3,9327,11207,M5,9838,51,9889,-1318,0,1318
Job_124,4,9459,11157,M4,9838,32,9870,-1287,0,1287
Job_119,7,8933,10496,M6,9841,65,9906,-590,0,590
Job_129,1,9739,10978,M0,9841,6,9847,-1131,0,1131
Job_129,2,9739,10978,M1,9855,22,9877,-1101,0,1101
Job_130,1,9740,11530,M0,9855,85,9940,-1590,0,1590
Job_114,9,8640,9884,M9,9863,21,9884,0,0,0
Job_106,9,8067,9948,M8,9874,74,9948,0,0,0
Job_127,1,9728,11291,M1,9877,2,9879,-1412,0,1412
Job_125,1,9507,11388,M1,9879,69,9948,-1440,0,1440
Job_121,7,9113,10811,M9,9884,48,9932,-879,0,879
Job_122,4,9327,11207,M2,9889,85,9974,-1233,0,1233
Job_129,3,9739,10978,M5,9889,61,9950,-1028,0,1028
Job_126,4,9561,11168,M3,9891,69,9960,-1208,0,1208
Job_119,8,8933,10496,M4,9906,6,9912,-584,0,584
Job_124,5,9459,11157,M6,9906,88,9994,-1163,0,1163
Job_117,8,8831,10894,M9,9932,22,9954,-940,0,940
Job_121,8,9113,10811,M7,9932,36,9968,-843,0,843
Job_131,0,9856,11100,M0,9940,29,9969,-1131,0,1131
Job_120,7,8970,10281,M8,9948,89,10037,-244,0,244
Job_128,0,9733,11797,M1,9948,81,10029,-1768,0,1768
Job_127,2,9728,11291,M5,9950,52,10002,-1289,0,1289
Job_129,4,9739,10978,M3,9960,26,9986,-992,0,992
Job_122,5,9327,11207,M9,9974,11,9985,-1222,0,1222
Job_125,2,9507,11388,M3,9986,76,10062,-1326,0,1326
Job_129,5,9739,10978,M4,9986,69,10055,-923,0,923
Job_122,6,9327,11207,M6,9994,40,10034,-1173,0,1173
Job_128,1,9733,11797,M2,10029,95,10124,-1673,0,1673
Job_131,1,9856,11100,M1,10029,78,10107,-993,0,993
Job_122,7,9327,11207,M7,10034,89,10123,-1084,0,1084
Job_118,9,8866,10105,M6,10052,53,10105,0,0,0
Job_129,6,9739,10978,M8,10055,21,10076,-902,0,902
Job_111,9,8300,10090,M4,10057,33,10090,0,0,0
Job_125,3,9507,11388,M5,10062,51,10113,-1275,0,1275
Job_127,3,9728,11291,M3,10062,95,10157,-1134,0,1134
Job_123,4,9358,11059,M8,10076,64,10140,-919,0,919
Job_133,0,10080,11324,M0,10080,29,10109,-1215,0,1215
Job_126,5,9561,11168,M1,10107,28,10135,-1033,0,1033
Job_120,8,8970,10281,M7,10123,30,10153,-128,0,128
Job_122,8,9327,11207,M4,10123,26,10149,-1058,0,1058
Job_128,2,9733,11797,M0,10124,71,10195,-1602,0,1602
Job_131,2,9856,11100,M2,10124,9,10133,-967,0,967
Job_125,4,9507,11388,M2,10133,85,10218,-1170,0,1170
Job_126,6,9561,11168,M6,10135,46,10181,-987,0,987
Job_132,0,9952,11654,M1,10135,85,10220,-1434,0,1434
Job_123,5,9358,11059,M9,10140,76,10216,-843,0,843
