Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_038,0,2880,4124,M0,2905,29,2934,-1190,0,1190
Job_035,3,2540,4330,M2,2932,74,3006,-1324,0,1324
Job_031,5,2361,3968,M1,2934,28,2962,-1006,0,1006
Job_037,1,2752,4454,M0,2934,13,2947,-1507,0,1507
Job_032,5,2528,4091,M9,2940,72,3012,-1079,0,1079
Job_039,0,2960,4567,M0,2960,43,3003,-1564,0,1564
Job_031,6,2361,3968,M6,2962,46,3008,-960,0,960
Job_036,1,2656,3900,M1,2962,78,3040,-860,0,860
Job_018,9,1312,3014,M7,2969,45,3014,0,0,0
Job_016,9,1100,2890,M4,2974,33,3007,117,117,0
Job_037,2,2752,4454,M2,3006,61,3067,-1387,0,1387
Job_031,7,2361,3968,M5,3008,46,3054,-914,0,914
Job_025,9,1770,3081,M4,3012,55,3067,-14,0,14
Job_032,6,2528,4091,M0,3012,47,3059,-1032,0,1032
Job_022,6,1631,3694,M7,3014,85,3099,-595,0,595
Job_038,1,2880,4124,M1,3040,78,3118,-1006,0,1006
Job_020,9,1520,3127,M8,3044,30,3074,-53,0,53
Job_033,2,2533,4597,M0,3059,71,3130,-1467,0,1467
Job_034,5,2539,3778,M4,3067,69,3136,-642,0,642
Job_036,2,2656,3900,M2,3067,9,3076,-824,0,824
Job_037,3,2752,4454,M6,3067,7,3074,-1380,0,1380
Job_032,7,2528,4091,M6,3074,65,3139,-952,0,952
Job_037,4,2752,4454,M8,3074,64,3138,-1316,0,1316
Job_036,3,2656,3900,M3,3076,36,3112,-788,0,788
Job_039,1,2960,4567,M2,3076,90,3166,-1401,0,1401
Job_031,8,2361,3968,M7,3099,72,3171,-797,0,797
Job_022,7,1631,3694,M3,3112,98,3210,-484,0,484
Job_014,9,1093,3157,M5,3114,43,3157,0,0,0
Job_029,4,2259,3957,M4,3136,32,3168,-789,0,789
Job_034,6,2539,3778,M8,3138,21,3159,-619,0,619
Job_037,5,2752,4454,M9,3138,76,3214,-1240,0,1240
Job_040,0,3020,4809,M1,3152,91,3243,-1566,0,1566
Job_035,4,2540,4330,M8,3159,90,3249,-1081,0,1081
Job_042,0,3106,4345,M2,3166,14,3180,-1165,0,1165
Job_029,5,2259,3957,M6,3168,88,3256,-701,0,701
Job_032,8,2528,4091,M4,3168,6,3174,-917,0,917
Job_034,7,2539,3778,M7,3171,49,3220,-558,0,558
Job_036,4,2656,3900,M4,3174,49,3223,-677,0,677
Job_038,2,2880,4124,M2,3180,9,3189,-935,0,935
Job_042,1,3106,4345,M0,3180,6,3186,-1159,0,1159
Job_043,0,3173,4736,M2,3189,84,3273,-1463,0,1463
Job_038,3,2880,4124,M3,3210,36,3246,-878,0,878
Job_037,6,2752,4454,M5,3214,47,3261,-1193,0,1193
Job_034,8,2539,3778,M9,3220,72,3292,-486,0,486
Job_039,2,2960,4567,M4,3223,75,3298,-1269,0,1269
Job_040,1,3020,4809,M0,3243,85,3328,-1481,0,1481
Job_044,0,3210,4521,M1,3243,46,3289,-1232,0,1232
Job_029,6,2259,3957,M8,3256,19,3275,-682,0,682
Job_036,5,2656,3900,M5,3261,11,3272,-628,0,628
Job_024,9,1733,3296,M7,3271,25,3296,0,0,0
Job_035,5,2540,4330,M5,3272,10,3282,-1048,0,1048
Job_036,6,2656,3900,M6,3272,62,3334,-566,0,566
Job_027,4,2127,4007,M2,3273,85,3358,-649,0,649
Job_037,7,2752,4454,M3,3277,52,3329,-1125,0,1125
Job_042,2,3106,4345,M1,3289,22,3311,-1034,0,1034
Job_035,6,2540,4330,M7,3296,12,3308,-1022,0,1022
Job_030,8,2307,4188,M4,3298,26,3324,-864,0,864
Job_039,3,2960,4567,M9,3298,11,3309,-1258,0,1258
Job_022,8,1631,3694,M9,3309,22,3331,-363,0,363
Job_043,1,3173,4736,M1,3314,2,3316,-1420,0,1420
Job_041,0,3071,5134,M1,3316,81,3397,-1737,0,1737
Job_043,2,3173,4736,M5,3316,52,3368,-1368,0,1368
Job_040,2,3020,4809,M3,3329,39,3368,-1441,0,1441
Job_029,7,2259,3957,M9,3331,48,3379,-578,0,578
Job_035,7,2540,4330,M6,3334,89,3423,-907,0,907
Job_036,7,2656,3900,M7,3334,56,3390,-510,0,510
Job_021,9,1580,3369,M4,3336,33,3369,0,0,0
Job_045,0,3353,5051,M2,3358,31,3389,-1662,0,1662
Job_043,3,3173,4736,M3,3368,95,3463,-1273,0,1273
Job_033,3,2533,4597,M4,3369,99,3468,-1129,0,1129
Job_042,3,3106,4345,M5,3385,61,3446,-899,0,899
Job_045,1,3353,5051,M0,3389,86,3475,-1576,0,1576
Job_029,8,2259,3957,M7,3390,36,3426,-531,0,531
Job_036,8,2656,3900,M8,3390,44,3434,-466,0,466
Job_041,1,3071,5134,M2,3397,95,3492,-1642,0,1642
Job_035,8,2540,4330,M9,3423,45,3468,-862,0,862
Job_026,8,1913,3611,M7,3426,36,3462,-149,0,149
Job_039,4,2960,4567,M3,3463,69,3532,-1035,0,1035
Job_043,4,3173,4736,M8,3463,48,3511,-1225,0,1225
Job_033,4,2533,4597,M6,3468,9,3477,-1120,0,1120
Job_038,4,2880,4124,M4,3468,49,3517,-607,0,607
Job_044,1,3210,4521,M0,3475,37,3512,-1009,0,1009
Job_027,5,2127,4007,M9,3477,11,3488,-519,0,519
Job_045,2,3353,5051,M1,3485,46,3531,-1520,0,1520
Job_027,6,2127,4007,M6,3488,40,3528,-479,0,479
Job_040,3,3020,4809,M2,3492,74,3566,-1243,0,1243
Job_033,5,2533,4597,M8,3511,52,3563,-1034,0,1034
Job_041,2,3071,5134,M0,3512,71,3583,-1551,0,1551
Job_038,5,2880,4124,M5,3517,11,3528,-596,0,596
Job_038,6,2880,4124,M6,3528,62,3590,-534,0,534
Job_045,3,3353,5051,M5,3531,74,3605,-1446,0,1446
Job_026,9,1913,3611,M3,3532,79,3611,0,0,0
Job_039,5,2960,4567,M1,3532,28,3560,-1007,0,1007
Job_043,5,3173,4736,M9,3554,72,3626,-1110,0,1110
Job_033,6,2533,4597,M7,3563,85,3648,-949,0,949
Job_040,4,3020,4809,M8,3580,90,3670,-1139,0,1139
Job_046,0,3567,5447,M0,3583,76,3659,-1788,0,1788
Job_039,6,2960,4567,M6,3590,46,3636,-931,0,931
Job_047,0,3598,5299,M1,3598,85,3683,-1616,0,1616
Job_045,4,3353,5051,M4,3605,32,3637,-1414,0,1414
Job_044,2,3210,4521,M3,3611,61,3672,-849,0,849
Job_041,3,3071,5134,M4,3637,99,3736,-1398,0,1398
Job_045,5,3353,5051,M6,3637,88,3725,-1326,0,1326
Job_038,7,2880,4124,M7,3648,56,3704,-420,0,420
Job_022,9,1631,3694,M5,3651,43,3694,0,0,0
Job_043,6,3173,4736,M0,3659,47,3706,-1030,0,1030
Job_042,4,3106,4345,M3,3672,26,3698,-647,0,647
Job_044,3,3210,4521,M2,3672,13,3685,-836,0,836
Job_046,1,3567,5447,M1,3683,69,3752,-1695,0,1695
Job_040,5,3020,4809,M5,3694,10,3704,-1105,0,1105
Job_033,7,2533,4597,M3,3698,98,3796,-801,0,801
Job_048,0,3699,5397,M2,3699,31,3730,-1667,0,1667
Job_039,7,2960,4567,M5,3704,46,3750,-817,0,817
Job_040,6,3020,4809,M7,3704,12,3716,-1093,0,1093
Job_047,1,3598,5299,M0,3706,13,3719,-1580,0,1580
Job_027,7,2127,4007,M7,3716,89,3805,-202,0,202
Job_034,9,2539,3778,M6,3725,53,3778,0,0,0
Job_045,6,3353,5051,M8,3725,19,3744,-1307,0,1307
Job_047,2,3598,5299,M2,3730,61,3791,-1508,0,1508
Job_048,1,3699,5397,M0,3730,86,3816,-1581,0,1581
Job_042,5,3106,4345,M4,3736,69,3805,-540,0,540
Job_045,7,3353,5051,M9,3744,48,3792,-1259,0,1259
Job_038,8,2880,4124,M8,3761,44,3805,-319,0,319
Job_041,4,3071,5134,M6,3778,9,3787,-1347,0,1347
Job_047,3,3598,5299,M6,3791,7,3798,-1501,0,1501
Job_033,8,2533,4597,M9,3796,22,3818,-779,0,779
Job_046,2,3567,5447,M3,3796,76,3872,-1575,0,1575
Job_043,7,3173,4736,M6,3798,65,3863,-873,0,873
Job_027,8,2127,4007,M4,3805,26,3831,-176,0,176
Job_042,6,3106,4345,M8,3805,21,3826,-519,0,519
Job_028,9,2158,3859,M7,3814,45,3859,0,0,0
Job_048,2,3699,5397,M1,3816,46,3862,-1535,0,1535
Job_050,0,3801,5408,M0,3816,43,3859,-1549,0,1549
Job_047,4,3598,5299,M8,3826,64,3890,-1409,0,1409
Job_037,8,2752,4454,M4,3831,90,3921,-533,0,533
Job_042,7,3106,4345,M7,3859,49,3908,-437,0,437
Job_049,0,3747,5628,M0,3859,76,3935,-1693,0,1693
Job_050,1,3801,5408,M2,3859,90,3949,-1459,0,1459
Job_048,3,3699,5397,M5,3862,74,3936,-1461,0,1461
Job_040,7,3020,4809,M6,3863,89,3952,-857,0,857
Job_029,9,2259,3957,M3,3878,79,3957,0,0,0
Job_036,9,2656,3900,M9,3879,21,3900,0,0,0
Job_047,5,3598,5299,M9,3900,76,3976,-1323,0,1323
Job_031,9,2361,3968,M8,3903,30,3933,-35,0,35
Job_039,8,2960,4567,M7,3908,72,3980,-587,0,587
Job_043,8,3173,4736,M4,3921,6,3927,-809,0,809
Job_027,9,2127,4007,M8,3933,74,4007,0,0,0
Job_046,3,3567,5447,M5,3936,51,3987,-1460,0,1460
Job_048,4,3699,5397,M4,3936,32,3968,-1429,0,1429
Job_044,4,3210,4521,M6,3961,32,3993,-528,0,528
Job_050,2,3801,5408,M4,3968,75,4043,-1365,0,1365
Job_052,0,3973,6037,M1,3973,81,4054,-1983,0,1983
Job_042,8,3106,4345,M9,3976,72,4048,-297,0,297
Job_053,0,3979,5218,M2,3979,14,3993,-1225,0,1225
Job_045,8,3353,5051,M7,3980,36,4016,-1035,0,1035
Job_047,6,3598,5299,M5,3987,47,4034,-1265,0,1265
Job_048,5,3699,5397,M6,3993,88,4081,-1316,0,1316
Job_051,0,3968,5531,M2,3993,84,4077,-1454,0,1454
Job_053,1,3979,5218,M0,3993,6,3999,-1219,0,1219
Job_041,5,3071,5134,M8,4007,52,4059,-1075,0,1075
Job_044,5,3210,4521,M5,4034,21,4055,-466,0,466
Job_047,7,3598,5299,M3,4034,52,4086,-1213,0,1213
Job_050,3,3801,5408,M9,4048,11,4059,-1349,0,1349
Job_053,2,3979,5218,M1,4054,22,4076,-1142,0,1142
Job_044,6,3210,4521,M9,4059,32,4091,-430,0,430
Job_032,9,2528,4091,M7,4066,25,4091,0,0,0
Job_053,3,3979,5218,M5,4076,61,4137,-1081,0,1081
Job_051,1,3968,5531,M1,4077,2,4079,-1452,0,1452
Job_052,1,3973,6037,M2,4077,95,4172,-1865,0,1865
Job_054,0,3980,5770,M1,4079,91,4170,-1600,0,1600
Job_048,6,3699,5397,M8,4081,19,4100,-1297,0,1297
Job_047,8,3598,5299,M4,4086,90,4176,-1123,0,1123
Job_050,4,3801,5408,M3,4086,69,4155,-1253,0,1253
Job_041,6,3071,5134,M7,4091,85,4176,-958,0,958
Job_055,0,4096,5340,M0,4096,29,4125,-1215,0,1215
Job_038,9,2880,4124,M9,4103,21,4124,0,0,0
Job_030,9,2307,4188,M8,4114,74,4188,0,0,0
Job_040,8,3020,4809,M9,4124,45,4169,-640,0,640
Job_051,2,3968,5531,M5,4137,52,4189,-1342,0,1342
Job_053,4,3979,5218,M3,4155,26,4181,-1037,0,1037
Job_048,7,3699,5397,M9,4169,48,4217,-1180,0,1180
Job_050,5,3801,5408,M1,4170,28,4198,-1210,0,1210
Job_046,4,3567,5447,M2,4172,85,4257,-1190,0,1190
Job_052,2,3973,6037,M0,4173,71,4244,-1793,0,1793
Job_053,5,3979,5218,M4,4181,69,4250,-968,0,968
Job_044,7,3210,4521,M8,4188,89,4277,-244,0,244
Job_051,3,3968,5531,M3,4189,95,4284,-1247,0,1247
Job_050,6,3801,5408,M6,4198,46,4244,-1164,0,1164
Job_056,0,4192,5894,M1,4198,85,4283,-1611,0,1611
Job_048,8,3699,5397,M7,4217,36,4253,-1144,0,1144
Job_050,7,3801,5408,M5,4244,46,4290,-1118,0,1118
Job_046,5,3567,5447,M9,4257,11,4268,-1179,0,1179
Job_044,8,3210,4521,M7,4277,30,4307,-214,0,214
Job_053,6,3979,5218,M8,4277,21,4298,-920,0,920
Job_055,1,4096,5340,M1,4283,78,4361,-979,0,979
Job_056,1,4192,5894,M0,4283,13,4296,-1598,0,1598
Job_042,9,3106,4345,M6,4292,53,4345,0,0,0
Job_054,1,3980,5770,M0,4296,85,4381,-1389,0,1389
Job_056,2,4192,5894,M2,4296,61,4357,-1537,0,1537
Job_035,9,2540,4330,M4,4297,33,4330,0,0,0
Job_051,4,3968,5531,M8,4298,48,4346,-1185,0,1185
Job_050,8,3801,5408,M7,4307,72,4379,-1029,0,1029
Job_052,3,3973,6037,M4,4330,99,4429,-1608,0,1608
Job_051,5,3968,5531,M9,4346,72,4418,-1113,0,1113
Job_056,3,4192,5894,M6,4357,7,4364,-1530,0,1530
Job_049,1,3747,5628,M1,4361,69,4430,-1198,0,1198
Job_055,2,4096,5340,M2,4361,9,4370,-970,0,970
Job_046,6,3567,5447,M6,4364,40,4404,-1043,0,1043
Job_056,4,4192,5894,M8,4364,64,4428,-1466,0,1466
Job_055,3,4096,5340,M3,4370,36,4406,-934,0,934
Job_057,0,4320,5564,M0,4381,29,4410,-1154,0,1154
Job_054,2,3980,5770,M3,4406,39,4445,-1325,0,1325
Job_037,9,2752,4454,M7,4409,45,4454,0,0,0
Job_051,6,3968,5531,M0,4418,47,4465,-1066,0,1066
Job_056,5,4192,5894,M9,4428,76,4504,-1390,0,1390
Job_052,4,3973,6037,M6,4429,9,4438,-1599,0,1599
Job_052,5,3973,6037,M8,4438,52,4490,-1547,0,1547
Job_049,2,3747,5628,M3,4445,76,4521,-1107,0,1107
Job_054,3,3980,5770,M2,4445,74,4519,-1251,0,1251
Job_053,7,3979,5218,M7,4454,49,4503,-715,0,715
Job_059,0,4460,6249,M1,4460,91,4551,-1698,0,1698
Job_051,7,3968,5531,M6,4465,65,4530,-1001,0,1001
Job_058,0,4400,6007,M0,4465,43,4508,-1499,0,1499
Job_044,9,3210,4521,M4,4466,55,4521,0,0,0
Job_052,6,3973,6037,M7,4503,85,4588,-1449,0,1449
Job_053,8,3979,5218,M9,4504,72,4576,-642,0,642
Job_056,6,4192,5894,M5,4504,47,4551,-1343,0,1343
Job_058,1,4400,6007,M2,4519,90,4609,-1398,0,1398
Job_051,8,3968,5531,M4,4530,6,4536,-995,0,995
Job_055,4,4096,5340,M4,4536,49,4585,-755,0,755
Job_039,9,2960,4567,M8,4537,30,4567,0,0,0
Job_056,7,4192,5894,M3,4551,52,4603,-1291,0,1291
Job_057,1,4320,5564,M1,4551,78,4629,-935,0,935
Job_059,1,4460,6249,M0,4551,85,4636,-1613,0,1613
Job_033,9,2533,4597,M5,4554,43,4597,0,0,0
Job_054,4,3980,5770,M8,4567,90,4657,-1113,0,1113
Job_046,7,3567,5447,M7,4588,89,4677,-770,0,770
Job_055,5,4096,5340,M5,4597,11,4608,-732,0,732
Job_041,7,3071,5134,M3,4603,98,4701,-433,0,433
Job_056,8,4192,5894,M4,4603,90,4693,-1201,0,1201
Job_049,3,3747,5628,M5,4608,51,4659,-969,0,969
Job_055,6,4096,5340,M6,4608,62,4670,-670,0,670
Job_061,0,4546,5785,M2,4609,14,4623,-1162,0,1162
Job_057,2,4320,5564,M2,4629,9,4638,-926,0,926
Job_061,1,4546,5785,M0,4636,6,4642,-1143,0,1143
Job_063,0,4650,5961,M1,4650,46,4696,-1265,0,1265
Job_049,4,3747,5628,M2,4659,85,4744,-884,0,884
Job_054,5,3980,5770,M5,4659,10,4669,-1101,0,1101
Job_054,6,3980,5770,M7,4677,12,4689,-1081,0,1081
Job_054,7,3980,5770,M6,4689,89,4778,-992,0,992
Job_046,8,3567,5447,M4,4693,26,4719,-728,0,728
Job_061,2,4546,5785,M1,4696,22,4718,-1067,0,1067
Job_063,1,4650,5961,M0,4696,37,4733,-1228,0,1228
Job_041,8,3071,5134,M9,4701,22,4723,-411,0,411
Job_057,3,4320,5564,M3,4701,36,4737,-827,0,827
