Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_075,9,5632,7334,M7,7200,45,7245,-89,0,89
Job_080,9,5986,7225,M6,7225,53,7278,53,53,0
Job_088,3,6681,8288,M9,7233,11,7244,-1044,0,1044
Job_087,3,6627,8508,M5,7237,51,7288,-1220,0,1220
Job_081,8,6053,7616,M4,7240,6,7246,-370,0,370
Job_076,9,5760,7004,M9,7244,21,7265,261,261,0
Job_088,4,6681,8288,M3,7244,69,7313,-975,0,975
Job_077,8,5840,7447,M7,7245,72,7317,-130,0,130
Job_091,5,6859,8098,M4,7246,69,7315,-783,0,783
Job_093,2,6976,8220,M2,7247,9,7256,-964,0,964
Job_095,0,7200,8444,M0,7247,29,7276,-1168,0,1168
Job_084,4,6447,8327,M2,7256,85,7341,-986,0,986
Job_089,1,6848,8411,M1,7261,2,7263,-1148,0,1148
Job_083,7,6233,7931,M9,7265,48,7313,-618,0,618
Job_092,1,6860,8650,M0,7276,85,7361,-1289,0,1289
Job_095,1,7200,8444,M1,7276,78,7354,-1090,0,1090
Job_089,2,6848,8411,M5,7288,52,7340,-1071,0,1071
Job_093,3,6976,8220,M3,7313,36,7349,-871,0,871
Job_082,9,6090,7401,M4,7315,55,7370,-31,0,31
Job_091,6,6859,8098,M8,7315,21,7336,-762,0,762
Job_083,8,6233,7931,M7,7317,36,7353,-578,0,578
Job_086,3,6579,8277,M5,7340,74,7414,-863,0,863
Job_084,5,6447,8327,M9,7341,11,7352,-975,0,975
Job_094,2,7072,8774,M2,7341,61,7402,-1372,0,1372
Job_089,3,6848,8411,M3,7349,95,7444,-967,0,967
Job_091,7,6859,8098,M7,7353,49,7402,-696,0,696
Job_088,5,6681,8288,M1,7354,28,7382,-906,0,906
Job_084,6,6447,8327,M6,7359,40,7399,-928,0,928
Job_096,0,7280,8887,M0,7361,43,7404,-1483,0,1483
Job_093,4,6976,8220,M4,7370,49,7419,-801,0,801
Job_097,0,7340,9129,M1,7382,91,7473,-1656,0,1656
Job_079,6,5951,8014,M7,7402,85,7487,-527,0,527
Job_091,8,6859,8098,M9,7402,72,7474,-624,0,624
Job_094,3,7072,8774,M6,7402,7,7409,-1365,0,1365
Job_095,2,7200,8444,M2,7402,9,7411,-1033,0,1033
Job_088,6,6681,8288,M6,7409,46,7455,-833,0,833
Job_071,9,5413,7477,M5,7414,43,7457,-20,0,20
Job_077,9,5840,7447,M8,7417,30,7447,0,0,0
Job_086,4,6579,8277,M4,7419,32,7451,-826,0,826
Job_099,0,7426,8665,M2,7426,14,7440,-1225,0,1225
Job_087,4,6627,8508,M2,7440,85,7525,-983,0,983
Job_099,1,7426,8665,M0,7440,6,7446,-1219,0,1219
Job_092,2,6860,8650,M3,7444,39,7483,-1167,0,1167
Job_089,4,6848,8411,M8,7447,48,7495,-916,0,916
Job_090,3,6853,8917,M4,7451,99,7550,-1367,0,1367
Job_086,5,6579,8277,M6,7455,88,7543,-734,0,734
Job_085,6,6478,8179,M5,7457,47,7504,-675,0,675
Job_097,1,7340,9129,M0,7473,85,7558,-1571,0,1571
Job_099,2,7426,8665,M1,7473,22,7495,-1170,0,1170
Job_095,3,7200,8444,M3,7483,36,7519,-925,0,925
Job_084,7,6447,8327,M7,7487,89,7576,-751,0,751
Job_089,5,6848,8411,M9,7495,72,7567,-844,0,844
Job_094,4,7072,8774,M8,7495,64,7559,-1215,0,1215
Job_098,0,7391,9454,M1,7495,81,7576,-1878,0,1878
Job_093,5,6976,8220,M5,7504,11,7515,-705,0,705
Job_099,3,7426,8665,M5,7515,61,7576,-1089,0,1089
Job_085,7,6478,8179,M3,7519,52,7571,-608,0,608
Job_092,3,6860,8650,M2,7525,74,7599,-1051,0,1051
Job_093,6,6976,8220,M6,7543,62,7605,-615,0,615
Job_086,6,6579,8277,M8,7559,19,7578,-699,0,699
Job_087,5,6627,8508,M9,7567,11,7578,-930,0,930
Job_089,6,6848,8411,M0,7567,47,7614,-797,0,797
Job_097,2,7340,9129,M3,7571,39,7610,-1519,0,1519
Job_084,8,6447,8327,M4,7576,26,7602,-725,0,725
Job_088,7,6681,8288,M5,7576,46,7622,-666,0,666
Job_101,0,7530,8841,M1,7576,46,7622,-1219,0,1219
Job_094,5,7072,8774,M9,7578,76,7654,-1120,0,1120
Job_081,9,6053,7616,M7,7591,25,7616,0,0,0
Job_092,4,6860,8650,M8,7599,90,7689,-961,0,961
Job_100,0,7493,9056,M2,7599,84,7683,-1373,0,1373
Job_090,4,6853,8917,M6,7605,9,7614,-1303,0,1303
Job_095,4,7200,8444,M4,7607,49,7656,-788,0,788
Job_099,4,7426,8665,M3,7610,26,7636,-1029,0,1029
Job_089,7,6848,8411,M6,7614,65,7679,-732,0,732
Job_093,7,6976,8220,M7,7616,56,7672,-548,0,548
Job_101,1,7530,8841,M0,7622,37,7659,-1182,0,1182
Job_079,7,5951,8014,M3,7636,98,7734,-280,0,280
Job_086,7,6579,8277,M9,7654,48,7702,-575,0,575
Job_094,6,7072,8774,M5,7654,47,7701,-1073,0,1073
Job_078,9,5900,7689,M4,7656,33,7689,0,0,0
Job_088,8,6681,8288,M7,7672,72,7744,-544,0,544
Job_087,6,6627,8508,M6,7679,40,7719,-789,0,789
Job_100,1,7493,9056,M1,7683,2,7685,-1371,0,1371
Job_089,8,6848,8411,M4,7689,6,7695,-716,0,716
Job_090,5,6853,8917,M8,7689,52,7741,-1176,0,1176
Job_102,0,7673,9371,M2,7692,31,7723,-1648,0,1648
Job_085,8,6478,8179,M4,7695,90,7785,-394,0,394
Job_092,5,6860,8650,M5,7701,10,7711,-939,0,939
Job_100,2,7493,9056,M5,7711,52,7763,-1293,0,1293
Job_098,1,7391,9454,M2,7723,95,7818,-1636,0,1636
Job_102,1,7673,9371,M0,7724,86,7810,-1561,0,1561
Job_079,8,5951,8014,M9,7734,22,7756,-258,0,258
Job_094,7,7072,8774,M3,7734,52,7786,-988,0,988
Job_093,8,6976,8220,M8,7741,44,7785,-435,0,435
Job_092,6,6860,8650,M7,7744,12,7756,-894,0,894
Job_087,7,6627,8508,M7,7756,89,7845,-663,0,663
Job_092,7,6860,8650,M6,7773,89,7862,-788,0,788
Job_094,8,7072,8774,M4,7786,90,7876,-898,0,898
Job_101,2,7530,8841,M3,7786,61,7847,-994,0,994
Job_102,2,7673,9371,M1,7810,46,7856,-1515,0,1515
Job_096,1,7280,8887,M2,7818,90,7908,-979,0,979
Job_098,2,7391,9454,M0,7819,71,7890,-1564,0,1564
Job_090,6,6853,8917,M7,7845,85,7930,-987,0,987
Job_083,9,6233,7931,M3,7852,79,7931,0,0,0
Job_092,8,6860,8650,M9,7862,45,7907,-743,0,743
Job_087,8,6627,8508,M4,7876,26,7902,-606,0,606
Job_095,5,7200,8444,M5,7886,11,7897,-547,0,547
Job_103,0,7887,9767,M0,7890,76,7966,-1801,0,1801
Job_102,3,7673,9371,M5,7897,74,7971,-1400,0,1400
Job_097,3,7340,9129,M2,7908,74,7982,-1147,0,1147
Job_095,6,7200,8444,M6,7918,62,7980,-464,0,464
Job_104,0,7918,9619,M1,7918,85,8003,-1616,0,1616
Job_096,2,7280,8887,M4,7922,75,7997,-890,0,890
Job_086,8,6579,8277,M7,7930,36,7966,-311,0,311
Job_090,7,6853,8917,M3,7931,98,8029,-888,0,888
Job_079,9,5951,8014,M5,7971,43,8014,0,0,0
Job_095,7,7200,8444,M7,7980,56,8036,-408,0,408
Job_097,4,7340,9129,M8,7982,90,8072,-1057,0,1057
Job_101,3,7530,8841,M2,7982,13,7995,-846,0,846
Job_101,4,7530,8841,M6,7995,32,8027,-814,0,814
Job_098,3,7391,9454,M4,7997,99,8096,-1358,0,1358
Job_103,1,7887,9767,M1,8003,69,8072,-1695,0,1695
Job_104,1,7918,9619,M0,8003,13,8016,-1603,0,1603
Job_105,0,8019,9717,M2,8019,31,8050,-1667,0,1667
Job_101,5,7530,8841,M5,8027,21,8048,-793,0,793
Job_090,8,6853,8917,M9,8029,22,8051,-866,0,866
Job_100,3,7493,9056,M3,8029,95,8124,-932,0,932
Job_091,9,6859,8098,M6,8045,53,8098,0,0,0
Job_104,2,7918,9619,M2,8050,61,8111,-1508,0,1508
Job_105,1,8019,9717,M0,8050,86,8136,-1581,0,1581
Job_096,3,7280,8887,M9,8051,11,8062,-825,0,825
Job_101,6,7530,8841,M9,8062,32,8094,-747,0,747
Job_095,8,7200,8444,M8,8072,44,8116,-328,0,328
Job_097,5,7340,9129,M5,8072,10,8082,-1047,0,1047
Job_097,6,7340,9129,M7,8082,12,8094,-1035,0,1035
Job_102,4,7673,9371,M4,8096,32,8128,-1243,0,1243
Job_098,4,7391,9454,M6,8098,9,8107,-1347,0,1347
Job_104,3,7918,9619,M6,8111,7,8118,-1501,0,1501
Job_098,5,7391,9454,M8,8116,52,8168,-1286,0,1286
Job_097,7,7340,9129,M6,8118,89,8207,-922,0,922
