Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_052,1,3984,5852,M2,4321,95,4416,-1436,0,1436
Job_056,1,4206,5746,M0,4334,13,4347,-1399,0,1399
Job_055,1,4108,5235,M1,4340,78,4418,-817,0,817
Job_048,6,3707,5244,M8,4342,19,4361,-883,0,883
Job_046,7,3574,5276,M7,4343,89,4432,-844,0,844
Job_044,9,3213,4400,M4,4345,55,4400,0,0,0
Job_033,9,2544,4412,M5,4366,43,4409,-3,0,3
Job_051,3,3980,5394,M3,4366,95,4461,-933,0,933
Job_039,9,2961,4415,M8,4385,30,4415,0,0,0
Job_053,3,3990,5111,M5,4409,61,4470,-641,0,641
Job_043,5,3176,4590,M9,4411,72,4483,-107,0,107
Job_058,0,4401,5855,M0,4411,43,4454,-1401,0,1401
Job_050,5,3811,5265,M1,4418,28,4446,-819,0,819
Job_055,2,4108,5235,M2,4418,9,4427,-808,0,808
Job_056,2,4206,5746,M2,4427,61,4488,-1258,0,1258
Job_046,8,3574,5276,M4,4432,26,4458,-818,0,818
Job_050,6,3811,5265,M6,4446,46,4492,-773,0,773
Job_057,0,4320,5446,M0,4454,29,4483,-963,0,963
Job_051,4,3980,5394,M8,4461,48,4509,-885,0,885
Job_055,3,4108,5235,M3,4461,36,4497,-738,0,738
Job_059,0,4461,6081,M1,4461,91,4552,-1529,0,1529
Job_047,6,3605,5145,M5,4470,47,4517,-628,0,628
Job_043,6,3176,4590,M0,4483,47,4530,-60,0,60
Job_049,5,3756,5458,M9,4483,11,4494,-964,0,964
Job_054,3,3992,5611,M2,4488,74,4562,-1049,0,1049
Job_056,3,4206,5746,M6,4492,7,4499,-1247,0,1247
Job_048,7,3707,5244,M9,4494,48,4542,-702,0,702
Job_053,4,3990,5111,M3,4497,26,4523,-588,0,588
Job_055,4,4108,5235,M4,4497,49,4546,-689,0,689
Job_056,4,4206,5746,M8,4509,64,4573,-1173,0,1173
Job_050,7,3811,5265,M5,4517,46,4563,-702,0,702
Job_047,7,3605,5145,M3,4523,52,4575,-570,0,570
Job_043,7,3176,4590,M6,4530,65,4595,5,5,0
Job_052,2,3984,5852,M0,4530,71,4601,-1251,0,1251
Job_048,8,3707,5244,M7,4542,36,4578,-666,0,666
Job_051,5,3980,5394,M9,4542,72,4614,-780,0,780
Job_057,1,4320,5446,M1,4552,78,4630,-816,0,816
