Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_065,2,5028.67,7115.9825249704345,M3,7209.29,76.0,7285.29,169.31
Job_069,2,5270.74,7053.871302738562,M4,7233.81,75.0,7308.81,254.94
Job_060,8,4517.03,6807.130006458349,M9,7238.29,22.0,7260.29,453.16
Job_066,6,5060.79,6948.811379370242,M5,7238.29,47.0,7285.29,336.48
Job_060,9,4517.03,6807.130006458349,M5,7285.29,43.0,7328.29,521.16
Job_066,7,5060.79,6948.811379370242,M3,7285.29,52.0,7337.29,388.48
Job_067,4,5165.0,7049.525043482519,M4,7308.81,32.0,7340.81,291.28
Job_074,6,5574.35,6955.402675650455,M6,7312.81,62.0,7374.81,419.41
Job_065,3,5028.67,7115.9825249704345,M5,7328.29,51.0,7379.29,263.31
Job_076,3,5760.0,7141.052675650455,M3,7337.29,36.0,7373.29,232.24
Job_066,8,5060.79,6948.811379370242,M4,7340.81,90.0,7430.81,482.0
Job_067,5,5165.0,7049.525043482519,M6,7374.81,88.0,7462.81,413.28
Job_074,7,5574.35,6955.402675650455,M7,7374.81,56.0,7430.81,475.41
Job_065,4,5028.67,7115.9825249704345,M2,7379.29,85.0,7464.29,348.31
Job_066,9,5060.79,6948.811379370242,M7,7430.81,45.0,7475.81,527.0
Job_074,8,5574.35,6955.402675650455,M8,7430.81,44.0,7474.81,519.41
Job_069,3,5270.74,7053.871302738562,M9,7436.81,11.0,7447.81,393.94
Job_076,4,5760.0,7141.052675650455,M4,7436.81,49.0,7485.81,344.76
Job_069,4,5270.74,7053.871302738562,M3,7447.81,69.0,7516.81,462.94
Job_080,0,5993.63,7367.69000387501,M2,7464.29,14.0,7478.29,110.6
Job_067,6,5165.0,7049.525043482519,M8,7474.81,19.0,7493.81,444.28
Job_074,9,5574.35,6955.402675650455,M9,7474.81,21.0,7495.81,540.41
Job_080,1,5993.63,7367.69000387501,M0,7478.29,6.0,7484.29,116.6
Job_076,5,5760.0,7141.052675650455,M5,7485.81,11.0,7496.81,355.76
Job_067,7,5165.0,7049.525043482519,M9,7495.81,48.0,7543.81,494.28
Job_069,5,5270.74,7053.871302738562,M1,7516.81,28.0,7544.81,490.94
Job_065,5,5028.67,7115.9825249704345,M9,7543.81,11.0,7554.81,438.83
Job_067,8,5165.0,7049.525043482519,M7,7543.81,36.0,7579.81,530.28
Job_069,6,5270.74,7053.871302738562,M6,7544.81,46.0,7590.81,536.94
Job_070,1,5443.32,7177.502600310445,M1,7544.81,2.0,7546.81,369.31
Job_068,1,5214.99,7302.302524970434,M1,7546.81,69.0,7615.81,313.51
Job_067,9,5165.0,7049.525043482519,M3,7579.81,79.0,7658.81,609.28
Job_065,6,5028.67,7115.9825249704345,M6,7590.81,40.0,7630.81,514.83
Job_069,7,5270.74,7053.871302738562,M5,7590.81,46.0,7636.81,582.94
Job_073,0,5455.63,7441.548784226477,M1,7615.81,91.0,7706.81,265.26
Job_076,6,5760.0,7141.052675650455,M6,7630.81,62.0,7692.81,551.76
Job_069,8,5270.74,7053.871302738562,M7,7636.81,72.0,7708.81,654.94
Job_070,2,5443.32,7177.502600310445,M5,7636.81,52.0,7688.81,511.31
Job_070,3,5443.32,7177.502600310445,M3,7688.81,95.0,7783.81,606.31
Job_073,1,5455.63,7441.548784226477,M0,7706.81,85.0,7791.81,350.26
Job_075,0,5674.37,7562.391379370242,M1,7706.81,85.0,7791.81,229.42
Job_065,7,5028.67,7115.9825249704345,M7,7708.81,89.0,7797.81,681.83
Job_069,9,5270.74,7053.871302738562,M8,7708.81,30.0,7738.81,684.94
Job_068,2,5214.99,7302.302524970434,M3,7783.81,76.0,7859.81,557.51
Job_080,2,5993.63,7367.69000387501,M1,7791.81,22.0,7813.81,446.12
Job_065,8,5028.67,7115.9825249704345,M4,7797.81,26.0,7823.81,707.83
Job_076,7,5760.0,7141.052675650455,M7,7797.81,56.0,7853.81,712.76
Job_082,0,6100.81,7555.285729292631,M1,7813.81,46.0,7859.81,304.52
Job_065,9,5028.67,7115.9825249704345,M8,7823.81,74.0,7897.81,781.83
Job_068,3,5214.99,7302.302524970434,M5,7859.81,51.0,7910.81,608.51
Job_073,2,5455.63,7441.548784226477,M3,7859.81,39.0,7898.81,457.26
Job_082,1,6100.81,7555.285729292631,M0,7859.81,37.0,7896.81,341.52
Job_070,4,5443.32,7177.502600310445,M8,7897.81,48.0,7945.81,768.31
Job_068,4,5214.99,7302.302524970434,M2,7910.81,85.0,7995.81,693.51
Job_080,3,5993.63,7367.69000387501,M5,7910.81,61.0,7971.81,604.12
Job_070,5,5443.32,7177.502600310445,M9,7945.81,72.0,8017.81,840.31
Job_076,8,5760.0,7141.052675650455,M8,7945.81,44.0,7989.81,848.76
Job_080,4,5993.63,7367.69000387501,M3,7971.81,26.0,7997.81,630.12
Job_073,3,5455.63,7441.548784226477,M2,7995.81,74.0,8069.81,628.26
Job_082,2,6100.81,7555.285729292631,M3,7997.81,61.0,8058.81,503.52
Job_068,5,5214.99,7302.302524970434,M9,8017.81,11.0,8028.81,726.51
Job_070,6,5443.32,7177.502600310445,M0,8017.81,47.0,8064.81,887.31
Job_076,9,5760.0,7141.052675650455,M9,8028.81,21.0,8049.81,908.76
Job_071,0,5448.21,7738.31000645835,M1,8057.81,81.0,8138.81,400.5
Job_070,7,5443.32,7177.502600310445,M6,8064.81,65.0,8129.81,952.31
Job_075,1,5674.37,7562.391379370242,M0,8064.81,13.0,8077.81,515.42
Job_075,2,5674.37,7562.391379370242,M2,8077.81,61.0,8138.81,576.42
Job_077,0,5843.42,7626.551302738562,M0,8077.81,43.0,8120.81,494.26
Job_068,6,5214.99,7302.302524970434,M6,8129.81,40.0,8169.81,867.51
Job_070,8,5443.32,7177.502600310445,M4,8129.81,6.0,8135.81,958.31
Job_070,9,5443.32,7177.502600310445,M7,8135.81,25.0,8160.81,983.31
Job_080,5,5993.63,7367.69000387501,M4,8135.81,69.0,8204.81,837.12
Job_071,1,5448.21,7738.31000645835,M2,8138.81,95.0,8233.81,495.5
Job_068,7,5214.99,7302.302524970434,M7,8169.81,89.0,8258.81,956.51
Job_075,3,5674.37,7562.391379370242,M6,8169.81,7.0,8176.81,614.42
Job_080,6,5993.63,7367.69000387501,M8,8204.81,21.0,8225.81,858.12
Job_077,1,5843.42,7626.551302738562,M2,8233.81,90.0,8323.81,697.26
Job_068,8,5214.99,7302.302524970434,M4,8258.81,26.0,8284.81,982.51
Job_080,7,5993.63,7367.69000387501,M7,8258.81,49.0,8307.81,940.12
Job_068,9,5214.99,7302.302524970434,M8,8284.81,74.0,8358.81,1056.51
Job_080,8,5993.63,7367.69000387501,M9,8307.81,72.0,8379.81,1012.12
Job_077,2,5843.42,7626.551302738562,M4,8323.81,75.0,8398.81,772.26
Job_082,3,6100.81,7555.285729292631,M2,8323.81,13.0,8336.81,781.52
Job_081,0,6062.58,7796.762600310445,M2,8336.81,84.0,8420.81,624.05
Job_082,4,6100.81,7555.285729292631,M6,8336.81,32.0,8368.81,813.52
Job_073,4,5455.63,7441.548784226477,M8,8358.81,90.0,8448.81,1007.26
Job_080,9,5993.63,7367.69000387501,M6,8379.81,53.0,8432.81,1065.12
Job_077,3,5843.42,7626.551302738562,M9,8398.81,11.0,8409.81,783.26
Job_077,4,5843.42,7626.551302738562,M3,8409.81,69.0,8478.81,852.26
Job_081,1,6062.58,7796.762600310445,M1,8420.81,2.0,8422.81,626.05
Job_083,0,6248.49,8133.015043482519,M2,8420.81,31.0,8451.81,318.79
Job_073,5,5455.63,7441.548784226477,M5,8448.81,10.0,8458.81,1017.26
Job_075,4,5674.37,7562.391379370242,M8,8448.81,64.0,8512.81,950.42
Job_083,1,6248.49,8133.015043482519,M0,8451.81,86.0,8537.81,404.79
Job_099,0,7433.63,8807.69000387501,M2,8451.81,14.0,8465.81,0.0
Job_073,6,5455.63,7441.548784226477,M7,8458.81,12.0,8470.81,1029.26
Job_082,5,6100.81,7555.285729292631,M5,8458.81,21.0,8479.81,924.52
Job_073,7,5455.63,7441.548784226477,M6,8470.81,89.0,8559.81,1118.26
Job_077,5,5843.42,7626.551302738562,M1,8478.81,28.0,8506.81,880.26
Job_081,2,6062.58,7796.762600310445,M5,8479.81,52.0,8531.81,735.05
Job_082,6,6100.81,7555.285729292631,M9,8480.81,32.0,8512.81,957.52
Job_078,0,5904.74,7890.658784226477,M1,8506.81,91.0,8597.81,707.15
Job_082,7,6100.81,7555.285729292631,M8,8512.81,89.0,8601.81,1046.52
Job_081,3,6062.58,7796.762600310445,M3,8531.81,95.0,8626.81,830.05
Job_095,0,7200.0,8581.052675650455,M0,8537.81,29.0,8566.81,0.0
Job_073,8,5455.63,7441.548784226477,M9,8559.81,45.0,8604.81,1163.26
Job_077,6,5843.42,7626.551302738562,M6,8559.81,46.0,8605.81,979.26
Job_071,2,5448.21,7738.31000645835,M0,8566.81,71.0,8637.81,899.5
Job_083,2,6248.49,8133.015043482519,M1,8597.81,46.0,8643.81,510.79
Job_082,8,6100.81,7555.285729292631,M7,8601.81,30.0,8631.81,1076.52
Job_073,9,5455.63,7441.548784226477,M4,8604.81,33.0,8637.81,1196.26
Job_075,5,5674.37,7562.391379370242,M9,8604.81,76.0,8680.81,1118.42
Job_077,7,5843.42,7626.551302738562,M5,8605.81,46.0,8651.81,1025.26
Job_081,4,6062.58,7796.762600310445,M8,8626.81,48.0,8674.81,878.05
Job_071,3,5448.21,7738.31000645835,M4,8637.81,99.0,8736.81,998.5
Job_078,1,5904.74,7890.658784226477,M0,8637.81,85.0,8722.81,832.15
Job_079,0,5957.03,8247.130006458348,M1,8643.81,81.0,8724.81,477.68
Job_077,8,5843.42,7626.551302738562,M7,8651.81,72.0,8723.81,1097.26
Job_075,6,5674.37,7562.391379370242,M5,8680.81,47.0,8727.81,1165.42
Job_081,5,6062.58,7796.762600310445,M9,8680.81,72.0,8752.81,956.05
Job_099,1,7433.63,8807.69000387501,M0,8722.81,6.0,8728.81,0.0
Job_077,9,5843.42,7626.551302738562,M8,8723.81,30.0,8753.81,1127.26
Job_079,1,5957.03,8247.130006458348,M2,8724.81,95.0,8819.81,572.68
Job_101,0,7540.81,8995.285729292631,M1,8724.81,46.0,8770.81,0.0
Job_075,7,5674.37,7562.391379370242,M3,8727.81,52.0,8779.81,1217.42
Job_083,3,6248.49,8133.015043482519,M5,8727.81,74.0,8801.81,668.79
Job_071,4,5448.21,7738.31000645835,M6,8736.81,9.0,8745.81,1007.5
Job_081,6,6062.58,7796.762600310445,M0,8752.81,47.0,8799.81,1003.05
Job_071,5,5448.21,7738.31000645835,M8,8753.81,52.0,8805.81,1067.5
Job_095,1,7200.0,8581.052675650455,M1,8770.81,78.0,8848.81,267.76
Job_075,8,5674.37,7562.391379370242,M4,8779.81,90.0,8869.81,1307.42
