Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_009,6,740.79,2628.8113793702423,M5,1486.11,47.0,1533.11,0.0
Job_012,3,950.74,2733.871302738562,M9,1486.11,11.0,1497.11,0.0
Job_008,1,708.67,2795.9825249704345,M1,1505.02,69.0,1574.02,0.0
Job_019,0,1440.0,2821.052675650455,M0,1505.02,29.0,1534.02,0.0
Job_010,3,845.0,2729.5250434825193,M5,1533.11,74.0,1607.11,0.0
Job_011,0,894.99,2982.302524970434,M0,1534.02,76.0,1610.02,0.0
Job_001,9,83.42,1866.5513027385623,M8,1534.22,30.0,1564.22,0.0
Job_015,7,1134.27,2508.3300038750094,M7,1534.22,49.0,1583.22,0.0
Job_003,8,197.03,2487.1300064583497,M9,1561.64,22.0,1583.64,0.0
Job_017,3,1254.35,2635.402675650455,M3,1561.64,36.0,1597.64,0.0
Job_019,1,1440.0,2821.052675650455,M1,1574.02,78.0,1652.02,0.0
Job_007,8,488.49,2373.0150434825196,M7,1583.22,36.0,1619.22,0.0
Job_015,8,1134.27,2508.3300038750094,M9,1583.64,72.0,1655.64,0.0
Job_012,4,950.74,2733.871302738562,M3,1597.64,69.0,1666.64,0.0
Job_017,4,1254.35,2635.402675650455,M4,1597.64,49.0,1646.64,0.0
Job_003,9,197.03,2487.1300064583497,M5,1607.11,43.0,1650.11,0.0
Job_017,5,1254.35,2635.402675650455,M5,1650.11,11.0,1661.11,0.0
Job_013,1,1123.32,2857.502600310445,M1,1652.02,2.0,1654.02,0.0
Job_019,2,1440.0,2821.052675650455,M2,1652.02,9.0,1661.02,0.0
Job_013,2,1123.32,2857.502600310445,M5,1661.11,52.0,1713.11,0.0
Job_017,6,1254.35,2635.402675650455,M6,1661.11,62.0,1723.11,0.0
Job_008,2,708.67,2795.9825249704345,M3,1666.64,76.0,1742.64,0.0
Job_012,5,950.74,2733.871302738562,M1,1666.64,28.0,1694.64,0.0
Job_010,4,845.0,2729.5250434825193,M4,1667.81,32.0,1699.81,0.0
Job_011,1,894.99,2982.302524970434,M1,1694.64,69.0,1763.64,0.0
Job_010,5,845.0,2729.5250434825193,M6,1723.11,88.0,1811.11,0.0
Job_017,7,1254.35,2635.402675650455,M7,1723.11,56.0,1779.11,0.0
Job_008,3,708.67,2795.9825249704345,M5,1742.64,51.0,1793.64,0.0
Job_009,7,740.79,2628.8113793702423,M3,1742.64,52.0,1794.64,0.0
Job_016,0,1135.63,3121.5487842264774,M1,1763.64,91.0,1854.64,0.0
Job_023,0,1673.63,3047.69000387501,M2,1779.64,14.0,1793.64,0.0
Job_008,4,708.67,2795.9825249704345,M2,1793.64,85.0,1878.64,0.0
Job_009,8,740.79,2628.8113793702423,M4,1794.64,90.0,1884.64,0.0
Job_019,3,1440.0,2821.052675650455,M3,1794.64,36.0,1830.64,0.0
Job_010,6,845.0,2729.5250434825193,M8,1811.11,19.0,1830.11,0.0
Job_015,9,1134.27,2508.3300038750094,M6,1811.11,53.0,1864.11,0.0
Job_023,1,1673.63,3047.69000387501,M0,1829.81,6.0,1835.81,0.0
Job_010,7,845.0,2729.5250434825193,M9,1830.11,48.0,1878.11,0.0
Job_017,8,1254.35,2635.402675650455,M8,1830.11,44.0,1874.11,0.0
Job_011,2,894.99,2982.302524970434,M3,1830.64,76.0,1906.64,0.0
Job_016,1,1135.63,3121.5487842264774,M0,1854.64,85.0,1939.64,0.0
Job_012,6,950.74,2733.871302738562,M6,1864.11,46.0,1910.11,0.0
Job_010,8,845.0,2729.5250434825193,M7,1878.11,36.0,1914.11,0.0
Job_008,5,708.67,2795.9825249704345,M9,1878.64,11.0,1889.64,0.0
Job_019,4,1440.0,2821.052675650455,M4,1884.64,49.0,1933.64,0.0
Job_017,9,1254.35,2635.402675650455,M9,1889.64,21.0,1910.64,0.0
Job_011,3,894.99,2982.302524970434,M5,1906.64,51.0,1957.64,0.0
Job_013,3,1123.32,2857.502600310445,M3,1906.64,95.0,2001.64,0.0
Job_008,6,708.67,2795.9825249704345,M6,1910.11,40.0,1950.11,0.0
Job_009,9,740.79,2628.8113793702423,M7,1914.11,45.0,1959.11,0.0
Job_023,2,1673.63,3047.69000387501,M1,1914.81,22.0,1936.81,0.0
Job_025,0,1780.81,3235.285729292631,M1,1936.81,46.0,1982.81,0.0
Job_011,4,894.99,2982.302524970434,M2,1957.64,85.0,2042.64,0.0
Job_012,7,950.74,2733.871302738562,M5,1957.64,46.0,2003.64,0.0
Job_008,7,708.67,2795.9825249704345,M7,1959.11,89.0,2048.11,0.0
Job_018,0,1354.37,3242.3913793702422,M1,1982.81,85.0,2067.81,0.0
Job_013,4,1123.32,2857.502600310445,M8,2001.64,48.0,2049.64,0.0
Job_016,2,1135.63,3121.5487842264774,M3,2001.64,39.0,2040.64,0.0
Job_019,5,1440.0,2821.052675650455,M5,2003.64,11.0,2014.64,0.0
Job_019,6,1440.0,2821.052675650455,M6,2014.64,62.0,2076.64,0.0
Job_023,3,1673.63,3047.69000387501,M5,2014.64,61.0,2075.64,0.0
Job_025,1,1780.81,3235.285729292631,M0,2030.81,37.0,2067.81,0.0
Job_007,9,488.49,2373.0150434825196,M3,2040.64,79.0,2119.64,0.0
Job_011,5,894.99,2982.302524970434,M9,2042.64,11.0,2053.64,0.0
Job_012,8,950.74,2733.871302738562,M7,2048.11,72.0,2120.11,0.0
Job_008,8,708.67,2795.9825249704345,M4,2051.81,26.0,2077.81,0.0
Job_013,5,1123.32,2857.502600310445,M9,2053.64,72.0,2125.64,0.0
Job_014,0,1128.21,3418.3100064583496,M1,2067.81,81.0,2148.81,0.0
Job_016,3,1135.63,3121.5487842264774,M2,2067.81,74.0,2141.81,0.0
Job_018,1,1354.37,3242.3913793702422,M0,2067.81,13.0,2080.81,0.0
Job_020,0,1523.42,3306.5513027385623,M0,2080.81,43.0,2123.81,0.0
Job_011,6,894.99,2982.302524970434,M6,2082.81,40.0,2122.81,0.0
Job_025,2,1780.81,3235.285729292631,M3,2119.64,61.0,2180.64,0.0
Job_012,9,950.74,2733.871302738562,M8,2120.11,30.0,2150.11,0.0
Job_019,7,1440.0,2821.052675650455,M7,2120.11,56.0,2176.11,0.0
Job_013,6,1123.32,2857.502600310445,M0,2125.64,47.0,2172.64,0.0
Job_008,9,708.67,2795.9825249704345,M8,2150.11,74.0,2224.11,0.0
Job_013,7,1123.32,2857.502600310445,M6,2172.64,65.0,2237.64,0.0
Job_011,7,894.99,2982.302524970434,M7,2176.11,89.0,2265.11,0.0
Job_023,4,1673.63,3047.69000387501,M3,2180.64,26.0,2206.64,0.0
Job_025,3,1780.81,3235.285729292631,M2,2180.64,13.0,2193.64,0.0
Job_020,1,1523.42,3306.5513027385623,M2,2193.64,90.0,2283.64,0.0
Job_010,9,845.0,2729.5250434825193,M3,2206.64,79.0,2285.64,0.0
Job_023,5,1673.63,3047.69000387501,M4,2206.64,69.0,2275.64,0.0
Job_019,8,1440.0,2821.052675650455,M8,2224.11,44.0,2268.11,0.0
Job_019,9,1440.0,2821.052675650455,M9,2268.11,21.0,2289.11,0.0
Job_013,8,1123.32,2857.502600310445,M4,2275.64,6.0,2281.64,0.0
Job_023,6,1673.63,3047.69000387501,M8,2275.64,21.0,2296.64,0.0
Job_011,8,894.99,2982.302524970434,M4,2281.64,26.0,2307.64,0.0
Job_013,9,1123.32,2857.502600310445,M7,2281.64,25.0,2306.64,0.0
Job_018,2,1354.37,3242.3913793702422,M2,2283.64,61.0,2344.64,0.0
Job_016,4,1135.63,3121.5487842264774,M8,2296.64,90.0,2386.64,0.0
Job_023,7,1673.63,3047.69000387501,M7,2306.64,49.0,2355.64,0.0
Job_020,2,1523.42,3306.5513027385623,M4,2307.64,75.0,2382.64,0.0
Job_014,1,1128.21,3418.3100064583496,M2,2344.64,95.0,2439.64,0.0
Job_023,8,1673.63,3047.69000387501,M9,2355.64,72.0,2427.64,0.0
Job_011,9,894.99,2982.302524970434,M8,2386.64,74.0,2460.64,0.0
Job_016,5,1135.63,3121.5487842264774,M5,2386.64,10.0,2396.64,0.0
Job_018,3,1354.37,3242.3913793702422,M6,2395.81,7.0,2402.81,0.0
Job_016,6,1135.63,3121.5487842264774,M7,2396.64,12.0,2408.64,0.0
Job_020,3,1523.42,3306.5513027385623,M9,2427.64,11.0,2438.64,0.0
Job_023,9,1673.63,3047.69000387501,M6,2427.64,53.0,2480.64,0.0
Job_020,4,1523.42,3306.5513027385623,M3,2438.64,69.0,2507.64,0.0
Job_014,2,1128.21,3418.3100064583496,M0,2439.64,71.0,2510.64,0.0
Job_024,0,1742.58,3476.7626003104447,M2,2439.64,84.0,2523.64,0.0
Job_018,4,1354.37,3242.3913793702422,M8,2460.64,64.0,2524.64,0.0
Job_025,4,1780.81,3235.285729292631,M6,2480.64,32.0,2512.64,0.0
Job_014,3,1128.21,3418.3100064583496,M4,2510.64,99.0,2609.64,0.0
Job_016,7,1135.63,3121.5487842264774,M6,2512.64,89.0,2601.64,0.0
Job_025,5,1780.81,3235.285729292631,M5,2512.64,21.0,2533.64,0.0
Job_024,1,1742.58,3476.7626003104447,M1,2523.64,2.0,2525.64,0.0
Job_026,0,1928.49,3813.01504348252,M2,2523.64,31.0,2554.64,0.0
Job_018,5,1354.37,3242.3913793702422,M9,2524.64,76.0,2600.64,0.0
Job_020,5,1523.42,3306.5513027385623,M1,2525.64,28.0,2553.64,0.0
Job_024,2,1742.58,3476.7626003104447,M5,2533.64,52.0,2585.64,0.0
Job_021,0,1584.74,3570.658784226477,M1,2553.64,91.0,2644.64,0.0
Job_026,1,1928.49,3813.01504348252,M0,2554.64,86.0,2640.64,0.0
Job_018,6,1354.37,3242.3913793702422,M5,2600.64,47.0,2647.64,0.0
Job_016,8,1135.63,3121.5487842264774,M9,2601.64,45.0,2646.64,0.0
Job_020,6,1523.42,3306.5513027385623,M6,2601.64,46.0,2647.64,0.0
Job_021,1,1584.74,3570.658784226477,M0,2644.64,85.0,2729.64,0.0
Job_026,2,1928.49,3813.01504348252,M1,2644.64,46.0,2690.64,0.0
Job_016,9,1135.63,3121.5487842264774,M4,2646.64,33.0,2679.64,0.0
Job_025,6,1780.81,3235.285729292631,M9,2646.64,32.0,2678.64,0.0
Job_014,4,1128.21,3418.3100064583496,M6,2647.64,9.0,2656.64,0.0
Job_018,7,1354.37,3242.3913793702422,M3,2647.64,52.0,2699.64,0.0
Job_020,7,1523.42,3306.5513027385623,M5,2647.64,46.0,2693.64,0.0
Job_025,7,1780.81,3235.285729292631,M8,2678.64,89.0,2767.64,0.0
Job_022,0,1637.03,3927.1300064583497,M1,2690.64,81.0,2771.64,0.0
Job_020,8,1523.42,3306.5513027385623,M7,2693.64,72.0,2765.64,0.0
Job_026,3,1928.49,3813.01504348252,M5,2693.64,74.0,2767.64,0.0
Job_018,8,1354.37,3242.3913793702422,M4,2699.64,90.0,2789.64,0.0
Job_024,3,1742.58,3476.7626003104447,M3,2699.64,95.0,2794.64,0.0
Job_014,5,1128.21,3418.3100064583496,M8,2767.64,52.0,2819.64,0.0
Job_025,8,1780.81,3235.285729292631,M7,2767.64,30.0,2797.64,0.0
Job_022,1,1637.03,3927.1300064583497,M2,2771.64,95.0,2866.64,0.0
Job_028,0,2180.79,4068.8113793702423,M1,2771.64,85.0,2856.64,0.0
Job_021,2,1584.74,3570.658784226477,M3,2794.64,39.0,2833.64,0.0
Job_025,9,1780.81,3235.285729292631,M4,2797.64,55.0,2852.64,0.0
Job_014,6,1128.21,3418.3100064583496,M7,2819.64,85.0,2904.64,0.0
Job_024,4,1742.58,3476.7626003104447,M8,2819.64,48.0,2867.64,0.0
Job_026,4,1928.49,3813.01504348252,M4,2852.64,32.0,2884.64,0.0
Job_021,3,1584.74,3570.658784226477,M2,2866.64,74.0,2940.64,0.0
Job_022,2,1637.03,3927.1300064583497,M0,2866.64,71.0,2937.64,0.0
Job_020,9,1523.42,3306.5513027385623,M8,2867.64,30.0,2897.64,0.0
Job_024,5,1742.58,3476.7626003104447,M9,2867.64,72.0,2939.64,0.0
Job_026,5,1928.49,3813.01504348252,M6,2884.64,88.0,2972.64,0.0
Job_014,7,1128.21,3418.3100064583496,M3,2904.64,98.0,3002.64,0.0
Job_018,9,1354.37,3242.3913793702422,M7,2904.64,45.0,2949.64,0.0
Job_022,3,1637.03,3927.1300064583497,M4,2937.64,99.0,3036.64,0.0
Job_024,6,1742.58,3476.7626003104447,M0,2939.64,47.0,2986.64,0.0
Job_021,4,1584.74,3570.658784226477,M8,2940.64,90.0,3030.64,0.0
Job_029,0,2285.0,4169.525043482519,M2,2940.64,31.0,2971.64,0.0
Job_034,0,2574.27,3948.3300038750094,M2,2971.64,14.0,2985.64,0.0
Job_024,7,1742.58,3476.7626003104447,M6,2986.64,65.0,3051.64,0.0
Job_034,1,2574.27,3948.3300038750094,M0,2986.64,6.0,2992.64,0.0
Job_028,1,2180.79,4068.8113793702423,M0,2992.64,13.0,3005.64,0.0
Job_034,2,2574.27,3948.3300038750094,M1,2992.64,22.0,3014.64,0.0
Job_014,8,1128.21,3418.3100064583496,M9,3002.64,22.0,3024.64,0.0
Job_028,2,2180.79,4068.8113793702423,M2,3005.64,61.0,3066.64,0.0
Job_036,0,2694.35,4075.402675650455,M0,3005.64,29.0,3034.64,0.0
Job_021,5,1584.74,3570.658784226477,M5,3030.64,10.0,3040.64,0.0
Job_026,6,1928.49,3813.01504348252,M8,3030.64,19.0,3049.64,0.0
Job_029,1,2285.0,4169.525043482519,M0,3034.64,86.0,3120.64,0.0
Job_036,1,2694.35,4075.402675650455,M1,3034.64,78.0,3112.64,0.0
Job_014,9,1128.21,3418.3100064583496,M5,3040.64,43.0,3083.64,0.0
Job_021,6,1584.74,3570.658784226477,M7,3040.64,12.0,3052.64,0.0
Job_026,7,1928.49,3813.01504348252,M9,3049.64,48.0,3097.64,0.0
Job_022,4,1637.03,3927.1300064583497,M6,3051.64,9.0,3060.64,0.0
Job_024,8,1742.58,3476.7626003104447,M4,3051.64,6.0,3057.64,0.0
Job_024,9,1742.58,3476.7626003104447,M7,3057.64,25.0,3082.64,0.0
Job_021,7,1584.74,3570.658784226477,M6,3060.64,89.0,3149.64,0.0
Job_022,5,1637.03,3927.1300064583497,M8,3060.64,52.0,3112.64,0.0
Job_034,3,2574.27,3948.3300038750094,M5,3083.64,61.0,3144.64,0.0
Job_026,8,1928.49,3813.01504348252,M7,3097.64,36.0,3133.64,0.0
Job_036,2,2694.35,4075.402675650455,M2,3112.64,9.0,3121.64,0.0
Job_029,2,2285.0,4169.525043482519,M1,3120.64,46.0,3166.64,0.0
Job_031,0,2390.74,4173.871302738562,M0,3120.64,43.0,3163.64,0.0
Job_022,6,1637.03,3927.1300064583497,M7,3133.64,85.0,3218.64,0.0
Job_026,9,1928.49,3813.01504348252,M3,3133.64,79.0,3212.64,0.0
Job_021,8,1584.74,3570.658784226477,M9,3149.64,45.0,3194.64,0.0
Job_028,3,2180.79,4068.8113793702423,M6,3149.64,7.0,3156.64,0.0
Job_028,4,2180.79,4068.8113793702423,M8,3156.64,64.0,3220.64,0.0
Job_027,0,2148.67,4235.9825249704345,M0,3163.64,76.0,3239.64,0.0
Job_031,1,2390.74,4173.871302738562,M2,3163.64,90.0,3253.64,0.0
Job_021,9,1584.74,3570.658784226477,M4,3194.64,33.0,3227.64,0.0
Job_036,3,2694.35,4075.402675650455,M3,3212.64,36.0,3248.64,0.0
Job_028,5,2180.79,4068.8113793702423,M9,3220.64,76.0,3296.64,0.0
Job_027,1,2148.67,4235.9825249704345,M1,3239.64,69.0,3308.64,0.0
Job_038,0,2880.0,4261.052675650455,M0,3239.64,29.0,3268.64,0.0
Job_022,7,1637.03,3927.1300064583497,M3,3248.64,98.0,3346.64,0.0
Job_031,2,2390.74,4173.871302738562,M4,3253.64,75.0,3328.64,0.0
Job_032,0,2563.32,4297.502600310445,M2,3253.64,84.0,3337.64,0.0
Job_030,0,2334.99,4422.302524970434,M0,3268.64,76.0,3344.64,0.0
Job_028,6,2180.79,4068.8113793702423,M5,3296.64,47.0,3343.64,0.0
Job_038,1,2880.0,4261.052675650455,M1,3308.64,78.0,3386.64,0.0
Job_036,4,2694.35,4075.402675650455,M4,3328.64,49.0,3377.64,0.0
Job_022,8,1637.03,3927.1300064583497,M9,3346.64,22.0,3368.64,0.0
Job_034,4,2574.27,3948.3300038750094,M3,3346.64,26.0,3372.64,0.0
Job_031,3,2390.74,4173.871302738562,M9,3368.64,11.0,3379.64,0.0
Job_028,7,2180.79,4068.8113793702423,M3,3372.64,52.0,3424.64,0.0
Job_034,5,2574.27,3948.3300038750094,M4,3377.64,69.0,3446.64,0.0
Job_036,5,2694.35,4075.402675650455,M5,3377.64,11.0,3388.64,0.0
Job_038,2,2880.0,4261.052675650455,M2,3386.64,9.0,3395.64,0.0
Job_022,9,1637.03,3927.1300064583497,M5,3388.64,43.0,3431.64,0.0
Job_036,6,2694.35,4075.402675650455,M6,3388.64,62.0,3450.64,0.0
Job_031,4,2390.74,4173.871302738562,M3,3424.64,69.0,3493.64,0.0
Job_029,3,2285.0,4169.525043482519,M5,3431.64,74.0,3505.64,0.0
Job_034,6,2574.27,3948.3300038750094,M8,3446.64,21.0,3467.64,0.0
Job_036,7,2694.35,4075.402675650455,M7,3450.64,56.0,3506.64,0.0
Job_027,2,2148.67,4235.9825249704345,M3,3493.64,76.0,3569.64,0.0
Job_031,5,2390.74,4173.871302738562,M1,3493.64,28.0,3521.64,0.0
Job_029,4,2285.0,4169.525043482519,M4,3505.64,32.0,3537.64,0.0
Job_034,7,2574.27,3948.3300038750094,M7,3506.64,49.0,3555.64,0.0
Job_036,8,2694.35,4075.402675650455,M8,3506.64,44.0,3550.64,0.0
Job_030,1,2334.99,4422.302524970434,M1,3521.64,69.0,3590.64,0.0
Job_031,6,2390.74,4173.871302738562,M6,3521.64,46.0,3567.64,0.0
Job_028,8,2180.79,4068.8113793702423,M4,3537.64,90.0,3627.64,0.0
Job_034,8,2574.27,3948.3300038750094,M9,3555.64,72.0,3627.64,0.0
Job_029,5,2285.0,4169.525043482519,M6,3567.64,88.0,3655.64,0.0
Job_027,3,2148.67,4235.9825249704345,M5,3569.64,51.0,3620.64,0.0
Job_038,3,2880.0,4261.052675650455,M3,3569.64,36.0,3605.64,0.0
Job_032,1,2563.32,4297.502600310445,M1,3590.64,2.0,3592.64,0.0
Job_035,0,2575.63,4561.548784226477,M1,3592.64,91.0,3683.64,0.0
Job_030,2,2334.99,4422.302524970434,M3,3605.64,76.0,3681.64,0.0
Job_027,4,2148.67,4235.9825249704345,M2,3620.64,85.0,3705.64,0.0
Job_031,7,2390.74,4173.871302738562,M5,3620.64,46.0,3666.64,0.0
Job_028,9,2180.79,4068.8113793702423,M7,3627.64,45.0,3672.64,0.0
Job_036,9,2694.35,4075.402675650455,M9,3627.64,21.0,3648.64,0.0
Job_038,4,2880.0,4261.052675650455,M4,3627.64,49.0,3676.64,0.0
Job_029,6,2285.0,4169.525043482519,M8,3655.64,19.0,3674.64,0.0
Job_034,9,2574.27,3948.3300038750094,M6,3655.64,53.0,3708.64,0.0
Job_031,8,2390.74,4173.871302738562,M7,3672.64,72.0,3744.64,0.0
Job_029,7,2285.0,4169.525043482519,M9,3674.64,48.0,3722.64,0.0
Job_038,5,2880.0,4261.052675650455,M5,3676.64,11.0,3687.64,0.0
Job_032,2,2563.32,4297.502600310445,M5,3687.64,52.0,3739.64,0.0
Job_042,0,3113.63,4487.69000387501,M2,3705.64,14.0,3719.64,0.0
Job_042,1,3113.63,4487.69000387501,M0,3719.64,6.0,3725.64,0.0
Job_027,5,2148.67,4235.9825249704345,M9,3722.64,11.0,3733.64,0.0
Job_035,1,2575.63,4561.548784226477,M0,3725.64,85.0,3810.64,0.0
Job_042,2,3113.63,4487.69000387501,M1,3725.64,22.0,3747.64,0.0
Job_027,6,2148.67,4235.9825249704345,M6,3733.64,40.0,3773.64,0.0
Job_030,3,2334.99,4422.302524970434,M5,3739.64,51.0,3790.64,0.0
Job_032,3,2563.32,4297.502600310445,M3,3739.64,95.0,3834.64,0.0
Job_029,8,2285.0,4169.525043482519,M7,3744.64,36.0,3780.64,0.0
Job_031,9,2390.74,4173.871302738562,M8,3744.64,30.0,3774.64,0.0
Job_044,0,3220.81,4675.285729292631,M1,3747.64,46.0,3793.64,0.0
Job_038,6,2880.0,4261.052675650455,M6,3773.64,62.0,3835.64,0.0
Job_027,7,2148.67,4235.9825249704345,M7,3780.64,89.0,3869.64,0.0
Job_030,4,2334.99,4422.302524970434,M2,3790.64,85.0,3875.64,0.0
Job_042,3,3113.63,4487.69000387501,M5,3790.64,61.0,3851.64,0.0
Job_037,0,2794.37,4682.391379370242,M1,3793.64,85.0,3878.64,0.0
Job_039,0,2963.42,4746.551302738562,M0,3810.64,43.0,3853.64,0.0
Job_029,9,2285.0,4169.525043482519,M3,3834.64,79.0,3913.64,0.0
Job_032,4,2563.32,4297.502600310445,M8,3834.64,48.0,3882.64,0.0
Job_027,8,2148.67,4235.9825249704345,M4,3869.64,26.0,3895.64,0.0
Job_038,7,2880.0,4261.052675650455,M7,3869.64,56.0,3925.64,0.0
Job_039,1,2963.42,4746.551302738562,M2,3875.64,90.0,3965.64,0.0
Job_033,0,2568.21,4858.31000645835,M1,3878.64,81.0,3959.64,0.0
Job_032,5,2563.32,4297.502600310445,M9,3882.64,72.0,3954.64,0.0
Job_027,9,2148.67,4235.9825249704345,M8,3895.64,74.0,3969.64,0.0
Job_042,4,3113.63,4487.69000387501,M3,3913.64,26.0,3939.64,0.0
Job_035,2,2575.63,4561.548784226477,M3,3939.64,39.0,3978.64,0.0
Job_042,5,3113.63,4487.69000387501,M4,3939.64,69.0,4008.64,0.0
Job_030,5,2334.99,4422.302524970434,M9,3954.64,11.0,3965.64,0.0
Job_032,6,2563.32,4297.502600310445,M0,3954.64,47.0,4001.64,0.0
Job_040,0,3024.74,5010.658784226477,M1,3959.64,91.0,4050.64,0.0
Job_030,6,2334.99,4422.302524970434,M6,3965.64,40.0,4005.64,0.0
Job_035,3,2575.63,4561.548784226477,M2,3978.64,74.0,4052.64,0.0
Job_044,1,3220.81,4675.285729292631,M0,4001.64,37.0,4038.64,0.0
Job_030,7,2334.99,4422.302524970434,M7,4005.64,89.0,4094.64,0.0
Job_032,7,2563.32,4297.502600310445,M6,4005.64,65.0,4070.64,0.0
Job_042,6,3113.63,4487.69000387501,M8,4008.64,21.0,4029.64,0.0
Job_038,8,2880.0,4261.052675650455,M8,4029.64,44.0,4073.64,0.0
Job_037,1,2794.37,4682.391379370242,M0,4038.64,13.0,4051.64,0.0
Job_044,2,3220.81,4675.285729292631,M3,4038.64,61.0,4099.64,0.0
Job_037,2,2794.37,4682.391379370242,M2,4052.64,61.0,4113.64,0.0
Job_032,8,2563.32,4297.502600310445,M4,4070.64,6.0,4076.64,0.0
Job_035,4,2575.63,4561.548784226477,M8,4073.64,90.0,4163.64,0.0
Job_038,9,2880.0,4261.052675650455,M9,4073.64,21.0,4094.64,0.0
Job_030,8,2334.99,4422.302524970434,M4,4094.64,26.0,4120.64,0.0
