Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_024,3,1742.58,3476.7626003104447,M3,2885.23,95.0,2980.23,0.0
Job_014,4,1128.21,3418.3100064583496,M6,2888.55,9.0,2897.55,0.0
Job_026,3,1928.49,3813.01504348252,M5,2918.53,74.0,2992.53,0.0
Job_016,9,1135.63,3121.5487842264774,M4,2930.86,33.0,2963.86,0.0
Job_020,9,1523.42,3306.5513027385623,M8,2939.21,30.0,2969.21,0.0
Job_025,8,1780.81,3235.285729292631,M7,2939.21,30.0,2969.21,0.0
Job_021,3,1584.74,3570.658784226477,M2,2939.53,74.0,3013.53,0.0
Job_022,2,1637.03,3927.1300064583497,M0,2939.53,71.0,3010.53,0.0
Job_014,5,1128.21,3418.3100064583496,M8,2969.21,52.0,3021.21,0.0
Job_018,9,1354.37,3242.3913793702422,M7,2969.21,45.0,3014.21,0.0
Job_025,9,1780.81,3235.285729292631,M4,2969.21,55.0,3024.21,0.0
Job_034,0,2574.27,3948.3300038750094,M2,3013.53,14.0,3027.53,0.0
Job_014,6,1128.21,3418.3100064583496,M7,3021.21,85.0,3106.21,0.0
Job_024,4,1742.58,3476.7626003104447,M8,3021.21,48.0,3069.21,0.0
Job_022,3,1637.03,3927.1300064583497,M4,3024.21,99.0,3123.21,0.0
Job_028,2,2180.79,4068.8113793702423,M2,3027.53,61.0,3088.53,0.0
Job_021,4,1584.74,3570.658784226477,M8,3069.21,90.0,3159.21,0.0
Job_024,5,1742.58,3476.7626003104447,M9,3069.21,72.0,3141.21,0.0
Job_014,7,1128.21,3418.3100064583496,M3,3106.21,98.0,3204.21,0.0
Job_022,4,1637.03,3927.1300064583497,M6,3123.21,9.0,3132.21,0.0
Job_026,4,1928.49,3813.01504348252,M4,3123.21,32.0,3155.21,0.0
Job_024,6,1742.58,3476.7626003104447,M0,3141.21,47.0,3188.21,0.0
Job_026,5,1928.49,3813.01504348252,M6,3155.21,88.0,3243.21,0.0
Job_021,5,1584.74,3570.658784226477,M5,3159.21,10.0,3169.21,0.0
Job_021,6,1584.74,3570.658784226477,M7,3169.21,12.0,3181.21,0.0
Job_034,1,2574.27,3948.3300038750094,M0,3188.21,6.0,3194.21,0.0
Job_034,2,2574.27,3948.3300038750094,M1,3194.21,22.0,3216.21,0.0
Job_036,0,2694.35,4075.402675650455,M0,3194.21,29.0,3223.21,0.0
Job_014,8,1128.21,3418.3100064583496,M9,3204.21,22.0,3226.21,0.0
Job_036,1,2694.35,4075.402675650455,M1,3223.21,78.0,3301.21,0.0
Job_014,9,1128.21,3418.3100064583496,M5,3226.21,43.0,3269.21,0.0
Job_024,7,1742.58,3476.7626003104447,M6,3243.21,65.0,3308.21,0.0
Job_026,6,1928.49,3813.01504348252,M8,3243.21,19.0,3262.21,0.0
Job_022,5,1637.03,3927.1300064583497,M8,3262.21,52.0,3314.21,0.0
Job_026,7,1928.49,3813.01504348252,M9,3262.21,48.0,3310.21,0.0
Job_034,3,2574.27,3948.3300038750094,M5,3269.21,61.0,3330.21,0.0
Job_036,2,2694.35,4075.402675650455,M2,3301.21,9.0,3310.21,0.0
