Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_053,9,4014.27,5388.330003875009,M6,5766.07,53.0,5819.07,430.74
Job_055,9,4134.35,5515.402675650455,M9,5766.28,21.0,5787.28,271.88
Job_050,3,3830.74,5613.871302738562,M9,5787.28,11.0,5798.28,184.41
Job_046,3,3588.67,5675.9825249704345,M5,5802.0,51.0,5853.0,177.02
Job_048,4,3725.0,5609.525043482519,M4,5802.0,32.0,5834.0,224.47
Job_043,9,3182.58,4916.762600310445,M7,5832.03,25.0,5857.03,940.27
Job_048,5,3725.0,5609.525043482519,M6,5834.0,88.0,5922.0,312.47
Job_041,7,3077.03,5367.13000645835,M3,5843.9,98.0,5941.9,574.77
Job_047,8,3620.79,5508.811379370242,M4,5843.9,90.0,5933.9,425.09
Job_046,4,3588.67,5675.9825249704345,M2,5853.0,85.0,5938.0,262.02
Job_048,6,3725.0,5609.525043482519,M8,5922.0,19.0,5941.0,331.47
Job_047,9,3620.79,5508.811379370242,M7,5933.9,45.0,5978.9,470.09
Job_041,8,3077.03,5367.13000645835,M9,5941.9,22.0,5963.9,596.77
Job_050,4,3830.74,5613.871302738562,M3,5941.9,69.0,6010.9,397.03
Job_041,9,3077.03,5367.13000645835,M5,5963.9,43.0,6006.9,639.77
Job_048,7,3725.0,5609.525043482519,M9,5963.9,48.0,6011.9,402.37
Job_057,5,4320.0,5701.052675650455,M5,6006.9,11.0,6017.9,316.85
Job_050,5,3830.74,5613.871302738562,M1,6010.9,28.0,6038.9,425.03
Job_046,5,3588.67,5675.9825249704345,M9,6011.9,11.0,6022.9,346.92
Job_048,8,3725.0,5609.525043482519,M7,6011.9,36.0,6047.9,438.37
Job_049,3,3774.99,5862.302524970434,M5,6017.9,51.0,6068.9,206.6
Job_050,6,3830.74,5613.871302738562,M6,6038.9,46.0,6084.9,471.03
Job_063,0,4660.81,6115.285729292631,M1,6038.9,46.0,6084.9,0.0
Job_048,9,3725.0,5609.525043482519,M3,6047.9,79.0,6126.9,517.37
Job_049,4,3774.99,5862.302524970434,M2,6068.9,85.0,6153.9,291.6
Job_061,3,4553.63,5927.69000387501,M5,6068.9,61.0,6129.9,202.21
Job_046,6,3588.67,5675.9825249704345,M6,6084.9,40.0,6124.9,448.92
Job_056,0,4234.37,6122.391379370242,M1,6084.9,85.0,6169.9,47.51
Job_063,1,4660.81,6115.285729292631,M0,6084.9,37.0,6121.9,6.61
Job_046,7,3588.67,5675.9825249704345,M7,6124.9,89.0,6213.9,537.92
Job_057,6,4320.0,5701.052675650455,M6,6124.9,62.0,6186.9,485.85
Job_051,3,4003.32,5737.502600310445,M3,6126.9,95.0,6221.9,484.4
Job_050,7,3830.74,5613.871302738562,M5,6129.9,46.0,6175.9,562.03
Job_049,5,3774.99,5862.302524970434,M9,6153.9,11.0,6164.9,302.6
Job_056,1,4234.37,6122.391379370242,M0,6169.9,13.0,6182.9,60.51
Job_062,1,4622.58,6356.762600310445,M1,6169.9,2.0,6171.9,0.0
Job_059,0,4464.74,6450.658784226477,M1,6171.9,91.0,6262.9,0.0
Job_049,6,3774.99,5862.302524970434,M6,6186.9,40.0,6226.9,364.6
Job_046,8,3588.67,5675.9825249704345,M4,6213.9,26.0,6239.9,563.92
Job_050,8,3830.74,5613.871302738562,M7,6213.9,72.0,6285.9,672.03
Job_061,4,4553.63,5927.69000387501,M3,6221.9,26.0,6247.9,320.21
Job_054,2,4015.63,6001.548784226477,M3,6247.9,39.0,6286.9,285.35
Job_061,5,4553.63,5927.69000387501,M4,6247.9,69.0,6316.9,389.21
Job_059,1,4464.74,6450.658784226477,M0,6262.9,85.0,6347.9,0.0
Job_060,0,4517.03,6807.130006458349,M1,6262.9,81.0,6343.9,0.0
Job_050,9,3830.74,5613.871302738562,M8,6285.9,30.0,6315.9,702.03
Job_057,7,4320.0,5701.052675650455,M7,6285.9,56.0,6341.9,640.85
