Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_064,9,4803,6347,M3,5760,79,5839,-508,0,508
Job_074,1,5561,7100,M1,5767,78,5845,-1255,0,1255
Job_067,4,5156,6708,M4,5785,32,5817,-891,0,891
Job_072,3,5442,6787,M5,5787,61,5848,-939,0,939
Job_068,4,5205,6763,M2,5811,85,5896,-867,0,867
Job_060,6,4514,6486,M7,5815,85,5900,-586,0,586
Job_062,8,4619,6280,M4,5817,6,5823,-457,0,457
Job_061,9,4551,5730,M6,5820,53,5873,143,143,0
Job_069,3,5260,6713,M9,5820,11,5831,-882,0,882
Job_065,8,5021,7071,M4,5823,26,5849,-1222,0,1222
Job_059,8,4463,6223,M9,5831,45,5876,-347,0,347
Job_069,4,5260,6713,M3,5839,69,5908,-805,0,805
Job_070,1,5431,6963,M1,5845,2,5847,-1116,0,1116
Job_075,1,5660,7124,M0,5845,13,5858,-1266,0,1266
Job_071,3,5436,7449,M4,5849,99,5948,-1501,0,1501
Job_058,9,4402,5880,M8,5850,30,5880,0,0,0
Job_076,0,5760,7445,M0,5858,29,5887,-1558,0,1558
Job_070,2,5431,6963,M5,5875,52,5927,-1036,0,1036
Job_076,1,5760,7445,M1,5887,78,5965,-1480,0,1480
Job_068,5,5205,6763,M9,5896,11,5907,-856,0,856
Job_075,2,5660,7124,M2,5896,61,5957,-1167,0,1167
Job_066,5,5053,6670,M9,5907,76,5983,-687,0,687
Job_068,6,5205,6763,M6,5908,40,5948,-815,0,815
Job_072,4,5442,6787,M3,5908,26,5934,-853,0,853
Job_077,0,5842,7628,M0,5923,43,5966,-1662,0,1662
Job_070,3,5431,6963,M3,5934,95,6029,-934,0,934
Job_071,4,5436,7449,M6,5948,9,5957,-1492,0,1492
Job_072,5,5442,6787,M4,5948,69,6017,-770,0,770
Job_071,5,5436,7449,M8,5957,52,6009,-1440,0,1440
Job_074,2,5561,7100,M2,5957,9,5966,-1134,0,1134
Job_075,3,5660,7124,M6,5957,7,5964,-1160,0,1160
Job_067,5,5156,6708,M6,5964,88,6052,-656,0,656
Job_069,5,5260,6713,M1,5965,28,5993,-720,0,720
Job_073,1,5443,7256,M0,5966,85,6051,-1205,0,1205
Job_076,2,5760,7445,M2,5966,9,5975,-1470,0,1470
Job_077,1,5842,7628,M2,5975,90,6065,-1563,0,1563
Job_056,9,4220,6028,M7,5983,45,6028,0,0,0
Job_066,6,5053,6670,M5,5983,47,6030,-640,0,640
Job_079,0,5954,7513,M1,5993,81,6074,-1439,0,1439
Job_072,6,5442,6787,M8,6017,21,6038,-749,0,749
Job_071,6,5436,7449,M7,6028,85,6113,-1336,0,1336
Job_074,3,5561,7100,M3,6029,36,6065,-1035,0,1035
Job_070,4,5431,6963,M8,6038,48,6086,-877,0,877
Job_069,6,5260,6713,M6,6052,46,6098,-615,0,615
Job_073,2,5443,7256,M3,6065,39,6104,-1152,0,1152
Job_080,0,5991,7465,M2,6065,14,6079,-1386,0,1386
Job_074,4,5561,7100,M4,6070,49,6119,-981,0,981
