Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_165,9,12631,14326,M7,14420,25,14445,119,119,0
Job_187,2,14083,15645,M3,14424,39,14463,-1182,0,1182
Job_190,0,14400,15597,M0,14426,29,14455,-1142,0,1142
Job_168,9,12643,14337,M4,14430,33,14463,126,126,0
Job_173,8,13103,14547,M9,14430,45,14475,-72,0,72
Job_177,8,13297,14430,M7,14445,30,14475,45,45,0
Job_188,1,14201,16045,M1,14452,78,14530,-1515,0,1515
Job_189,1,14300,15888,M0,14455,13,14468,-1420,0,1420
Job_186,4,14082,15217,M3,14463,26,14489,-728,0,728
Job_187,3,14083,15645,M2,14463,74,14537,-1108,0,1108
Job_175,9,13191,14400,M6,14466,53,14519,119,119,0
Job_185,2,14076,15975,M0,14468,71,14539,-1436,0,1436
Job_174,6,13154,14711,M7,14475,85,14560,-151,0,151
Job_177,9,13297,14430,M4,14475,55,14530,100,100,0
Job_183,3,13900,15078,M9,14475,11,14486,-592,0,592
Job_176,5,13259,15372,M9,14486,72,14558,-814,0,814
Job_181,6,13796,15584,M8,14487,19,14506,-1078,0,1078
Job_166,9,12636,14531,M5,14488,43,14531,0,0,0
Job_183,4,13900,15078,M3,14489,69,14558,-520,0,520
Job_173,9,13103,14547,M4,14530,33,14563,16,16,0
Job_190,1,14400,15597,M1,14530,78,14608,-989,0,989
Job_182,3,13845,15634,M5,14531,51,14582,-1052,0,1052
Job_187,4,14083,15645,M8,14537,90,14627,-1018,0,1018
Job_189,2,14300,15888,M2,14537,61,14598,-1290,0,1290
Job_191,0,14482,16016,M0,14539,43,14582,-1434,0,1434
Job_180,5,13693,14983,M9,14558,76,14634,-349,0,349
Job_174,7,13154,14711,M3,14560,98,14658,-53,0,53
Job_186,5,14082,15217,M4,14563,69,14632,-585,0,585
Job_176,6,13259,15372,M0,14582,47,14629,-743,0,743
Job_184,2,14071,15727,M5,14582,52,14634,-1093,0,1093
Job_182,4,13845,15634,M2,14598,85,14683,-951,0,951
Job_189,3,14300,15888,M6,14598,7,14605,-1283,0,1283
Job_183,5,13900,15078,M1,14608,28,14636,-442,0,442
Job_189,4,14300,15888,M8,14627,64,14691,-1197,0,1197
Job_176,7,13259,15372,M6,14629,65,14694,-678,0,678
Job_179,8,13661,15443,M4,14632,26,14658,-785,0,785
Job_187,5,14083,15645,M5,14634,10,14644,-1001,0,1001
Job_192,0,14543,16005,M1,14636,91,14727,-1278,0,1278
Job_187,6,14083,15645,M7,14644,12,14656,-989,0,989
Job_174,8,13154,14711,M9,14658,22,14680,-31,0,31
Job_184,3,14071,15727,M3,14658,95,14753,-974,0,974
Job_185,3,14076,15975,M4,14658,99,14757,-1218,0,1218
Job_174,9,13154,14711,M5,14680,43,14723,12,12,0
Job_181,7,13796,15584,M9,14680,48,14728,-856,0,856
Job_190,2,14400,15597,M2,14683,9,14692,-905,0,905
Job_186,6,14082,15217,M8,14691,21,14712,-505,0,505
Job_194,0,14631,15780,M2,14692,14,14706,-1074,0,1074
