Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_197,8,14873,16571,M7,15858,36,15894,-677,0,677
Job_204,3,15493,17557,M4,15863,99,15962,-1595,0,1595
Job_192,5,14540,16329,M5,15880,10,15890,-439,0,439
Job_203,1,15488,17051,M1,15880,2,15882,-1169,0,1169
Job_205,4,15499,16738,M3,15880,26,15906,-832,0,832
Job_198,5,15087,16967,M9,15882,11,15893,-1074,0,1074
Job_200,2,15219,16917,M1,15882,46,15928,-989,0,989
Job_207,2,15616,16860,M2,15882,9,15891,-969,0,969
Job_191,7,14480,16087,M5,15890,46,15936,-151,0,151
Job_198,6,15087,16967,M6,15893,40,15933,-1034,0,1034
Job_192,6,14540,16329,M7,15894,12,15906,-423,0,423
Job_189,9,14272,15974,M7,15906,45,15951,-23,0,23
Job_206,2,15500,17290,M3,15907,39,15946,-1344,0,1344
Job_209,0,15840,17084,M0,15907,29,15936,-1148,0,1148
Job_195,4,14693,16256,M8,15927,48,15975,-281,0,281
Job_208,0,15712,17414,M1,15928,85,16013,-1401,0,1401
Job_203,2,15488,17051,M5,15936,52,15988,-1063,0,1063
Job_210,0,15920,17527,M0,15936,43,15979,-1548,0,1548
Job_206,3,15500,17290,M2,15946,74,16020,-1270,0,1270
Job_207,3,15616,16860,M3,15946,36,15982,-878,0,878
Job_196,8,14730,16041,M7,15951,30,15981,-60,0,60
Job_204,4,15493,17557,M6,15962,9,15971,-1586,0,1586
Job_192,7,14540,16329,M6,15971,89,16060,-269,0,269
Job_195,5,14693,16256,M9,15975,72,16047,-209,0,209
Job_204,5,15493,17557,M8,15975,52,16027,-1530,0,1530
Job_191,8,14480,16087,M7,15981,72,16053,-34,0,34
Job_196,9,14730,16041,M4,15986,55,16041,0,0,0
Job_200,3,15219,16917,M5,15988,74,16062,-855,0,855
Job_203,3,15488,17051,M3,15988,95,16083,-968,0,968
Job_201,1,15267,17148,M1,16013,69,16082,-1066,0,1066
Job_208,1,15712,17414,M0,16013,13,16026,-1388,0,1388
Job_208,2,15712,17414,M2,16026,61,16087,-1327,0,1327
Job_205,5,15499,16738,M4,16041,69,16110,-628,0,628
Job_195,6,14693,16256,M0,16047,47,16094,-162,0,162
Job_204,6,15493,17557,M7,16053,85,16138,-1419,0,1419
Job_191,9,14480,16087,M8,16057,30,16087,0,0,0
Job_192,8,14540,16329,M9,16060,45,16105,-224,0,224
Job_185,9,14053,16117,M5,16074,43,16117,0,0,0
Job_202,5,15321,16928,M1,16082,28,16110,-818,0,818
Job_201,2,15267,17148,M3,16083,76,16159,-989,0,989
Job_199,4,15118,16819,M8,16087,64,16151,-668,0,668
Job_208,3,15712,17414,M6,16087,7,16094,-1320,0,1320
Job_210,1,15920,17527,M2,16090,90,16180,-1347,0,1347
Job_195,7,14693,16256,M6,16094,65,16159,-97,0,97
Job_200,4,15219,16917,M4,16110,32,16142,-775,0,775
Job_209,1,15840,17084,M1,16110,78,16188,-896,0,896
Job_198,7,15087,16967,M7,16138,89,16227,-740,0,740
Job_205,6,15499,16738,M8,16151,21,16172,-566,0,566
Job_195,8,14693,16256,M4,16159,6,16165,-91,0,91
Job_201,3,15267,17148,M5,16159,51,16210,-938,0,938
Job_204,7,15493,17557,M3,16159,98,16257,-1300,0,1300
Job_202,6,15321,16928,M6,16163,46,16209,-719,0,719
Job_213,0,16066,17305,M2,16180,14,16194,-1111,0,1111
Job_199,5,15118,16819,M9,16181,76,16257,-562,0,562
Job_212,0,16031,18094,M1,16188,81,16269,-1825,0,1825
Job_209,2,15840,17084,M2,16194,9,16203,-881,0,881
Job_213,1,16066,17305,M0,16194,6,16200,-1105,0,1105
Job_206,4,15500,17290,M8,16207,90,16297,-993,0,993
Job_200,5,15219,16917,M6,16209,88,16297,-620,0,620
Job_201,4,15267,17148,M2,16210,85,16295,-853,0,853
Job_198,8,15087,16967,M4,16227,26,16253,-714,0,714
Job_195,9,14693,16256,M7,16231,25,16256,0,0,0
Job_202,7,15321,16928,M5,16253,46,16299,-629,0,629
Job_193,7,14591,16654,M3,16257,98,16355,-299,0,299
Job_204,8,15493,17557,M9,16257,22,16279,-1278,0,1278
Job_215,0,16170,17481,M1,16269,46,16315,-1166,0,1166
Job_201,5,15267,17148,M9,16295,11,16306,-842,0,842
Job_212,1,16031,18094,M2,16295,95,16390,-1704,0,1704
Job_192,9,14540,16329,M4,16296,33,16329,0,0,0
Job_200,6,15219,16917,M8,16297,19,16316,-601,0,601
Job_202,8,15321,16928,M7,16299,72,16371,-557,0,557
Job_201,6,15267,17148,M6,16306,40,16346,-802,0,802
Job_203,4,15488,17051,M8,16316,48,16364,-687,0,687
Job_206,5,15500,17290,M5,16316,10,16326,-964,0,964
Job_207,4,15616,16860,M4,16329,49,16378,-482,0,482
Job_200,7,15219,16917,M9,16340,48,16388,-529,0,529
Job_213,2,16066,17305,M1,16361,22,16383,-922,0,922
Job_208,4,15712,17414,M8,16364,64,16428,-986,0,986
Job_209,3,15840,17084,M3,16364,36,16400,-684,0,684
Job_205,7,15499,16738,M7,16371,49,16420,-318,0,318
Job_207,5,15616,16860,M5,16378,11,16389,-471,0,471
Job_211,0,15980,17769,M1,16383,91,16474,-1295,0,1295
Job_203,5,15488,17051,M9,16388,72,16460,-591,0,591
Job_199,6,15118,16819,M5,16389,47,16436,-383,0,383
Job_207,6,15616,16860,M6,16389,62,16451,-409,0,409
Job_214,0,16133,17696,M2,16390,84,16474,-1222,0,1222
Job_209,4,15840,17084,M4,16400,49,16449,-635,0,635
Job_215,1,16170,17481,M0,16407,37,16444,-1037,0,1037
Job_206,6,15500,17290,M7,16420,12,16432,-858,0,858
Job_199,7,15118,16819,M3,16436,52,16488,-331,0,331
Job_209,5,15840,17084,M5,16449,11,16460,-624,0,624
Job_206,7,15500,17290,M6,16451,89,16540,-750,0,750
Job_207,7,15616,16860,M7,16451,56,16507,-353,0,353
Job_203,6,15488,17051,M0,16460,47,16507,-544,0,544
Job_208,5,15712,17414,M9,16460,76,16536,-878,0,878
Job_214,1,16133,17696,M1,16474,2,16476,-1220,0,1220
Job_216,0,16313,18011,M2,16474,31,16505,-1506,0,1506
Job_214,2,16133,17696,M5,16476,52,16528,-1168,0,1168
Job_199,8,15118,16819,M4,16488,90,16578,-241,0,241
Job_197,9,14873,16571,M3,16492,79,16571,0,0,0
Job_201,7,15267,17148,M7,16507,89,16596,-552,0,552
Job_207,8,15616,16860,M8,16507,44,16551,-309,0,309
Job_212,2,16031,18094,M0,16507,71,16578,-1516,0,1516
Job_208,6,15712,17414,M5,16536,47,16583,-831,0,831
Job_203,7,15488,17051,M6,16540,65,16605,-446,0,446
Job_206,8,15500,17290,M9,16540,45,16585,-705,0,705
Job_218,0,16558,18259,M1,16558,85,16643,-1616,0,1616
Job_216,1,16313,18011,M0,16578,86,16664,-1347,0,1347
Job_208,7,15712,17414,M3,16583,52,16635,-779,0,779
Job_193,8,14591,16654,M9,16589,22,16611,-43,0,43
Job_200,8,15219,16917,M7,16596,36,16632,-285,0,285
Job_201,8,15267,17148,M4,16596,26,16622,-526,0,526
Job_209,6,15840,17084,M6,16605,62,16667,-417,0,417
Job_193,9,14591,16654,M5,16611,43,16654,0,0,0
Job_205,8,15499,16738,M9,16611,72,16683,-55,0,55
Job_203,8,15488,17051,M4,16622,6,16628,-423,0,423
Job_208,8,15712,17414,M4,16635,90,16725,-689,0,689
Job_214,3,16133,17696,M3,16635,95,16730,-966,0,966
Job_213,3,16066,17305,M5,16654,61,16715,-590,0,590
Job_219,0,16659,18357,M2,16659,31,16690,-1667,0,1667
Job_216,2,16313,18011,M1,16664,46,16710,-1301,0,1301
Job_218,1,16558,18259,M0,16664,13,16677,-1582,0,1582
Job_209,7,15840,17084,M7,16667,56,16723,-361,0,361
