Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_090,1,6876,8860,M2,7203,95,7298,-1562,0,1562
Job_073,9,5443,7256,M4,7223,33,7256,0,0,0
Job_071,8,5436,7449,M9,7231,22,7253,-196,0,196
Job_095,0,7200,8055,M0,7246,29,7275,-780,0,780
Job_088,3,6700,8130,M9,7253,11,7264,-866,0,866
Job_084,3,6461,8189,M5,7258,51,7309,-880,0,880
Job_089,3,6871,7715,M3,7258,95,7353,-362,0,362
Job_081,8,6059,6952,M4,7275,6,7281,329,329,0
Job_085,3,6493,8187,M6,7275,7,7282,-905,0,905
Job_081,9,6059,6952,M7,7281,25,7306,354,354,0
Job_082,9,6097,7328,M4,7281,55,7336,8,8,0
Job_086,5,6596,8188,M6,7282,88,7370,-818,0,818
Job_096,0,7282,8581,M0,7282,43,7325,-1256,0,1256
Job_091,2,6882,7875,M1,7288,22,7310,-565,0,565
Job_083,8,6243,6909,M7,7306,36,7342,433,433,0
Job_084,4,6461,8189,M2,7309,85,7394,-795,0,795
Job_091,3,6882,7875,M5,7310,61,7371,-504,0,504
Job_095,1,7200,8055,M1,7310,78,7388,-667,0,667
Job_092,1,6883,8754,M0,7325,85,7410,-1344,0,1344
Job_076,8,5760,7445,M8,7336,44,7380,-65,0,65
Job_077,8,5842,7628,M7,7342,72,7414,-214,0,214
Job_083,9,6243,6909,M3,7353,79,7432,523,523,0
Job_078,5,5903,7793,M5,7371,10,7381,-412,0,412
Job_089,4,6871,7715,M8,7380,48,7428,-287,0,287
Job_093,1,7001,8577,M1,7388,78,7466,-1111,0,1111
Job_084,5,6461,8189,M9,7394,11,7405,-784,0,784
Job_095,2,7200,8055,M2,7394,9,7403,-652,0,652
Job_096,1,7282,8581,M2,7403,90,7493,-1088,0,1088
Job_071,9,5436,7449,M5,7406,43,7449,0,0,0
Job_090,2,6876,8860,M0,7410,71,7481,-1379,0,1379
Job_080,9,5991,7465,M6,7412,53,7465,0,0,0
Job_078,6,5903,7793,M7,7414,12,7426,-367,0,367
Job_076,9,5760,7445,M9,7424,21,7445,0,0,0
Job_085,4,6493,8187,M8,7428,64,7492,-695,0,695
Job_079,7,5954,7513,M3,7432,98,7530,17,17,0
Job_089,5,6871,7715,M9,7445,72,7517,-198,0,198
Job_078,7,5903,7793,M6,7465,89,7554,-239,0,239
Job_097,0,7343,9036,M1,7466,91,7557,-1479,0,1479
Job_090,3,6876,8860,M4,7481,99,7580,-1280,0,1280
Job_086,6,6596,8188,M8,7492,19,7511,-677,0,677
Job_099,0,7431,8470,M2,7493,14,7507,-963,0,963
Job_093,2,7001,8577,M2,7507,9,7516,-1061,0,1061
Job_099,1,7431,8470,M0,7507,6,7513,-957,0,957
Job_100,0,7499,8913,M2,7516,84,7600,-1313,0,1313
Job_089,6,6871,7715,M0,7517,47,7564,-151,0,151
Job_079,8,5954,7513,M9,7530,22,7552,39,39,0
Job_091,4,6882,7875,M3,7530,26,7556,-319,0,319
Job_079,9,5954,7513,M5,7552,43,7595,82,82,0
Job_085,5,6493,8187,M9,7552,76,7628,-559,0,559
Job_084,6,6461,8189,M6,7554,40,7594,-595,0,595
Job_095,3,7200,8055,M3,7556,36,7592,-463,0,463
Job_099,2,7431,8470,M1,7557,22,7579,-891,0,891
Job_097,1,7343,9036,M0,7564,85,7649,-1387,0,1387
Job_101,0,7537,8787,M1,7579,46,7625,-1162,0,1162
Job_091,5,6882,7875,M4,7580,69,7649,-226,0,226
Job_087,2,6645,8266,M3,7592,76,7668,-598,0,598
Job_089,7,6871,7715,M6,7594,65,7659,-56,0,56
