Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_012,3,940,2631,M9,1440,11,1451,-1180,0,1180
Job_012,4,940,2631,M3,1451,69,1520,-1111,0,1111
Job_018,0,1340,2978,M1,1481,85,1566,-1412,0,1412
Job_019,0,1440,2799,M0,1483,29,1512,-1287,0,1287
Job_013,3,1111,2506,M3,1520,95,1615,-891,0,891
Job_020,0,1522,2943,M0,1522,43,1565,-1378,0,1378
Job_010,4,836,2472,M4,1530,32,1562,-910,0,910
Job_010,5,836,2472,M6,1562,88,1650,-822,0,822
Job_001,9,82,1593,M8,1563,30,1593,0,0,0
Job_018,1,1340,2978,M0,1566,13,1579,-1399,0,1399
Job_019,1,1440,2799,M1,1566,78,1644,-1155,0,1155
Job_017,2,1241,2661,M2,1572,9,1581,-1080,0,1080
Job_014,2,1116,2821,M0,1579,71,1650,-1171,0,1171
Job_015,0,1122,2686,M2,1581,14,1595,-1091,0,1091
Job_020,1,1522,2943,M2,1595,90,1685,-1258,0,1258
Job_013,4,1111,2506,M8,1615,48,1663,-843,0,843
Job_017,3,1241,2661,M3,1615,36,1651,-1010,0,1010
Job_005,9,299,1659,M7,1634,25,1659,0,0,0
Job_012,5,940,2631,M1,1644,28,1672,-959,0,959
Job_002,9,143,1682,M4,1649,33,1682,0,0,0
Job_015,1,1122,2686,M0,1650,6,1656,-1030,0,1030
Job_016,2,1123,3631,M3,1651,39,1690,-1941,0,1941
Job_010,6,836,2472,M8,1663,19,1682,-790,0,790
Job_013,5,1111,2506,M9,1663,72,1735,-771,0,771
Job_015,2,1122,2686,M1,1672,22,1694,-992,0,992
Job_017,4,1241,2661,M4,1682,49,1731,-930,0,930
Job_023,0,1671,2802,M2,1685,14,1699,-1103,0,1103
Job_022,0,1634,3483,M1,1694,81,1775,-1708,0,1708
Job_004,9,231,1749,M6,1696,53,1749,0,0,0
Job_018,2,1340,2978,M2,1699,61,1760,-1218,0,1218
Job_023,1,1671,2802,M0,1699,6,1705,-1097,0,1097
Job_014,3,1116,2821,M4,1731,99,1830,-991,0,991
Job_010,7,836,2472,M9,1735,48,1783,-689,0,689
Job_013,6,1111,2506,M0,1735,47,1782,-724,0,724
Job_003,9,194,1784,M5,1741,43,1784,0,0,0
Job_012,6,940,2631,M6,1749,46,1795,-836,0,836
Job_019,2,1440,2799,M2,1760,9,1769,-1030,0,1030
Job_011,4,885,2875,M2,1769,85,1854,-1021,0,1021
Job_019,3,1440,2799,M3,1769,36,1805,-994,0,994
Job_023,2,1671,2802,M1,1775,22,1797,-1005,0,1005
Job_010,8,836,2472,M7,1783,36,1819,-653,0,653
Job_015,3,1122,2686,M5,1784,61,1845,-841,0,841
Job_013,7,1111,2506,M6,1795,65,1860,-646,0,646
Job_025,0,1777,3086,M1,1797,46,1843,-1243,0,1243
Job_020,2,1522,2943,M4,1830,75,1905,-1038,0,1038
