Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_261,3,19813,21877,M4,20170,99,20269,-1608,0,1608
Job_254,2,19193,20891,M1,20176,46,20222,-669,0,669
Job_253,5,19050,20361,M5,20192,21,20213,-148,0,148
Job_260,3,19808,21371,M3,20192,95,20287,-1084,0,1084
Job_250,5,18911,20974,M8,20193,52,20245,-729,0,729
Job_255,6,19407,21287,M6,20203,40,20243,-1044,0,1044
Job_249,5,18860,20649,M5,20213,10,20223,-426,0,426
Job_253,6,19050,20361,M9,20213,32,20245,-116,0,116
Job_259,5,19641,21248,M1,20222,28,20250,-998,0,998
Job_254,3,19193,20891,M5,20223,74,20297,-594,0,594
Job_262,1,19819,21058,M0,20235,6,20241,-817,0,817
Job_249,6,18860,20649,M7,20241,12,20253,-396,0,396
Job_265,1,20032,21734,M0,20241,13,20254,-1480,0,1480
Job_253,7,19050,20361,M8,20245,89,20334,-27,0,27
Job_262,2,19819,21058,M1,20250,22,20272,-786,0,786
Job_246,9,18592,20294,M7,20253,45,20298,4,4,0
Job_266,0,20160,21404,M0,20254,29,20283,-1121,0,1121
Job_261,4,19813,21877,M6,20269,9,20278,-1599,0,1599
Job_264,1,19936,21180,M1,20272,78,20350,-830,0,830
Job_258,5,19587,21468,M9,20273,11,20284,-1184,0,1184
Job_249,7,18860,20649,M6,20278,89,20367,-282,0,282
Job_267,0,20240,21847,M0,20283,43,20326,-1521,0,1521
Job_263,2,19820,21610,M3,20287,39,20326,-1284,0,1284
Job_256,2,19438,21139,M2,20289,61,20350,-789,0,789
Job_254,4,19193,20891,M4,20297,32,20329,-562,0,562
Job_262,3,19819,21058,M5,20297,61,20358,-700,0,700
Job_253,8,19050,20361,M7,20334,30,20364,3,3,0
Job_261,5,19813,21877,M8,20334,52,20386,-1491,0,1491
Job_257,2,19539,21237,M1,20350,46,20396,-841,0,841
Job_264,2,19936,21180,M2,20350,9,20359,-821,0,821
Job_262,4,19819,21058,M3,20358,26,20384,-674,0,674
Job_265,2,20032,21734,M2,20359,61,20420,-1314,0,1314
Job_253,9,19050,20361,M4,20364,55,20419,58,58,0
Job_255,7,19407,21287,M7,20364,89,20453,-834,0,834
Job_249,8,18860,20649,M9,20367,45,20412,-237,0,237
Job_256,3,19438,21139,M6,20367,7,20374,-765,0,765
Job_254,5,19193,20891,M6,20374,88,20462,-429,0,429
Job_264,3,19936,21180,M3,20384,36,20420,-760,0,760
