Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_114,0,8640,9766,M0,8640,29,8669,-1097,0,1097
Job_100,8,7496,8910,M4,8648,6,8654,-256,0,256
Job_108,3,8300,9714,M3,8653,95,8748,-966,0,966
Job_099,9,7428,8549,M6,8663,53,8716,167,167,0
Job_102,6,7678,9215,M8,8663,19,8682,-533,0,533
Job_098,6,7392,9260,M7,8665,85,8750,-510,0,510
Job_101,9,7533,8720,M4,8665,55,8720,0,0,0
Job_110,2,8310,9431,M1,8671,22,8693,-738,0,738
Job_109,2,8304,10172,M0,8684,71,8755,-1417,0,1417
Job_112,2,8428,9555,M2,8684,9,8693,-862,0,862
Job_090,9,6864,8732,M5,8689,43,8732,0,0,0
Job_106,1,8076,9778,M1,8693,69,8762,-1016,0,1016
Job_111,3,8312,9931,M2,8693,74,8767,-1164,0,1164
Job_096,9,7281,8735,M8,8705,30,8735,0,0,0
Job_105,5,8027,9564,M6,8716,88,8804,-760,0,760
Job_102,7,7678,9215,M9,8717,48,8765,-450,0,450
Job_107,2,8131,9585,M4,8720,75,8795,-790,0,790
Job_110,3,8310,9431,M5,8732,61,8793,-638,0,638
Job_108,4,8300,9714,M8,8748,48,8796,-918,0,918
Job_112,3,8428,9555,M3,8748,36,8784,-771,0,771
Job_115,0,8721,10175,M0,8755,43,8798,-1377,0,1377
Job_114,1,8640,9766,M1,8762,78,8840,-926,0,926
Job_102,8,7678,9215,M7,8765,36,8801,-414,0,414
Job_098,7,7392,9260,M3,8784,98,8882,-378,0,378
Job_103,3,7894,9596,M5,8793,51,8844,-752,0,752
Job_107,3,8131,9585,M9,8795,11,8806,-779,0,779
Job_112,4,8428,9555,M4,8795,49,8844,-711,0,711
Job_111,4,8312,9931,M8,8796,90,8886,-1045,0,1045
Job_115,1,8721,10175,M2,8798,90,8888,-1287,0,1287
Job_108,5,8300,9714,M9,8806,72,8878,-836,0,836
Job_113,0,8526,10066,M1,8840,85,8925,-1141,0,1141
Job_104,6,7925,9465,M5,8844,47,8891,-574,0,574
Job_108,6,8300,9714,M0,8878,47,8925,-789,0,789
Job_098,8,7392,9260,M9,8882,22,8904,-356,0,356
Job_110,4,8310,9431,M3,8882,26,8908,-523,0,523
Job_100,9,7496,8910,M7,8885,25,8910,0,0,0
Job_105,6,8027,9564,M8,8886,19,8905,-659,0,659
Job_103,4,7894,9596,M2,8888,85,8973,-623,0,623
Job_112,5,8428,9555,M5,8891,11,8902,-653,0,653
Job_111,5,8312,9931,M5,8902,10,8912,-1019,0,1019
Job_112,6,8428,9555,M6,8902,62,8964,-591,0,591
Job_105,7,8027,9564,M9,8905,48,8953,-611,0,611
Job_107,4,8131,9585,M3,8908,69,8977,-608,0,608
Job_111,6,8312,9931,M7,8912,12,8924,-1007,0,1007
Job_113,1,8526,10066,M0,8925,13,8938,-1128,0,1128
Job_116,0,8781,10401,M1,8925,91,9016,-1385,0,1385
Job_097,9,7341,8961,M4,8928,33,8961,0,0,0
Job_105,8,8027,9564,M7,8953,36,8989,-575,0,575
Job_110,5,8310,9431,M4,8961,69,9030,-401,0,401
Job_108,7,8300,9714,M6,8964,65,9029,-685,0,685
