Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_057,0,4320,6291,M0,5760,29,5789,-502,0,502
Job_063,0,4660,6694,M1,5760,46,5806,-888,0,888
Job_049,3,3774,6344,M5,5762,51,5813,-531,0,531
Job_048,6,3725,6122,M8,5782,19,5801,-321,0,321
Job_058,0,4403,6715,M0,5789,43,5832,-883,0,883
Job_047,7,3620,6021,M3,5796,52,5848,-173,0,173
Job_055,8,4134,6105,M8,5801,44,5845,-260,0,260
Job_057,1,4320,6291,M1,5806,78,5884,-407,0,407
Job_046,5,3588,6158,M9,5814,11,5825,-333,0,333
Job_061,0,4553,6518,M2,5823,14,5837,-681,0,681
Job_041,8,3077,5818,M9,5825,22,5847,29,29,0
Job_046,6,3588,6158,M6,5825,40,5865,-293,0,293
Job_074,0,5574,7545,M0,5832,29,5861,-1684,0,1684
Job_049,4,3774,6344,M2,5837,85,5922,-422,0,422
Job_041,9,3077,5818,M5,5847,43,5890,72,72,0
Job_048,7,3725,6122,M9,5847,48,5895,-227,0,227
Job_047,8,3620,6021,M4,5848,90,5938,-83,0,83
Job_051,3,4003,6273,M3,5848,95,5943,-330,0,330
Job_061,1,4553,6518,M0,5861,6,5867,-651,0,651
Job_046,7,3588,6158,M7,5865,89,5954,-204,0,204
Job_056,3,4234,6635,M6,5865,7,5872,-763,0,763
Job_063,1,4660,6694,M0,5867,37,5904,-790,0,790
Job_050,6,3830,6142,M6,5872,46,5918,-224,0,224
Job_056,4,4234,6635,M8,5872,64,5936,-699,0,699
Job_061,2,4553,6518,M1,5884,22,5906,-612,0,612
Job_065,0,5028,7598,M0,5904,76,5980,-1618,0,1618
Job_059,0,4464,6948,M1,5906,91,5997,-951,0,951
Job_061,3,4553,6518,M5,5906,61,5967,-551,0,551
Job_049,5,3774,6344,M9,5922,11,5933,-411,0,411
Job_057,2,4320,6291,M2,5922,9,5931,-360,0,360
Job_053,9,4014,5979,M6,5926,53,5979,0,0,0
Job_058,1,4403,6715,M2,5931,90,6021,-694,0,694
Job_056,5,4234,6635,M9,5936,76,6012,-623,0,623
Job_051,4,4003,6273,M8,5943,48,5991,-282,0,282
Job_057,3,4320,6291,M3,5943,36,5979,-312,0,312
Job_046,8,3588,6158,M4,5954,26,5980,-178,0,178
Job_047,9,3620,6021,M7,5954,45,5999,-22,0,22
Job_050,7,3830,6142,M5,5967,46,6013,-129,0,129
Job_049,6,3774,6344,M6,5979,40,6019,-325,0,325
Job_054,2,4015,6499,M3,5979,39,6018,-481,0,481
Job_057,4,4320,6291,M4,5980,49,6029,-262,0,262
Job_052,0,4008,6749,M1,5997,81,6078,-671,0,671
Job_059,1,4464,6948,M0,5997,85,6082,-866,0,866
