Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_072,2,5442,6787,M1,5761,22,5783,-1004,0,1004
Job_065,7,5021,7071,M7,5765,89,5854,-1217,0,1217
Job_062,7,4619,6280,M6,5768,65,5833,-447,0,447
Job_074,0,5561,7100,M0,5768,29,5797,-1303,0,1303
Job_067,4,5156,6708,M4,5781,32,5813,-895,0,895
Job_075,0,5660,7124,M1,5783,85,5868,-1256,0,1256
Job_076,0,5760,7445,M0,5797,29,5826,-1619,0,1619
Job_059,5,4463,6223,M5,5804,10,5814,-409,0,409
Job_072,3,5442,6787,M5,5814,61,5875,-912,0,912
Job_071,2,5436,7449,M0,5826,71,5897,-1552,0,1552
Job_062,8,4619,6280,M4,5833,6,5839,-441,0,441
Job_067,5,5156,6708,M6,5833,88,5921,-787,0,787
Job_058,9,4402,5880,M8,5850,30,5880,0,0,0
Job_059,6,4463,6223,M7,5854,12,5866,-357,0,357
Job_065,8,5021,7071,M4,5854,26,5880,-1191,0,1191
Job_052,8,3996,6613,M9,5860,22,5882,-731,0,731
Job_068,2,5205,6763,M3,5860,76,5936,-827,0,827
Job_074,1,5561,7100,M1,5868,78,5946,-1154,0,1154
Job_071,3,5436,7449,M4,5897,99,5996,-1453,0,1453
Job_075,1,5660,7124,M0,5897,13,5910,-1214,0,1214
Job_075,2,5660,7124,M2,5910,61,5971,-1153,0,1153
Job_077,0,5842,7628,M0,5910,43,5953,-1675,0,1675
Job_059,7,4463,6223,M6,5921,89,6010,-213,0,213
Job_067,6,5156,6708,M8,5921,19,5940,-768,0,768
Job_068,3,5205,6763,M5,5936,51,5987,-776,0,776
Job_069,4,5260,6713,M3,5936,69,6005,-708,0,708
Job_067,7,5156,6708,M9,5940,48,5988,-720,0,720
Job_076,1,5760,7445,M1,5946,78,6024,-1421,0,1421
Job_074,2,5561,7100,M2,5971,9,5980,-1120,0,1120
Job_077,1,5842,7628,M2,5980,90,6070,-1558,0,1558
Job_056,9,4220,6028,M7,5983,45,6028,0,0,0
Job_072,4,5442,6787,M3,6005,26,6031,-756,0,756
Job_059,8,4463,6223,M9,6010,45,6055,-168,0,168
Job_075,3,5660,7124,M6,6010,7,6017,-1107,0,1107
