Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_096,9,7282,8581,M8,8659,30,8689,108,108,0
Job_101,8,7537,8787,M7,8659,30,8689,-98,0,98
Job_100,7,7499,8913,M6,8661,65,8726,-187,0,187
Job_102,6,7683,9182,M8,8689,19,8708,-474,0,474
Job_103,7,7901,9649,M7,8689,89,8778,-871,0,871
Job_110,2,8322,9362,M1,8692,22,8714,-648,0,648
Job_092,9,6883,8754,M4,8693,33,8726,-28,0,28
Job_106,2,8085,9815,M3,8701,76,8777,-1038,0,1038
Job_098,5,7394,9558,M8,8708,52,8760,-798,0,798
Job_102,7,7683,9182,M9,8708,48,8756,-426,0,426
Job_108,1,8311,9601,M1,8714,2,8716,-885,0,885
Job_110,3,8322,9362,M5,8714,61,8775,-587,0,587
Job_113,0,8540,9831,M1,8716,85,8801,-1030,0,1030
Job_097,7,7343,9036,M6,8726,89,8815,-221,0,221
Job_100,8,7499,8913,M4,8726,6,8732,-181,0,181
Job_101,9,7537,8787,M4,8732,55,8787,0,0,0
Job_114,0,8640,9866,M0,8739,29,8768,-1098,0,1098
Job_104,4,7933,9499,M8,8760,64,8824,-675,0,675
Job_108,2,8311,9601,M5,8775,52,8827,-774,0,774
Job_110,4,8322,9362,M3,8777,26,8803,-559,0,559
Job_098,6,7394,9558,M7,8778,85,8863,-695,0,695
Job_107,5,8140,9733,M1,8801,28,8829,-904,0,904
Job_113,1,8540,9831,M0,8801,13,8814,-1017,0,1017
Job_110,5,8322,9362,M4,8803,69,8872,-490,0,490
Job_111,2,8323,10222,M3,8803,39,8842,-1380,0,1380
Job_113,2,8540,9831,M2,8814,61,8875,-956,0,956
Job_115,0,8722,10449,M0,8814,43,8857,-1592,0,1592
Job_097,8,7343,9036,M9,8815,45,8860,-176,0,176
Job_090,9,6876,8860,M5,8827,43,8870,10,10,0
Job_105,2,8036,9592,M1,8829,46,8875,-717,0,717
Job_107,6,8140,9733,M6,8829,46,8875,-858,0,858
Job_108,3,8311,9601,M3,8842,95,8937,-664,0,664
Job_104,5,7933,9499,M9,8860,76,8936,-563,0,563
Job_110,6,8322,9362,M8,8872,21,8893,-469,0,469
Job_105,3,8036,9592,M5,8875,74,8949,-643,0,643
Job_111,3,8323,10222,M2,8875,74,8949,-1273,0,1273
Job_112,1,8441,9577,M1,8875,78,8953,-624,0,624
Job_113,3,8540,9831,M6,8875,7,8882,-949,0,949
Job_100,9,7499,8913,M7,8888,25,8913,0,0,0
Job_113,4,8540,9831,M8,8893,64,8957,-874,0,874
Job_110,7,8322,9362,M7,8913,49,8962,-400,0,400
Job_103,8,7901,9649,M4,8923,26,8949,-700,0,700
Job_098,7,7394,9558,M3,8937,98,9035,-523,0,523
Job_105,4,8036,9592,M4,8949,32,8981,-611,0,611
Job_107,7,8140,9733,M5,8949,46,8995,-738,0,738
Job_118,0,8871,9770,M2,8949,14,8963,-807,0,807
Job_109,0,8316,9664,M1,8953,81,9034,-630,0,630
Job_108,4,8311,9601,M8,8957,48,9005,-596,0,596
Job_102,8,7683,9182,M7,8962,36,8998,-184,0,184
Job_112,2,8441,9577,M2,8963,9,8972,-605,0,605
Job_110,8,8322,9362,M9,8966,72,9038,-324,0,324
Job_105,5,8036,9592,M6,8981,88,9069,-523,0,523
Job_104,6,7933,9499,M5,8995,47,9042,-457,0,457
Job_118,1,8871,9770,M0,8995,6,9001,-769,0,769
Job_097,9,7343,9036,M4,9003,33,9036,0,0,0
Job_111,4,8323,10222,M8,9005,90,9095,-1127,0,1127
Job_109,1,8316,9664,M2,9034,95,9129,-535,0,535
Job_120,0,8977,10661,M1,9034,46,9080,-1581,0,1581
Job_112,3,8441,9577,M3,9035,36,9071,-506,0,506
Job_094,9,7100,9082,M7,9037,45,9082,0,0,0
Job_113,5,8540,9831,M9,9038,76,9114,-717,0,717
Job_106,3,8085,9815,M5,9042,51,9093,-722,0,722
Job_112,4,8441,9577,M4,9071,49,9120,-457,0,457
Job_118,2,8871,9770,M1,9080,22,9102,-668,0,668
Job_120,1,8977,10661,M0,9080,37,9117,-1544,0,1544
Job_107,8,8140,9733,M7,9082,72,9154,-579,0,579
Job_102,9,7683,9182,M3,9090,79,9169,-13,0,13
Job_105,6,8036,9592,M8,9095,19,9114,-478,0,478
Job_111,5,8323,10222,M5,9095,10,9105,-1117,0,1117
Job_116,0,8783,10053,M1,9102,91,9193,-860,0,860
Job_105,7,8036,9592,M9,9114,48,9162,-430,0,430
Job_112,5,8441,9577,M5,9120,11,9131,-446,0,446
Job_106,4,8085,9815,M2,9129,85,9214,-601,0,601
Job_109,2,8316,9664,M0,9129,71,9200,-464,0,464
Job_112,6,8441,9577,M6,9131,62,9193,-384,0,384
Job_113,6,8540,9831,M5,9153,47,9200,-631,0,631
Job_098,8,7394,9558,M9,9162,22,9184,-374,0,374
Job_105,8,8036,9592,M7,9162,36,9198,-394,0,394
Job_104,7,7933,9499,M3,9169,52,9221,-278,0,278
Job_114,1,8640,9866,M1,9193,78,9271,-595,0,595
Job_109,3,8316,9664,M4,9200,99,9299,-365,0,365
Job_116,1,8783,10053,M0,9200,85,9285,-768,0,768
Job_118,3,8871,9770,M5,9200,61,9261,-509,0,509
Job_112,7,8441,9577,M7,9209,56,9265,-312,0,312
Job_106,5,8085,9815,M9,9214,11,9225,-590,0,590
Job_121,0,9123,10454,M2,9214,31,9245,-1209,0,1209
Job_113,7,8540,9831,M3,9221,52,9273,-558,0,558
Job_106,6,8085,9815,M6,9225,40,9265,-550,0,550
