Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_038,0,2880,4751,M0,4320,29,4349,-402,0,402
Job_053,0,4014,5879,M2,4320,14,4334,-1545,0,1545
Job_022,9,1637,4278,M5,4329,43,4372,94,94,0
Job_029,7,2285,4582,M9,4329,48,4377,-205,0,205
Job_042,0,3113,4978,M2,4334,14,4348,-630,0,630
Job_031,6,2390,4602,M6,4335,46,4381,-221,0,221
Job_048,0,3725,6022,M2,4348,31,4379,-1643,0,1643
Job_038,1,2880,4751,M1,4349,78,4427,-324,0,324
Job_039,0,2963,5175,M0,4349,43,4392,-783,0,783
Job_036,7,2694,4565,M7,4366,56,4422,-143,0,143
Job_027,8,2148,4618,M4,4368,26,4394,-224,0,224
Job_035,5,2575,4959,M5,4372,10,4382,-577,0,577
Job_037,5,2794,5095,M9,4377,76,4453,-642,0,642
Job_045,0,3368,5666,M2,4379,31,4410,-1256,0,1256
Job_031,7,2390,4602,M5,4382,46,4428,-174,0,174
Job_034,9,2574,4439,M6,4386,53,4439,0,0,0
Job_042,1,3113,4978,M0,4392,6,4398,-580,0,580
Job_048,1,3725,6022,M0,4398,86,4484,-1538,0,1538
Job_028,7,2180,4481,M3,4404,52,4456,-25,0,25
Job_029,8,2285,4582,M7,4422,36,4458,-124,0,124
Job_036,8,2694,4565,M8,4422,44,4466,-99,0,99
Job_038,2,2880,4751,M2,4427,9,4436,-315,0,315
Job_042,2,3113,4978,M1,4427,22,4449,-529,0,529
Job_039,1,2963,5175,M2,4436,90,4526,-649,0,649
Job_030,6,2334,4804,M6,4439,40,4479,-325,0,325
Job_040,0,3024,5408,M1,4449,91,4540,-868,0,868
Job_037,6,2794,5095,M5,4453,47,4500,-595,0,595
Job_028,8,2180,4481,M4,4456,90,4546,65,65,0
Job_038,3,2880,4751,M3,4456,36,4492,-259,0,259
Job_031,8,2390,4602,M7,4458,72,4530,-72,0,72
Job_046,0,3588,6058,M0,4484,76,4560,-1498,0,1498
Job_027,9,2148,4618,M8,4486,74,4560,-58,0,58
Job_032,3,2563,4733,M3,4492,95,4587,-146,0,146
Job_042,3,3113,4978,M5,4500,61,4561,-417,0,417
Job_043,0,3182,5353,M2,4526,84,4610,-743,0,743
Job_035,6,2575,4959,M7,4534,12,4546,-413,0,413
Job_052,0,4008,6649,M1,4540,81,4621,-2028,0,2028
Job_036,9,2694,4565,M9,4544,21,4565,0,0,0
Job_028,9,2180,4481,M7,4546,45,4591,110,110,0
Job_038,4,2880,4751,M4,4546,49,4595,-156,0,156
Job_031,9,2390,4602,M8,4560,30,4590,-12,0,12
Job_040,1,3024,5408,M0,4560,85,4645,-763,0,763
Job_042,4,3113,4978,M3,4587,26,4613,-365,0,365
Job_032,4,2563,4733,M8,4590,48,4638,-95,0,95
Job_030,7,2334,4804,M7,4591,89,4680,-124,0,124
Job_038,5,2880,4751,M5,4595,11,4606,-145,0,145
Job_038,6,2880,4751,M6,4606,62,4668,-83,0,83
Job_029,9,2285,4582,M3,4613,79,4692,110,110,0
Job_042,5,3113,4978,M4,4613,69,4682,-296,0,296
Job_044,0,3220,5154,M1,4621,46,4667,-487,0,487
Job_052,1,4008,6649,M2,4621,95,4716,-1933,0,1933
Job_032,5,2563,4733,M9,4638,72,4710,-23,0,23
Job_053,1,4014,5879,M0,4645,6,4651,-1228,0,1228
Job_044,1,3220,5154,M0,4667,37,4704,-450,0,450
Job_048,2,3725,6022,M1,4667,46,4713,-1309,0,1309
Job_035,7,2575,4959,M6,4668,89,4757,-202,0,202
Job_038,7,2880,4751,M7,4680,56,4736,-15,0,15
Job_030,8,2334,4804,M4,4682,26,4708,-96,0,96
Job_042,6,3113,4978,M8,4682,21,4703,-275,0,275
Job_037,7,2794,5095,M3,4692,52,4744,-351,0,351
Job_030,9,2334,4804,M8,4708,74,4782,-22,0,22
Job_039,2,2963,5175,M4,4708,75,4783,-392,0,392
