Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_012,3,940,2631,M9,1469,11,1480,-1151,0,1151
Job_013,3,1111,2506,M3,1476,95,1571,-935,0,935
Job_018,0,1340,2978,M1,1481,85,1566,-1412,0,1412
Job_019,0,1440,2799,M0,1483,29,1512,-1287,0,1287
Job_010,4,836,2472,M4,1530,32,1562,-910,0,910
Job_020,0,1522,2943,M0,1533,43,1576,-1367,0,1367
Job_001,9,82,1593,M8,1541,30,1571,-22,0,22
Job_010,5,836,2472,M6,1562,88,1650,-822,0,822
Job_019,1,1440,2799,M1,1566,78,1644,-1155,0,1155
Job_013,4,1111,2506,M8,1571,48,1619,-887,0,887
Job_017,2,1241,2661,M2,1572,9,1581,-1080,0,1080
Job_018,1,1340,2978,M0,1576,13,1589,-1389,0,1389
Job_015,0,1122,2686,M2,1581,14,1595,-1091,0,1091
Job_017,3,1241,2661,M3,1581,36,1617,-1044,0,1044
Job_002,9,143,1682,M4,1587,33,1620,-62,0,62
Job_015,1,1122,2686,M0,1595,6,1601,-1085,0,1085
Job_020,1,1522,2943,M2,1595,90,1685,-1258,0,1258
Job_014,2,1116,2821,M0,1601,71,1672,-1149,0,1149
Job_016,2,1123,3631,M3,1617,39,1656,-1975,0,1975
Job_013,5,1111,2506,M9,1619,72,1691,-815,0,815
Job_017,4,1241,2661,M4,1620,49,1669,-992,0,992
Job_005,9,299,1659,M7,1634,25,1659,0,0,0
Job_015,2,1122,2686,M1,1644,22,1666,-1020,0,1020
Job_010,6,836,2472,M8,1650,19,1669,-803,0,803
Job_004,9,231,1749,M6,1656,53,1709,-40,0,40
Job_012,4,940,2631,M3,1656,69,1725,-906,0,906
Job_021,0,1583,3311,M1,1666,91,1757,-1554,0,1554
Job_017,5,1241,2661,M5,1669,11,1680,-981,0,981
Job_014,3,1116,2821,M4,1672,99,1771,-1050,0,1050
Job_015,3,1122,2686,M5,1680,61,1741,-945,0,945
Job_019,2,1440,2799,M2,1685,9,1694,-1105,0,1105
Job_010,7,836,2472,M9,1691,48,1739,-733,0,733
