Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_137,0,10321,12330,M2,11520,14,11534,-796,0,796
Job_137,1,10321,12330,M0,11534,6,11540,-790,0,790
Job_146,0,11240,13551,M2,11534,84,11618,-1933,0,1933
Job_137,2,10321,12330,M1,11540,22,11562,-768,0,768
Job_125,5,9564,12171,M9,11547,11,11558,-613,0,613
Job_127,6,9800,12111,M0,11547,47,11594,-517,0,517
Job_123,8,9404,11845,M4,11554,90,11644,-201,0,201
Job_125,6,9564,12171,M6,11558,40,11598,-573,0,573
Job_136,0,10283,13061,M1,11562,81,11643,-1418,0,1418
Job_137,3,10321,12330,M5,11562,61,11623,-707,0,707
Job_121,6,9144,11582,M8,11576,19,11595,13,13,0
Job_132,5,10038,12479,M9,11576,76,11652,-827,0,827
Job_133,0,10080,12095,M0,11594,29,11623,-472,0,472
Job_131,8,9935,11950,M8,11595,44,11639,-311,0,311
Job_128,4,9805,12582,M6,11598,9,11607,-975,0,975
Job_127,7,9800,12111,M6,11607,65,11672,-439,0,439
Job_140,0,10584,13022,M2,11618,31,11649,-1373,0,1373
Job_137,4,10321,12330,M3,11623,26,11649,-681,0,681
Job_141,0,10811,13419,M0,11623,76,11699,-1720,0,1720
Job_128,5,9805,12582,M8,11641,52,11693,-889,0,889
Job_133,1,10080,12095,M1,11643,78,11721,-374,0,374
Job_137,5,10321,12330,M4,11649,69,11718,-612,0,612
Job_143,0,10952,13390,M2,11649,31,11680,-1710,0,1710
Job_117,7,8843,11621,M3,11650,98,11748,127,127,0
Job_125,7,9564,12171,M7,11650,89,11739,-432,0,432
Job_132,6,10038,12479,M5,11652,47,11699,-780,0,780
Job_121,7,9144,11582,M9,11653,48,11701,119,119,0
Job_130,7,9812,12335,M6,11674,89,11763,-572,0,572
Job_148,0,11251,13261,M2,11680,14,11694,-1567,0,1567
Job_126,7,9621,11974,M5,11699,46,11745,-229,0,229
Job_134,0,10166,12518,M0,11699,43,11742,-776,0,776
Job_137,6,10321,12330,M8,11718,21,11739,-591,0,591
Job_133,2,10080,12095,M2,11721,9,11730,-365,0,365
Job_142,0,10844,13285,M1,11721,85,11806,-1479,0,1479
Job_121,8,9144,11582,M7,11739,36,11775,193,193,0
Job_125,8,9564,12171,M4,11739,26,11765,-406,0,406
Job_134,1,10166,12518,M2,11742,90,11832,-686,0,686
Job_140,1,10584,13022,M0,11742,86,11828,-1194,0,1194
Job_117,8,8843,11621,M9,11748,22,11770,149,149,0
Job_133,3,10080,12095,M3,11748,36,11784,-311,0,311
Job_129,9,9811,11821,M6,11768,53,11821,0,0,0
Job_117,9,8843,11621,M5,11770,43,11813,192,192,0
Job_130,8,9812,12335,M9,11770,45,11815,-520,0,520
Job_123,9,9404,11845,M7,11775,45,11820,-25,0,25
Job_121,9,9144,11582,M3,11784,79,11863,281,281,0
Job_133,4,10080,12095,M4,11784,49,11833,-262,0,262
Job_139,0,10431,12509,M1,11806,46,11852,-657,0,657
Job_124,8,9512,11950,M7,11820,36,11856,-94,0,94
Job_142,1,10844,13285,M0,11828,13,11841,-1444,0,1444
Job_136,1,10283,13061,M2,11832,95,11927,-1134,0,1134
Job_133,5,10080,12095,M5,11833,11,11844,-251,0,251
Job_134,2,10166,12518,M4,11833,75,11908,-610,0,610
Job_148,1,11251,13261,M0,11841,6,11847,-1414,0,1414
Job_133,6,10080,12095,M6,11844,62,11906,-189,0,189
Job_150,0,11375,13390,M0,11847,29,11876,-1514,0,1514
Job_140,2,10584,13022,M1,11852,46,11898,-1124,0,1124
Job_126,8,9621,11974,M7,11856,72,11928,-46,0,46
Job_124,9,9512,11950,M3,11863,79,11942,-8,0,8
Job_122,9,9371,11979,M8,11870,74,11944,-35,0,35
Job_139,1,10431,12509,M0,11876,37,11913,-596,0,596
Job_140,3,10584,13022,M5,11898,74,11972,-1050,0,1050
Job_148,2,11251,13261,M1,11898,22,11920,-1341,0,1341
Job_134,3,10166,12518,M9,11908,11,11919,-599,0,599
Job_135,0,10229,12752,M1,11920,91,12011,-741,0,741
Job_136,2,10283,13061,M0,11927,71,11998,-1063,0,1063
Job_138,0,10392,12704,M2,11927,84,12011,-693,0,693
Job_133,7,10080,12095,M7,11928,56,11984,-111,0,111
Job_131,9,9935,11950,M9,11929,21,11950,0,0,0
Job_139,2,10431,12509,M3,11942,61,12003,-506,0,506
Job_126,9,9621,11974,M8,11944,30,11974,0,0,0
Job_140,4,10584,13022,M4,11972,32,12004,-1018,0,1018
Job_128,6,9805,12582,M7,11984,85,12069,-513,0,513
Job_133,8,10080,12095,M8,11990,44,12034,-61,0,61
Job_144,0,11004,13611,M0,11998,76,12074,-1537,0,1537
Job_134,4,10166,12518,M3,12003,69,12072,-446,0,446
Job_138,1,10392,12704,M1,12011,2,12013,-691,0,691
Job_139,3,10431,12509,M2,12011,13,12024,-485,0,485
Job_138,2,10392,12704,M5,12013,52,12065,-639,0,639
Job_147,0,11245,14022,M1,12013,81,12094,-1928,0,1928
Job_139,4,10431,12509,M6,12024,32,12056,-453,0,453
Job_142,2,10844,13285,M2,12024,61,12085,-1200,0,1200
Job_140,5,10584,13022,M6,12056,88,12144,-878,0,878
Job_139,5,10431,12509,M5,12065,21,12086,-423,0,423
Job_128,7,9805,12582,M3,12072,98,12170,-412,0,412
Job_133,9,10080,12095,M9,12074,21,12095,0,0,0
Job_135,1,10229,12752,M0,12074,85,12159,-593,0,593
Job_127,8,9800,12111,M4,12080,6,12086,-25,0,25
Job_127,9,9800,12111,M7,12086,25,12111,0,0,0
Job_136,3,10283,13061,M4,12086,99,12185,-876,0,876
Job_148,3,11251,13261,M5,12086,61,12147,-1114,0,1114
