Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_076,0,5760,7775,M0,7200,29,7229,-546,0,546
Job_080,0,6001,8010,M2,7200,14,7214,-796,0,796
Job_090,0,6925,9702,M1,7200,81,7281,-2421,0,2421
Job_081,0,6072,8384,M2,7214,84,7298,-1086,0,1086
Job_060,8,4523,7301,M9,7217,22,7239,-62,0,62
Job_067,8,5192,7630,M7,7217,36,7253,-377,0,377
Job_065,6,5051,7659,M6,7222,40,7262,-397,0,397
Job_080,1,6001,8010,M0,7229,6,7235,-775,0,775
Job_077,0,5846,8198,M0,7235,43,7278,-920,0,920
Job_068,5,5244,7851,M9,7239,11,7250,-601,0,601
Job_064,9,4824,7262,M3,7250,79,7329,67,67,0
Job_070,4,5480,7791,M8,7250,48,7298,-493,0,493
Job_074,7,5615,7630,M7,7253,56,7309,-321,0,321
Job_060,9,4523,7301,M5,7258,43,7301,0,0,0
Job_071,4,5485,8262,M6,7262,9,7271,-991,0,991
Job_082,0,6111,8189,M1,7281,46,7327,-862,0,862
Job_070,5,5480,7791,M9,7298,72,7370,-421,0,421
Job_071,5,5485,8262,M8,7298,52,7350,-912,0,912
Job_086,0,6632,9070,M2,7298,31,7329,-1741,0,1741
Job_075,3,5718,8159,M6,7302,7,7309,-850,0,850
Job_065,7,5051,7659,M7,7309,89,7398,-261,0,261
Job_068,6,5244,7851,M6,7309,40,7349,-502,0,502
Job_080,2,6001,8010,M1,7327,22,7349,-661,0,661
Job_082,1,6111,8189,M0,7327,37,7364,-825,0,825
Job_073,2,5492,8015,M3,7329,39,7368,-647,0,647
Job_076,1,5760,7775,M1,7349,78,7427,-348,0,348
Job_080,3,6001,8010,M5,7349,61,7410,-600,0,600
Job_075,4,5718,8159,M8,7350,64,7414,-745,0,745
Job_073,3,5492,8015,M2,7368,74,7442,-573,0,573
Job_082,2,6111,8189,M3,7368,61,7429,-760,0,760
