Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_038,0,2880,4895,M0,4320,29,4349,-546,0,546
Job_042,0,3121,5130,M2,4320,14,4334,-796,0,796
Job_052,0,4045,6822,M1,4320,81,4401,-2421,0,2421
Job_036,6,2735,4750,M6,4321,62,4383,-367,0,367
Job_053,0,4051,6061,M2,4334,14,4348,-1713,0,1713
Job_035,5,2612,5135,M5,4342,10,4352,-783,0,783
Job_045,0,3384,5822,M2,4348,31,4379,-1443,0,1443
Job_028,7,2204,4645,M3,4349,52,4401,-244,0,244
Job_053,1,4051,6061,M0,4349,6,4355,-1706,0,1706
Job_034,5,2611,4621,M4,4350,69,4419,-202,0,202
Job_055,0,4175,6190,M0,4355,29,4384,-1806,0,1806
Job_026,6,1944,4382,M8,4366,19,4385,3,3,0
Job_032,5,2600,4911,M9,4366,72,4438,-473,0,473
Job_030,6,2364,4971,M6,4383,40,4423,-548,0,548
Job_042,1,3121,5130,M0,4384,6,4390,-740,0,740
Job_039,0,2966,5318,M0,4390,43,4433,-885,0,885
Job_022,7,1643,4421,M3,4401,98,4499,78,78,0
Job_036,7,2735,4750,M7,4401,56,4457,-293,0,293
Job_038,1,2880,4895,M1,4401,78,4479,-416,0,416
Job_052,1,4045,6822,M2,4401,95,4496,-2326,0,2326
Job_034,6,2611,4621,M8,4419,21,4440,-181,0,181
Job_029,5,2312,4750,M6,4423,88,4511,-239,0,239
Job_028,8,2204,4645,M4,4434,90,4524,-121,0,121
Job_026,7,1944,4382,M9,4438,48,4486,104,104,0
Job_032,6,2600,4911,M0,4438,47,4485,-426,0,426
Job_034,7,2611,4621,M7,4457,49,4506,-115,0,115
Job_036,8,2735,4750,M8,4457,44,4501,-249,0,249
Job_056,0,4278,6719,M1,4479,85,4564,-2155,0,2155
Job_038,2,2880,4895,M2,4496,9,4505,-390,0,390
Job_052,2,4045,6822,M0,4496,71,4567,-2255,0,2255
Job_022,8,1643,4421,M9,4499,22,4521,100,100,0
Job_038,3,2880,4895,M3,4505,36,4541,-354,0,354
Job_048,0,3752,6190,M2,4505,31,4536,-1654,0,1654
Job_026,8,1944,4382,M7,4506,36,4542,160,160,0
Job_029,6,2312,4750,M8,4511,19,4530,-220,0,220
Job_032,7,2600,4911,M6,4511,65,4576,-335,0,335
Job_022,9,1643,4421,M5,4521,43,4564,143,143,0
Job_034,8,2611,4621,M9,4521,72,4593,-28,0,28
Job_039,1,2966,5318,M2,4536,90,4626,-692,0,692
Job_026,9,1944,4382,M3,4542,79,4621,239,239,0
Job_027,7,2171,4779,M7,4542,89,4631,-148,0,148
Job_042,2,3121,5130,M1,4564,22,4586,-544,0,544
Job_056,1,4278,6719,M0,4567,13,4580,-2139,0,2139
