Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_023,0,1681,3690,M2,2880,14,2894,-796,0,796
Job_025,0,1791,3869,M1,2880,46,2926,-943,0,943
Job_011,7,924,3531,M7,2890,89,2979,-552,0,552
Job_024,0,1752,4064,M2,2894,84,2978,-1086,0,1086
Job_013,7,1160,3471,M6,2898,65,2963,-508,0,508
Job_019,0,1440,3455,M0,2898,29,2927,-528,0,528
Job_021,0,1589,4112,M1,2926,91,3017,-1095,0,1095
Job_023,1,1681,3690,M0,2927,6,2933,-757,0,757
Job_020,0,1526,3878,M0,2933,43,2976,-902,0,902
Job_003,9,203,2981,M5,2938,43,2981,0,0,0
Job_013,8,1160,3471,M4,2963,6,2969,-502,0,502
Job_014,4,1165,3942,M6,2963,9,2972,-970,0,970
Job_025,1,1791,3869,M0,2976,37,3013,-856,0,856
Job_020,1,1526,3878,M2,2978,90,3068,-810,0,810
Job_011,8,924,3531,M4,2979,26,3005,-526,0,526
Job_016,5,1172,3695,M5,2981,10,2991,-704,0,704
Job_016,6,1172,3695,M7,2991,12,3003,-692,0,692
Job_016,7,1172,3695,M6,3003,89,3092,-603,0,603
Job_025,2,1791,3869,M3,3013,61,3074,-795,0,795
Job_027,0,2171,4779,M0,3013,76,3089,-1690,0,1690
Job_019,1,1440,3455,M1,3017,78,3095,-360,0,360
Job_018,4,1398,3839,M8,3035,64,3099,-740,0,740
Job_020,2,1526,3878,M4,3068,75,3143,-735,0,735
Job_026,0,1944,4382,M2,3068,31,3099,-1283,0,1283
Job_021,1,1589,4112,M0,3089,85,3174,-938,0,938
Job_016,8,1172,3695,M9,3092,45,3137,-558,0,558
Job_023,2,1681,3690,M1,3095,22,3117,-573,0,573
Job_014,5,1165,3942,M8,3099,52,3151,-791,0,791
Job_019,2,1440,3455,M2,3099,9,3108,-347,0,347
Job_019,3,1440,3455,M3,3108,36,3144,-311,0,311
Job_025,3,1791,3869,M2,3108,13,3121,-748,0,748
Job_023,3,1681,3690,M5,3117,61,3178,-512,0,512
Job_024,1,1752,4064,M1,3117,2,3119,-945,0,945
Job_022,0,1643,4421,M1,3119,81,3200,-1221,0,1221
Job_029,0,2312,4750,M2,3121,31,3152,-1598,0,1598
Job_015,9,1171,3181,M6,3128,53,3181,0,0,0
Job_018,5,1398,3839,M9,3137,76,3213,-626,0,626
Job_019,4,1440,3455,M4,3144,49,3193,-262,0,262
Job_034,0,2611,4621,M2,3152,14,3166,-1455,0,1455
Job_009,9,764,3205,M7,3160,45,3205,0,0,0
