Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_213,0,16081,18090,M2,17280,14,17294,-796,0,796
Job_205,6,15571,17581,M8,17286,21,17307,-274,0,274
Job_213,1,16081,18090,M0,17294,6,17300,-790,0,790
Job_214,0,16152,18464,M2,17294,84,17378,-1086,0,1086
Job_209,0,15840,17855,M0,17300,29,17329,-526,0,526
Job_213,2,16081,18090,M1,17300,22,17322,-768,0,768
Job_192,9,14549,17072,M4,17304,33,17337,265,265,0
Job_204,4,15565,18342,M6,17320,9,17329,-1013,0,1013
Job_213,3,16081,18090,M5,17322,61,17383,-707,0,707
Job_215,0,16191,18269,M1,17322,46,17368,-901,0,901
Job_204,5,15565,18342,M8,17329,52,17381,-961,0,961
Job_201,5,15324,17931,M9,17332,11,17343,-588,0,588
Job_203,6,15560,17871,M0,17332,47,17379,-492,0,492
Job_206,6,15572,18095,M7,17334,12,17346,-749,0,749
Job_195,8,14712,17024,M4,17337,6,17343,319,319,0
Job_199,8,15164,17605,M4,17343,90,17433,-172,0,172
Job_200,7,15272,17710,M9,17343,48,17391,-319,0,319
Job_201,6,15324,17931,M6,17343,40,17383,-548,0,548
Job_195,9,14712,17024,M7,17346,25,17371,347,347,0
Job_209,1,15840,17855,M1,17368,78,17446,-409,0,409
Job_193,7,14603,17381,M3,17371,98,17469,88,88,0
Job_205,7,15571,17581,M7,17371,49,17420,-161,0,161
Job_216,0,16344,18782,M2,17378,31,17409,-1373,0,1373
Job_210,0,15926,18278,M0,17379,43,17422,-856,0,856
Job_203,7,15560,17871,M6,17383,65,17448,-423,0,423
Job_219,0,16712,19150,M2,17409,31,17440,-1710,0,1710
Job_204,6,15565,18342,M7,17420,85,17505,-837,0,837
Job_205,8,15571,17581,M9,17420,72,17492,-89,0,89
Job_216,1,16344,18782,M0,17422,86,17508,-1274,0,1274
Job_224,0,17011,19021,M2,17440,14,17454,-1567,0,1567
Job_214,1,16152,18464,M1,17446,2,17448,-1016,0,1016
Job_203,8,15560,17871,M4,17448,6,17454,-417,0,417
Job_206,7,15572,18095,M6,17448,89,17537,-558,0,558
Job_212,0,16043,18821,M1,17448,81,17529,-1292,0,1292
Job_214,2,16152,18464,M5,17450,52,17502,-962,0,962
Job_208,8,15798,18239,M4,17454,90,17544,-695,0,695
Job_209,2,15840,17855,M2,17454,9,17463,-392,0,392
Job_210,1,15926,18278,M2,17463,90,17553,-725,0,725
