Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_135,0,10229,12752,M1,11520,91,11611,-1141,0,1141
Job_124,6,9512,11950,M8,11528,19,11547,-403,0,403
Job_126,6,9621,11974,M6,11528,46,11574,-400,0,400
Job_122,5,9371,11979,M9,11557,11,11568,-411,0,411
Job_123,6,9404,11845,M5,11557,47,11604,-241,0,241
Job_119,8,8952,11264,M4,11558,6,11564,300,300,0
Job_129,6,9811,11821,M8,11558,21,11579,-242,0,242
Job_137,0,10321,12330,M2,11561,14,11575,-755,0,755
Job_119,9,8952,11264,M7,11564,25,11589,325,325,0
Job_131,4,9935,11950,M4,11564,49,11613,-337,0,337
Job_122,6,9371,11979,M6,11574,40,11614,-365,0,365
Job_132,2,10038,12479,M2,11575,61,11636,-843,0,843
Job_133,0,10080,12095,M0,11581,29,11610,-485,0,485
Job_117,8,8843,11621,M9,11583,22,11605,-16,0,16
Job_121,9,9144,11582,M3,11583,79,11662,80,80,0
Job_129,7,9811,11821,M7,11589,49,11638,-183,0,183
Job_117,9,8843,11621,M5,11605,43,11648,27,27,0
Job_124,7,9512,11950,M9,11605,48,11653,-297,0,297
Job_137,1,10321,12330,M0,11610,6,11616,-714,0,714
Job_133,1,10080,12095,M1,11611,78,11689,-406,0,406
Job_128,3,9805,12582,M4,11613,99,11712,-870,0,870
Job_134,0,10166,12518,M0,11616,43,11659,-859,0,859
Job_132,3,10038,12479,M6,11636,7,11643,-836,0,836
Job_140,0,10584,13022,M2,11636,31,11667,-1355,0,1355
Job_122,7,9371,11979,M7,11638,89,11727,-252,0,252
Job_132,4,10038,12479,M8,11643,64,11707,-772,0,772
Job_131,5,9935,11950,M5,11648,11,11659,-291,0,291
Job_129,8,9811,11821,M9,11653,72,11725,-96,0,96
Job_131,6,9935,11950,M6,11659,62,11721,-229,0,229
Job_123,7,9404,11845,M3,11662,52,11714,-131,0,131
Job_140,1,10584,13022,M0,11667,86,11753,-1269,0,1269
Job_148,0,11251,13261,M2,11667,14,11681,-1580,0,1580
Job_133,2,10080,12095,M2,11689,9,11698,-397,0,397
Job_137,2,10321,12330,M1,11689,22,11711,-619,0,619
Job_126,7,9621,11974,M5,11693,46,11739,-235,0,235
Job_134,1,10166,12518,M2,11698,90,11788,-730,0,730
Job_136,0,10283,13061,M1,11711,81,11792,-1269,0,1269
Job_133,3,10080,12095,M3,11714,36,11750,-345,0,345
Job_123,8,9404,11845,M4,11719,90,11809,-36,0,36
Job_128,4,9805,12582,M6,11721,9,11730,-852,0,852
Job_132,5,10038,12479,M9,11725,76,11801,-678,0,678
Job_131,7,9935,11950,M7,11727,56,11783,-167,0,167
Job_128,5,9805,12582,M8,11731,52,11783,-799,0,799
Job_127,3,9800,12111,M3,11750,95,11845,-266,0,266
Job_137,3,10321,12330,M5,11757,61,11818,-512,0,512
Job_129,9,9811,11821,M6,11768,53,11821,0,0,0
Job_141,0,10811,13419,M0,11781,76,11857,-1562,0,1562
Job_124,8,9512,11950,M7,11783,36,11819,-131,0,131
Job_131,8,9935,11950,M8,11783,44,11827,-123,0,123
Job_136,1,10283,13061,M2,11792,95,11887,-1174,0,1174
Job_147,0,11245,14022,M1,11792,81,11873,-2149,0,2149
Job_125,5,9564,12171,M9,11801,11,11812,-359,0,359
Job_132,6,10038,12479,M5,11818,47,11865,-614,0,614
Job_133,4,10080,12095,M4,11818,49,11867,-228,0,228
Job_123,9,9404,11845,M7,11819,45,11864,19,19,0
Job_125,6,9564,12171,M6,11821,40,11861,-310,0,310
Job_127,4,9800,12111,M8,11845,48,11893,-218,0,218
Job_137,4,10321,12330,M3,11845,26,11871,-459,0,459
Job_150,0,11375,13390,M0,11857,29,11886,-1504,0,1504
Job_126,8,9621,11974,M7,11864,72,11936,-38,0,38
Job_122,8,9371,11979,M4,11867,26,11893,-86,0,86
Job_133,5,10080,12095,M5,11868,11,11879,-216,0,216
