Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_095,0,7200,9215,M0,8640,29,8669,-546,0,546
Job_101,0,7551,9629,M1,8640,46,8686,-943,0,943
Job_083,6,6264,8702,M8,8654,19,8673,-29,0,29
Job_094,5,7158,9599,M9,8654,76,8730,-869,0,869
Job_079,7,5963,8741,M3,8655,98,8753,12,12,0
Job_096,0,7286,9638,M0,8669,43,8712,-926,0,926
Job_091,6,6931,8941,M8,8673,21,8694,-247,0,247
Job_095,1,7200,9215,M1,8686,78,8764,-451,0,451
Job_092,4,6932,9455,M8,8694,90,8784,-671,0,671
Job_099,0,7441,9450,M2,8709,14,8723,-727,0,727
Job_089,8,6920,9231,M4,8710,6,8716,-515,0,515
Job_101,1,7551,9629,M0,8712,37,8749,-880,0,880
Job_096,1,7286,9638,M2,8723,90,8813,-825,0,825
Job_091,7,6931,8941,M7,8729,49,8778,-163,0,163
Job_083,7,6264,8702,M9,8730,48,8778,76,76,0
Job_094,6,7158,9599,M5,8730,47,8777,-822,0,822
Job_099,1,7441,9450,M0,8749,6,8755,-695,0,695
Job_103,0,7931,10539,M0,8755,76,8831,-1708,0,1708
Job_099,2,7441,9450,M1,8764,22,8786,-664,0,664
Job_094,7,7158,9599,M3,8777,52,8829,-770,0,770
Job_083,8,6264,8702,M7,8778,36,8814,112,112,0
Job_087,5,6684,9291,M9,8778,11,8789,-502,0,502
Job_092,5,6932,9455,M5,8784,10,8794,-661,0,661
Job_097,0,7349,9872,M1,8786,91,8877,-995,0,995
Job_079,8,5963,8741,M9,8789,22,8811,70,70,0
Job_087,6,6684,9291,M6,8789,40,8829,-462,0,462
Job_079,9,5963,8741,M5,8811,43,8854,113,113,0
Job_091,8,6931,8941,M9,8812,72,8884,-57,0,57
Job_095,2,7200,9215,M2,8813,9,8822,-393,0,393
Job_092,6,6932,9455,M7,8814,12,8826,-629,0,629
Job_100,0,7512,9824,M2,8822,84,8906,-918,0,918
Job_083,9,6264,8702,M3,8829,79,8908,206,206,0
Job_087,7,6684,9291,M7,8829,89,8918,-373,0,373
Job_094,8,7158,9599,M4,8829,90,8919,-680,0,680
Job_107,0,8181,10534,M0,8831,43,8874,-1660,0,1660
Job_099,3,7441,9450,M5,8854,61,8915,-535,0,535
Job_112,0,8495,10510,M0,8874,29,8903,-1607,0,1607
Job_098,0,7403,10181,M1,8877,81,8958,-1223,0,1223
Job_091,9,6931,8941,M6,8888,53,8941,0,0,0
Job_097,1,7349,9872,M0,8903,85,8988,-884,0,884
Job_102,0,7704,10142,M2,8906,31,8937,-1205,0,1205
Job_095,3,7200,9215,M3,8908,36,8944,-271,0,271
Job_085,9,6524,8965,M7,8918,45,8963,-2,0,2
Job_087,8,6684,9291,M4,8919,26,8945,-346,0,346
Job_105,0,8072,10510,M2,8937,31,8968,-1542,0,1542
Job_092,7,6932,9455,M6,8941,89,9030,-425,0,425
Job_099,4,7441,9450,M3,8944,26,8970,-480,0,480
Job_095,4,7200,9215,M4,8946,49,8995,-220,0,220
Job_100,1,7512,9824,M1,8958,2,8960,-864,0,864
Job_100,2,7512,9824,M5,8960,52,9012,-812,0,812
Job_104,0,7964,10405,M1,8960,85,9045,-1360,0,1360
Job_088,8,6741,9094,M7,8963,72,9035,-59,0,59
Job_098,1,7403,10181,M2,8968,95,9063,-1118,0,1118
Job_102,1,7704,10142,M0,8988,86,9074,-1068,0,1068
Job_084,9,6491,9099,M8,8990,74,9064,-35,0,35
Job_086,9,6632,9070,M3,8991,79,9070,0,0,0
Job_099,5,7441,9450,M4,8995,69,9064,-386,0,386
Job_095,5,7200,9215,M5,9012,11,9023,-192,0,192
Job_095,6,7200,9215,M6,9030,62,9092,-123,0,123
Job_090,6,6925,9702,M7,9035,85,9120,-582,0,582
Job_103,1,7931,10539,M1,9045,69,9114,-1425,0,1425
Job_093,9,7055,9070,M9,9049,21,9070,0,0,0
Job_110,0,8371,10381,M2,9063,14,9077,-1304,0,1304
Job_088,9,6741,9094,M8,9064,30,9094,0,0,0
Job_096,2,7286,9638,M4,9064,75,9139,-499,0,499
Job_092,8,6932,9455,M9,9070,45,9115,-340,0,340
Job_101,2,7551,9629,M3,9070,61,9131,-498,0,498
Job_098,2,7403,10181,M0,9074,71,9145,-1036,0,1036
Job_107,1,8181,10534,M2,9077,90,9167,-1367,0,1367
Job_099,6,7441,9450,M8,9094,21,9115,-335,0,335
Job_102,2,7704,10142,M1,9114,46,9160,-982,0,982
Job_095,7,7200,9215,M7,9120,56,9176,-39,0,39
