Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_191,0,14486,16838,M0,15840,43,15883,-955,0,955
Job_204,0,15565,18342,M1,15840,81,15921,-2421,0,2421
Job_186,6,14131,16141,M8,15854,21,15875,-266,0,266
Job_187,3,14132,16655,M2,15859,74,15933,-722,0,722
Job_178,6,13464,15902,M8,15875,19,15894,-8,0,8
Job_180,6,13724,16165,M5,15876,47,15923,-242,0,242
Job_186,7,14131,16141,M7,15881,49,15930,-211,0,211
Job_190,0,14400,16415,M0,15883,29,15912,-503,0,503
Job_182,5,13884,16491,M9,15886,11,15897,-594,0,594
Job_179,5,13691,16299,M9,15897,11,15908,-391,0,391
Job_174,8,13163,15941,M9,15908,22,15930,-11,0,11
Job_176,8,13272,15584,M4,15911,6,15917,333,333,0
Job_198,0,15131,17739,M0,15912,76,15988,-1751,0,1751
Job_179,6,13691,16299,M6,15914,40,15954,-345,0,345
Job_196,0,14751,16829,M1,15921,46,15967,-862,0,862
Job_180,7,13724,16165,M3,15923,52,15975,-190,0,190
Job_174,9,13163,15941,M5,15930,43,15973,32,32,0
Job_176,9,13272,15584,M7,15930,25,15955,371,371,0
Job_189,5,14358,16799,M9,15930,76,16006,-793,0,793
Job_187,4,14132,16655,M8,15933,90,16023,-632,0,632
Job_204,1,15565,18342,M2,15933,95,16028,-2314,0,2314
Job_182,6,13884,16491,M6,15954,40,15994,-497,0,497
Job_179,7,13691,16299,M7,15955,89,16044,-255,0,255
Job_190,1,14400,16415,M1,15967,78,16045,-370,0,370
Job_180,8,13724,16165,M4,15975,90,16065,-100,0,100
Job_185,7,14125,16902,M3,15975,98,16073,-829,0,829
Job_202,0,15381,17734,M0,15988,43,16031,-1703,0,1703
Job_188,6,14255,16270,M6,15994,62,16056,-214,0,214
Job_186,8,14131,16141,M9,16006,72,16078,-63,0,63
Job_187,5,14132,16655,M5,16023,10,16033,-622,0,622
Job_194,0,14641,16650,M2,16028,14,16042,-608,0,608
Job_189,6,14358,16799,M5,16033,47,16080,-719,0,719
Job_194,1,14641,16650,M0,16042,6,16048,-602,0,602
Job_187,6,14132,16655,M7,16044,12,16056,-599,0,599
Job_190,2,14400,16415,M2,16045,9,16054,-361,0,361
Job_194,2,14641,16650,M1,16048,22,16070,-580,0,580
Job_204,2,15565,18342,M0,16048,71,16119,-2223,0,2223
Job_195,0,14712,17024,M2,16054,84,16138,-886,0,886
Job_188,7,14255,16270,M7,16056,56,16112,-158,0,158
Job_179,8,13691,16299,M4,16065,26,16091,-208,0,208
Job_193,0,14603,17381,M1,16070,81,16151,-1230,0,1230
Job_190,3,14400,16415,M3,16073,36,16109,-306,0,306
Job_185,8,14125,16902,M9,16078,22,16100,-802,0,802
Job_194,3,14641,16650,M5,16080,61,16141,-509,0,509
Job_186,9,14131,16141,M6,16085,53,16138,-3,0,3
Job_184,5,14120,16431,M9,16100,72,16172,-259,0,259
Job_189,7,14358,16799,M3,16109,52,16161,-638,0,638
Job_190,4,14400,16415,M4,16109,49,16158,-257,0,257
Job_180,9,13724,16165,M7,16112,45,16157,-8,0,8
Job_188,8,14255,16270,M8,16112,44,16156,-114,0,114
Job_196,1,14751,16829,M0,16119,37,16156,-673,0,673
Job_187,7,14132,16655,M6,16138,89,16227,-428,0,428
Job_205,0,15571,17581,M2,16138,14,16152,-1429,0,1429
Job_192,0,14549,17072,M1,16151,91,16242,-830,0,830
Job_191,1,14486,16838,M2,16152,90,16242,-596,0,596
Job_205,1,15571,17581,M0,16156,6,16162,-1419,0,1419
Job_183,8,13941,16294,M7,16157,72,16229,-65,0,65
Job_190,5,14400,16415,M5,16158,11,16169,-246,0,246
Job_189,8,14358,16799,M4,16161,90,16251,-548,0,548
Job_194,4,14641,16650,M3,16161,26,16187,-463,0,463
Job_178,7,13464,15902,M9,16172,48,16220,318,318,0
Job_184,6,14120,16431,M0,16172,47,16219,-212,0,212
Job_181,9,13832,16270,M3,16187,79,16266,-4,0,4
Job_179,9,13691,16299,M8,16190,74,16264,-35,0,35
Job_184,7,14120,16431,M6,16227,65,16292,-139,0,139
Job_178,8,13464,15902,M7,16229,36,16265,363,363,0
Job_192,1,14549,17072,M0,16242,85,16327,-745,0,745
Job_195,1,14712,17024,M1,16242,2,16244,-780,0,780
Job_197,0,14904,17342,M2,16242,31,16273,-1069,0,1069
Job_205,2,15571,17581,M1,16244,22,16266,-1315,0,1315
Job_188,9,14255,16270,M9,16249,21,16270,0,0,0
Job_194,5,14641,16650,M4,16251,69,16320,-330,0,330
Job_183,9,13941,16294,M8,16264,30,16294,0,0,0
Job_182,7,13884,16491,M7,16265,89,16354,-137,0,137
Job_178,9,13464,15902,M3,16266,79,16345,443,443,0
Job_199,0,15164,17605,M1,16266,85,16351,-1254,0,1254
Job_205,3,15571,17581,M5,16266,61,16327,-1254,0,1254
Job_187,8,14132,16655,M9,16270,45,16315,-340,0,340
Job_200,0,15272,17710,M2,16273,31,16304,-1406,0,1406
Job_190,6,14400,16415,M6,16292,62,16354,-61,0,61
Job_193,1,14603,17381,M2,16304,95,16399,-982,0,982
Job_184,8,14120,16431,M4,16320,6,16326,-105,0,105
Job_194,6,14641,16650,M8,16320,21,16341,-309,0,309
Job_191,2,14486,16838,M4,16326,75,16401,-437,0,437
Job_195,2,14712,17024,M5,16327,52,16379,-645,0,645
Job_201,0,15324,17931,M0,16327,76,16403,-1528,0,1528
