Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_213,0,16081,18090,M2,17280,14,17294,-796,0,796
Job_215,0,16191,18269,M1,17280,46,17326,-943,0,943
Job_198,7,15131,17739,M7,17289,89,17378,-361,0,361
Job_214,0,16152,18464,M2,17294,84,17378,-1086,0,1086
Job_201,5,15324,17931,M9,17299,11,17310,-621,0,621
Job_201,6,15324,17931,M6,17310,40,17350,-581,0,581
Job_208,5,15798,18239,M9,17310,76,17386,-853,0,853
Job_209,0,15840,17855,M0,17325,29,17354,-501,0,501
Job_211,0,15989,18512,M1,17326,91,17417,-1095,0,1095
Job_207,8,15695,17710,M8,17331,44,17375,-335,0,335
Job_193,9,14603,17381,M5,17338,43,17381,0,0,0
Job_203,7,15560,17871,M6,17350,65,17415,-456,0,456
Job_213,1,16081,18090,M0,17354,6,17360,-730,0,730
Job_210,0,15926,18278,M0,17360,43,17403,-875,0,875
Job_204,5,15565,18342,M8,17375,52,17427,-915,0,915
Job_198,8,15131,17739,M4,17378,26,17404,-335,0,335
Job_201,7,15324,17931,M7,17378,89,17467,-464,0,464
Job_216,0,16344,18782,M2,17378,31,17409,-1373,0,1373
Job_206,5,15572,18095,M5,17381,10,17391,-704,0,704
Job_208,6,15798,18239,M5,17391,47,17438,-801,0,801
Job_215,1,16191,18269,M0,17403,37,17440,-829,0,829
Job_210,1,15926,18278,M2,17409,90,17499,-779,0,779
Job_203,8,15560,17871,M4,17415,6,17421,-450,0,450
Job_209,1,15840,17855,M1,17417,78,17495,-360,0,360
Job_208,7,15798,18239,M3,17438,52,17490,-749,0,749
Job_211,1,15989,18512,M0,17440,85,17525,-987,0,987
Job_201,8,15324,17931,M4,17467,26,17493,-438,0,438
Job_206,6,15572,18095,M7,17467,12,17479,-616,0,616
Job_215,2,16191,18269,M3,17490,61,17551,-718,0,718
Job_208,8,15798,18239,M4,17493,90,17583,-656,0,656
Job_213,2,16081,18090,M1,17495,22,17517,-573,0,573
Job_209,2,15840,17855,M2,17499,9,17508,-347,0,347
Job_219,0,16712,19150,M2,17508,31,17539,-1611,0,1611
Job_213,3,16081,18090,M5,17517,61,17578,-512,0,512
Job_214,1,16152,18464,M1,17517,2,17519,-945,0,945
Job_212,0,16043,18821,M1,17519,81,17600,-1221,0,1221
Job_216,1,16344,18782,M0,17525,86,17611,-1171,0,1171
Job_205,9,15571,17581,M6,17528,53,17581,0,0,0
Job_224,0,17011,19021,M2,17539,14,17553,-1468,0,1468
Job_209,3,15840,17855,M3,17551,36,17587,-268,0,268
Job_215,3,16191,18269,M2,17553,13,17566,-703,0,703
Job_199,9,15164,17605,M7,17560,45,17605,0,0,0
Job_222,0,17000,19311,M2,17566,84,17650,-1661,0,1661
Job_214,2,16152,18464,M5,17578,52,17630,-834,0,834
