Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_107,0,8181,10534,M0,8640,43,8683,-1851,0,1851
Job_109,0,8365,11142,M1,8640,81,8721,-2421,0,2421
Job_088,8,6741,9094,M7,8648,72,8720,-374,0,374
Job_092,3,6932,9455,M2,8656,74,8730,-725,0,725
Job_087,2,6684,9291,M3,8662,76,8738,-553,0,553
Job_093,4,7055,9070,M4,8662,49,8711,-359,0,359
Job_095,0,7200,9215,M0,8683,29,8712,-503,0,503
Job_084,5,6491,9099,M9,8693,11,8704,-395,0,395
Job_084,6,6491,9099,M6,8704,40,8744,-355,0,355
Job_089,5,6920,9231,M9,8704,72,8776,-455,0,455
Job_093,5,7055,9070,M5,8711,11,8722,-348,0,348
Job_096,0,7286,9638,M0,8712,43,8755,-883,0,883
Job_086,8,6632,9070,M7,8720,36,8756,-314,0,314
Job_095,1,7200,9215,M1,8721,78,8799,-416,0,416
Job_092,4,6932,9455,M8,8730,90,8820,-635,0,635
Job_110,0,8371,10381,M2,8730,14,8744,-1637,0,1637
Job_085,7,6524,8965,M3,8738,52,8790,-175,0,175
Job_087,3,6684,9291,M5,8738,51,8789,-502,0,502
Job_093,6,7055,9070,M6,8744,62,8806,-264,0,264
Job_099,0,7441,9450,M2,8744,14,8758,-692,0,692
Job_110,1,8371,10381,M0,8755,6,8761,-1620,0,1620
Job_084,7,6491,9099,M7,8756,89,8845,-254,0,254
Job_102,0,7704,10142,M2,8758,31,8789,-1353,0,1353
Job_099,1,7441,9450,M0,8761,6,8767,-683,0,683
Job_089,6,6920,9231,M0,8776,47,8823,-408,0,408
Job_091,8,6931,8941,M9,8776,72,8848,-93,0,93
Job_087,4,6684,9291,M2,8789,85,8874,-417,0,417
Job_079,7,5963,8741,M3,8790,98,8888,147,147,0
Job_085,8,6524,8965,M4,8790,90,8880,-85,0,85
Job_101,0,7551,9629,M1,8799,46,8845,-784,0,784
Job_092,5,6932,9455,M5,8820,10,8830,-625,0,625
Job_089,7,6920,9231,M6,8823,65,8888,-343,0,343
Job_102,1,7704,10142,M0,8823,86,8909,-1233,0,1233
Job_092,6,6932,9455,M7,8845,12,8857,-598,0,598
Job_113,0,8598,11039,M1,8845,85,8930,-2109,0,2109
Job_093,7,7055,9070,M7,8857,56,8913,-157,0,157
Job_087,5,6684,9291,M9,8874,11,8885,-406,0,406
Job_095,2,7200,9215,M2,8874,9,8883,-332,0,332
Job_084,8,6491,9099,M4,8880,26,8906,-193,0,193
Job_096,1,7286,9638,M2,8883,90,8973,-665,0,665
Job_079,8,5963,8741,M9,8888,22,8910,169,169,0
Job_091,9,6931,8941,M6,8888,53,8941,0,0,0
Job_095,3,7200,9215,M3,8888,36,8924,-291,0,291
Job_101,1,7551,9629,M0,8909,37,8946,-683,0,683
Job_079,9,5963,8741,M5,8910,43,8953,212,212,0
Job_093,8,7055,9070,M8,8913,44,8957,-113,0,113
Job_089,8,6920,9231,M4,8918,6,8924,-307,0,307
Job_085,9,6524,8965,M7,8920,45,8965,0,0,0
Job_083,9,6264,8702,M3,8924,79,9003,301,301,0
Job_095,4,7200,9215,M4,8924,49,8973,-242,0,242
Job_102,2,7704,10142,M1,8930,46,8976,-1166,0,1166
Job_087,6,6684,9291,M6,8941,40,8981,-310,0,310
Job_103,0,7931,10539,M0,8946,76,9022,-1517,0,1517
Job_095,5,7200,9215,M5,8973,11,8984,-231,0,231
Job_096,2,7286,9638,M4,8973,75,9048,-590,0,590
Job_109,1,8365,11142,M2,8973,95,9068,-2074,0,2074
Job_099,2,7441,9450,M1,8976,22,8998,-452,0,452
Job_087,7,6684,9291,M7,8981,89,9070,-221,0,221
Job_095,6,7200,9215,M6,8984,62,9046,-169,0,169
Job_084,9,6491,9099,M8,8990,74,9064,-35,0,35
Job_099,3,7441,9450,M5,8998,61,9059,-391,0,391
Job_110,2,8371,10381,M1,8998,22,9020,-1361,0,1361
Job_086,9,6632,9070,M3,9003,79,9082,12,12,0
Job_097,0,7349,9872,M1,9020,91,9111,-761,0,761
Job_113,1,8598,11039,M0,9022,13,9035,-2004,0,2004
Job_112,0,8495,10510,M0,9035,29,9064,-1446,0,1446
Job_092,7,6932,9455,M6,9046,89,9135,-320,0,320
Job_093,9,7055,9070,M9,9049,21,9070,0,0,0
Job_110,3,8371,10381,M5,9059,61,9120,-1261,0,1261
Job_088,9,6741,9094,M8,9064,30,9094,0,0,0
Job_100,0,7512,9824,M2,9068,84,9152,-672,0,672
Job_109,2,8365,11142,M0,9068,71,9139,-2003,0,2003
Job_087,8,6684,9291,M4,9070,26,9096,-195,0,195
Job_095,7,7200,9215,M7,9070,56,9126,-89,0,89
Job_096,3,7286,9638,M9,9070,11,9081,-557,0,557
Job_099,4,7441,9450,M3,9082,26,9108,-342,0,342
Job_094,7,7158,9599,M3,9108,52,9160,-439,0,439
Job_099,5,7441,9450,M4,9108,69,9177,-273,0,273
Job_098,0,7403,10181,M1,9111,81,9192,-989,0,989
Job_095,8,7200,9215,M8,9126,44,9170,-45,0,45
Job_092,8,6932,9455,M9,9135,45,9180,-275,0,275
Job_097,1,7349,9872,M0,9139,85,9224,-648,0,648
Job_113,2,8598,11039,M2,9152,61,9213,-1826,0,1826
Job_101,2,7551,9629,M3,9160,61,9221,-408,0,408
Job_094,8,7158,9599,M4,9177,90,9267,-332,0,332
Job_099,6,7441,9450,M8,9177,21,9198,-252,0,252
Job_100,1,7512,9824,M1,9192,2,9194,-630,0,630
Job_095,9,7200,9215,M9,9194,21,9215,0,0,0
Job_100,2,7512,9824,M5,9194,52,9246,-578,0,578
Job_111,0,8372,10895,M1,9194,91,9285,-1610,0,1610
Job_089,9,6920,9231,M7,9206,25,9231,0,0,0
Job_113,3,8598,11039,M6,9213,7,9220,-1819,0,1819
