Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_047,7,3644,6085,M3,5760,52,5812,-273,0,273
Job_071,0,5485,8262,M1,5760,81,5841,-2421,0,2421
Job_074,0,5615,7630,M0,5760,29,5789,-1841,0,1841
Job_058,0,4406,6758,M0,5789,43,5832,-926,0,926
Job_048,6,3752,6190,M8,5804,19,5823,-367,0,367
Job_055,6,4175,6190,M6,5804,62,5866,-324,0,324
Job_046,7,3611,6219,M7,5806,89,5895,-324,0,324
Job_051,5,4040,6351,M9,5809,72,5881,-470,0,470
Job_056,6,4278,6719,M5,5809,47,5856,-863,0,863
Job_041,7,3083,5861,M3,5812,98,5910,49,49,0
Job_072,0,5491,7501,M2,5817,14,5831,-1670,0,1670
Job_054,4,4052,6575,M8,5823,90,5913,-662,0,662
Job_057,0,4320,6335,M0,5832,29,5861,-474,0,474
Job_071,1,5485,8262,M2,5841,95,5936,-2326,0,2326
Job_075,0,5718,8159,M1,5841,85,5926,-2233,0,2233
Job_072,1,5491,7501,M0,5861,6,5867,-1634,0,1634
Job_040,7,3029,5552,M6,5866,89,5955,403,403,0
Job_048,7,3752,6190,M9,5881,48,5929,-261,0,261
Job_051,6,4040,6351,M0,5881,47,5928,-423,0,423
Job_055,7,4175,6190,M7,5895,56,5951,-239,0,239
Job_047,8,3644,6085,M4,5910,90,6000,-85,0,85
Job_049,2,3804,6411,M3,5910,76,5986,-425,0,425
Job_054,5,4052,6575,M5,5913,10,5923,-652,0,652
Job_072,2,5491,7501,M1,5926,22,5948,-1553,0,1553
Job_041,8,3083,5861,M9,5929,22,5951,90,90,0
Job_058,1,4406,6758,M2,5936,90,6026,-732,0,732
Job_071,2,5485,8262,M0,5936,71,6007,-2255,0,2255
Job_057,1,4320,6335,M1,5948,78,6026,-309,0,309
Job_041,9,3083,5861,M5,5951,43,5994,133,133,0
Job_054,6,4052,6575,M7,5951,12,5963,-612,0,612
Job_055,8,4175,6190,M8,5951,44,5995,-195,0,195
Job_040,8,3029,5552,M9,5955,45,6000,448,448,0
Job_051,7,4040,6351,M6,5955,65,6020,-331,0,331
Job_048,8,3752,6190,M7,5963,36,5999,-191,0,191
Job_056,7,4278,6719,M3,5986,52,6038,-681,0,681
Job_045,8,3384,5822,M7,5999,36,6035,213,213,0
Job_040,9,3029,5552,M4,6000,33,6033,481,481,0
Job_053,8,4051,6061,M9,6000,72,6072,11,11,0
Job_049,3,3804,6411,M5,6002,51,6053,-358,0,358
Job_075,1,5718,8159,M0,6007,13,6020,-2139,0,2139
Job_050,6,3861,6214,M6,6020,46,6066,-148,0,148
Job_059,0,4469,6992,M1,6026,91,6117,-875,0,875
Job_061,0,4561,6570,M2,6026,14,6040,-530,0,530
Job_051,8,4040,6351,M4,6033,6,6039,-312,0,312
Job_045,9,3384,5822,M3,6038,79,6117,295,295,0
Job_046,8,3611,6219,M4,6039,26,6065,-154,0,154
Job_047,9,3644,6085,M7,6040,45,6085,0,0,0
Job_057,2,4320,6335,M2,6040,9,6049,-286,0,286
Job_061,1,4561,6570,M0,6040,6,6046,-524,0,524
Job_065,0,5051,7659,M0,6046,76,6122,-1537,0,1537
Job_049,4,3804,6411,M2,6053,85,6138,-273,0,273
Job_056,8,4278,6719,M4,6065,90,6155,-564,0,564
Job_050,7,3861,6214,M5,6066,46,6112,-102,0,102
Job_053,9,4051,6061,M6,6072,53,6125,64,64,0
Job_046,9,3611,6219,M8,6110,74,6184,-35,0,35
Job_050,8,3861,6214,M7,6112,72,6184,-30,0,30
Job_048,9,3752,6190,M3,6117,79,6196,6,6,0
Job_061,2,4561,6570,M1,6117,22,6139,-431,0,431
Job_059,1,4469,6992,M0,6122,85,6207,-785,0,785
Job_049,5,3804,6411,M9,6138,11,6149,-262,0,262
Job_075,2,5718,8159,M2,6138,61,6199,-1960,0,1960
Job_061,3,4561,6570,M5,6139,61,6200,-370,0,370
Job_063,0,4671,6749,M1,6139,46,6185,-564,0,564
Job_049,6,3804,6411,M6,6149,40,6189,-222,0,222
Job_058,2,4406,6758,M4,6155,75,6230,-528,0,528
Job_055,9,4175,6190,M9,6169,21,6190,0,0,0
Job_050,9,3861,6214,M8,6184,30,6214,0,0,0
Job_066,0,5084,7525,M1,6185,85,6270,-1255,0,1255
Job_054,7,4052,6575,M6,6189,89,6278,-297,0,297
Job_049,7,3804,6411,M7,6190,89,6279,-132,0,132
Job_057,3,4320,6335,M3,6196,36,6232,-103,0,103
Job_070,0,5480,7791,M2,6199,84,6283,-1508,0,1508
Job_072,3,5491,7501,M5,6200,61,6261,-1240,0,1240
Job_063,1,4671,6749,M0,6207,37,6244,-505,0,505
Job_058,3,4406,6758,M9,6230,11,6241,-517,0,517
Job_057,4,4320,6335,M4,6232,49,6281,-54,0,54
Job_061,4,4561,6570,M3,6232,26,6258,-312,0,312
Job_063,2,4671,6749,M3,6258,61,6319,-430,0,430
Job_066,1,5084,7525,M0,6270,13,6283,-1242,0,1242
Job_054,8,4052,6575,M9,6278,45,6323,-252,0,252
Job_075,3,5718,8159,M6,6278,7,6285,-1874,0,1874
Job_049,8,3804,6411,M4,6281,26,6307,-104,0,104
Job_057,5,4320,6335,M5,6281,11,6292,-43,0,43
Job_067,0,5192,7630,M2,6283,31,6314,-1316,0,1316
Job_068,0,5244,7851,M0,6283,76,6359,-1492,0,1492
Job_070,1,5480,7791,M1,6283,2,6285,-1506,0,1506
Job_065,1,5051,7659,M1,6285,69,6354,-1305,0,1305
Job_057,6,4320,6335,M6,6292,62,6354,19,19,0
Job_070,2,5480,7791,M5,6292,52,6344,-1447,0,1447
Job_061,5,4561,6570,M4,6307,69,6376,-194,0,194
Job_049,9,3804,6411,M8,6315,74,6389,-22,0,22
Job_058,4,4406,6758,M3,6319,69,6388,-370,0,370
Job_063,3,4671,6749,M2,6319,13,6332,-417,0,417
Job_051,9,4040,6351,M7,6326,25,6351,0,0,0
Job_062,0,4632,6944,M2,6332,84,6416,-528,0,528
Job_057,7,4320,6335,M7,6354,56,6410,75,75,0
Job_063,4,4671,6749,M6,6354,32,6386,-363,0,363
Job_067,1,5192,7630,M0,6359,86,6445,-1185,0,1185
Job_071,3,5485,8262,M4,6376,99,6475,-1787,0,1787
Job_063,5,4671,6749,M5,6386,21,6407,-342,0,342
Job_058,5,4406,6758,M1,6388,28,6416,-342,0,342
Job_059,2,4469,6992,M3,6388,39,6427,-565,0,565
Job_061,6,4561,6570,M8,6389,21,6410,-160,0,160
Job_063,6,4671,6749,M9,6407,32,6439,-310,0,310
Job_057,8,4320,6335,M8,6410,44,6454,119,119,0
Job_061,7,4561,6570,M7,6410,49,6459,-111,0,111
Job_058,6,4406,6758,M6,6416,46,6462,-296,0,296
Job_062,1,4632,6944,M1,6416,2,6418,-526,0,526
Job_064,0,4824,7262,M2,6416,31,6447,-815,0,815
Job_060,0,4523,7301,M1,6418,81,6499,-802,0,802
Job_062,2,4632,6944,M5,6418,52,6470,-474,0,474
Job_065,2,5051,7659,M3,6427,76,6503,-1156,0,1156
Job_069,0,5301,7654,M0,6445,43,6488,-1166,0,1166
Job_059,3,4469,6992,M2,6447,74,6521,-471,0,471
Job_057,9,4320,6335,M9,6454,21,6475,140,140,0
Job_063,7,4671,6749,M8,6454,89,6543,-206,0,206
Job_058,7,4406,6758,M5,6470,46,6516,-242,0,242
Job_061,8,4561,6570,M9,6475,72,6547,-23,0,23
Job_071,4,5485,8262,M6,6475,9,6484,-1778,0,1778
Job_064,1,4824,7262,M0,6488,86,6574,-688,0,688
Job_073,0,5492,8015,M1,6499,91,6590,-1425,0,1425
Job_062,3,4632,6944,M3,6503,95,6598,-346,0,346
Job_058,8,4406,6758,M7,6516,72,6588,-170,0,170
Job_065,3,5051,7659,M5,6516,51,6567,-1092,0,1092
Job_060,1,4523,7301,M2,6521,95,6616,-685,0,685
Job_054,9,4052,6575,M4,6542,33,6575,0,0,0
Job_059,4,4469,6992,M8,6543,90,6633,-359,0,359
Job_061,9,4561,6570,M6,6547,53,6600,30,30,0
Job_063,8,4671,6749,M7,6588,30,6618,-131,0,131
Job_068,1,5244,7851,M1,6590,69,6659,-1192,0,1192
Job_073,1,5492,8015,M0,6590,85,6675,-1340,0,1340
Job_070,3,5480,7791,M3,6598,95,6693,-1098,0,1098
Job_066,2,5084,7525,M2,6616,61,6677,-848,0,848
Job_059,5,4469,6992,M5,6633,10,6643,-349,0,349
Job_062,4,4632,6944,M8,6633,48,6681,-263,0,263
Job_059,6,4469,6992,M7,6643,12,6655,-337,0,337
Job_059,7,4469,6992,M6,6655,89,6744,-248,0,248
Job_064,2,4824,7262,M1,6659,46,6705,-557,0,557
Job_056,9,4278,6719,M7,6674,45,6719,0,0,0
Job_060,2,4523,7301,M0,6675,71,6746,-555,0,555
Job_065,4,5051,7659,M2,6677,85,6762,-897,0,897
Job_062,5,4632,6944,M9,6681,72,6753,-191,0,191
Job_068,2,5244,7851,M3,6693,76,6769,-1082,0,1082
Job_063,9,4671,6749,M4,6694,55,6749,0,0,0
Job_064,3,4824,7262,M5,6705,74,6779,-483,0,483
Job_074,1,5615,7630,M1,6705,78,6783,-847,0,847
Job_058,9,4406,6758,M8,6728,30,6758,0,0,0
Job_066,3,5084,7525,M6,6744,7,6751,-774,0,774
Job_060,3,4523,7301,M4,6749,99,6848,-453,0,453
Job_059,8,4469,6992,M9,6753,45,6798,-194,0,194
Job_062,6,4632,6944,M0,6753,47,6800,-144,0,144
