Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_029,0,2312,4750,M2,2880,31,2911,-1839,0,1839
Job_025,0,1791,3869,M1,2881,46,2927,-942,0,942
Job_011,7,924,3531,M7,2890,89,2979,-552,0,552
Job_013,7,1160,3471,M6,2898,65,2963,-508,0,508
Job_019,0,1440,3455,M0,2898,29,2927,-528,0,528
Job_026,0,1944,4382,M2,2911,31,2942,-1440,0,1440
Job_003,9,203,2981,M5,2926,43,2969,-12,0,12
Job_019,1,1440,3455,M1,2927,78,3005,-450,0,450
Job_025,1,1791,3869,M0,2927,37,2964,-905,0,905
Job_023,0,1681,3690,M2,2942,14,2956,-734,0,734
Job_032,0,2600,4911,M2,2956,84,3040,-1871,0,1871
Job_018,4,1398,3839,M8,2961,64,3025,-814,0,814
Job_013,8,1160,3471,M4,2963,6,2969,-502,0,502
Job_014,4,1165,3942,M6,2963,9,2972,-970,0,970
Job_023,1,1681,3690,M0,2964,6,2970,-720,0,720
Job_016,5,1172,3695,M5,2969,10,2979,-716,0,716
Job_027,0,2171,4779,M0,2970,76,3046,-1733,0,1733
Job_011,8,924,3531,M4,2979,26,3005,-526,0,526
Job_016,6,1172,3695,M7,2979,12,2991,-704,0,704
Job_025,2,1791,3869,M3,2984,61,3045,-824,0,824
Job_016,7,1172,3695,M6,2991,89,3080,-615,0,615
Job_023,2,1681,3690,M1,3005,22,3027,-663,0,663
Job_014,5,1165,3942,M8,3025,52,3077,-865,0,865
Job_018,5,1398,3839,M9,3025,76,3101,-738,0,738
Job_021,0,1589,4112,M1,3027,91,3118,-994,0,994
Job_023,3,1681,3690,M5,3027,61,3088,-602,0,602
Job_019,2,1440,3455,M2,3040,9,3049,-406,0,406
Job_031,0,2421,4774,M0,3046,43,3089,-1685,0,1685
Job_019,3,1440,3455,M3,3049,36,3085,-370,0,370
Job_034,0,2611,4621,M2,3049,14,3063,-1558,0,1558
Job_024,0,1752,4064,M2,3063,84,3147,-917,0,917
Job_014,6,1165,3942,M7,3077,85,3162,-780,0,780
Job_019,4,1440,3455,M4,3085,49,3134,-321,0,321
Job_023,4,1681,3690,M3,3088,26,3114,-576,0,576
Job_020,0,1526,3878,M0,3089,43,3132,-746,0,746
Job_016,8,1172,3695,M9,3101,45,3146,-549,0,549
Job_018,6,1398,3839,M5,3101,47,3148,-691,0,691
Job_037,0,2838,5279,M1,3118,85,3203,-2076,0,2076
Job_015,9,1171,3181,M6,3128,53,3181,0,0,0
Job_029,1,2312,4750,M0,3132,86,3218,-1532,0,1532
Job_020,1,1526,3878,M2,3147,90,3237,-641,0,641
Job_018,7,1398,3839,M3,3148,52,3200,-639,0,639
Job_019,5,1440,3455,M5,3148,11,3159,-296,0,296
Job_009,9,764,3205,M7,3162,45,3207,2,2,0
Job_019,6,1440,3455,M6,3181,62,3243,-212,0,212
Job_018,8,1398,3839,M4,3200,90,3290,-549,0,549
Job_032,1,2600,4911,M1,3203,2,3205,-1706,0,1706
Job_032,2,2600,4911,M5,3212,52,3264,-1647,0,1647
Job_026,1,1944,4382,M0,3218,86,3304,-1078,0,1078
Job_029,2,2312,4750,M1,3218,46,3264,-1486,0,1486
Job_008,9,731,3339,M8,3230,74,3304,-35,0,35
Job_010,9,872,3310,M3,3231,79,3310,0,0,0
Job_031,1,2421,4774,M2,3237,90,3327,-1447,0,1447
Job_019,7,1440,3455,M7,3243,56,3299,-156,0,156
Job_029,3,2312,4750,M5,3264,74,3338,-1412,0,1412
Job_035,0,2612,5135,M1,3264,91,3355,-1780,0,1780
Job_017,9,1295,3310,M9,3289,21,3310,0,0,0
Job_020,2,1526,3878,M4,3290,75,3365,-513,0,513
Job_012,9,981,3334,M8,3304,30,3334,0,0,0
Job_030,0,2364,4971,M0,3304,76,3380,-1591,0,1591
Job_014,7,1165,3942,M3,3310,98,3408,-534,0,534
Job_025,3,1791,3869,M2,3327,13,3340,-529,0,529
