Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_133,0,10080,12095,M0,11520,29,11549,-546,0,546
Job_137,0,10321,12330,M2,11520,14,11534,-796,0,796
Job_139,0,10431,12509,M1,11520,46,11566,-943,0,943
Job_138,0,10392,12704,M2,11534,84,11618,-1086,0,1086
Job_137,1,10321,12330,M0,11549,6,11555,-775,0,775
Job_134,0,10166,12518,M0,11555,43,11598,-920,0,920
Job_124,6,9512,11950,M8,11560,19,11579,-371,0,371
Job_132,3,10038,12479,M6,11560,7,11567,-912,0,912
Job_137,2,10321,12330,M1,11566,22,11588,-742,0,742
Job_122,6,9371,11979,M6,11567,40,11607,-372,0,372
Job_131,5,9935,11950,M5,11574,11,11585,-365,0,365
Job_121,8,9144,11582,M7,11576,36,11612,30,30,0
Job_124,7,9512,11950,M9,11579,48,11627,-323,0,323
Job_132,4,10038,12479,M8,11579,64,11643,-836,0,836
Job_133,1,10080,12095,M1,11588,78,11666,-429,0,429
Job_137,3,10321,12330,M5,11588,61,11649,-681,0,681
Job_141,0,10811,13419,M0,11598,76,11674,-1745,0,1745
Job_125,6,9564,12171,M6,11607,40,11647,-524,0,524
Job_129,7,9811,11821,M7,11612,49,11661,-160,0,160
Job_134,1,10166,12518,M2,11618,90,11708,-810,0,810
Job_123,7,9404,11845,M3,11619,52,11671,-174,0,174
Job_117,8,8843,11621,M9,11627,22,11649,28,28,0
Job_131,6,9935,11950,M6,11647,62,11709,-241,0,241
Job_117,9,8843,11621,M5,11649,43,11692,71,71,0
Job_132,5,10038,12479,M9,11650,76,11726,-753,0,753
Job_130,6,9812,12335,M7,11661,12,11673,-662,0,662
Job_147,0,11245,14022,M1,11666,81,11747,-2275,0,2275
Job_121,9,9144,11582,M3,11671,79,11750,168,168,0
Job_123,8,9404,11845,M4,11671,90,11761,-84,0,84
Job_122,7,9371,11979,M7,11673,89,11762,-217,0,217
Job_133,2,10080,12095,M2,11708,9,11717,-378,0,378
Job_130,7,9812,12335,M6,11709,89,11798,-537,0,537
Job_143,0,10952,13390,M2,11717,31,11748,-1642,0,1642
Job_129,8,9811,11821,M9,11726,72,11798,-23,0,23
Job_132,6,10038,12479,M5,11740,47,11787,-692,0,692
Job_135,0,10229,12752,M1,11747,91,11838,-914,0,914
Job_140,0,10584,13022,M2,11748,31,11779,-1243,0,1243
Job_133,3,10080,12095,M3,11750,36,11786,-309,0,309
Job_139,1,10431,12509,M0,11760,37,11797,-712,0,712
Job_122,8,9371,11979,M4,11762,26,11788,-191,0,191
Job_131,7,9935,11950,M7,11762,56,11818,-132,0,132
Job_148,0,11251,13261,M2,11779,14,11793,-1468,0,1468
Job_132,7,10038,12479,M3,11787,52,11839,-640,0,640
Job_133,4,10080,12095,M4,11788,49,11837,-258,0,258
Job_146,0,11240,13551,M2,11793,84,11877,-1674,0,1674
Job_144,0,11004,13611,M0,11797,76,11873,-1738,0,1738
Job_129,9,9811,11821,M6,11798,53,11851,30,30,0
Job_130,8,9812,12335,M9,11798,45,11843,-492,0,492
Job_124,8,9512,11950,M7,11818,36,11854,-96,0,96
Job_131,8,9935,11950,M8,11818,44,11862,-88,0,88
Job_133,5,10080,12095,M5,11837,11,11848,-247,0,247
Job_136,0,10283,13061,M1,11838,81,11919,-1142,0,1142
Job_132,8,10038,12479,M4,11839,90,11929,-550,0,550
Job_137,4,10321,12330,M3,11839,26,11865,-465,0,465
Job_133,6,10080,12095,M6,11851,62,11913,-182,0,182
Job_123,9,9404,11845,M7,11854,45,11899,54,54,0
Job_122,9,9371,11979,M8,11870,74,11944,-35,0,35
Job_124,9,9512,11950,M3,11871,79,11950,0,0,0
Job_135,1,10229,12752,M0,11873,85,11958,-794,0,794
Job_147,1,11245,14022,M2,11877,95,11972,-2050,0,2050
Job_125,7,9564,12171,M7,11899,89,11988,-183,0,183
Job_141,1,10811,13419,M1,11919,69,11988,-1431,0,1431
Job_131,9,9935,11950,M9,11929,21,11950,0,0,0
