Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_171,0,12960,14975,M0,14400,29,14429,-546,0,546
Job_175,0,13201,15210,M2,14400,14,14414,-796,0,796
Job_185,0,14125,16902,M1,14400,81,14481,-2421,0,2421
Job_160,6,12251,14859,M6,14410,40,14450,-409,0,409
Job_165,4,12680,14991,M8,14412,48,14460,-531,0,531
Job_168,2,12692,15215,M3,14412,39,14451,-764,0,764
Job_186,0,14131,16141,M2,14414,14,14428,-1713,0,1713
Job_175,1,13201,15210,M0,14429,6,14435,-775,0,775
Job_172,0,13046,15398,M0,14435,43,14478,-920,0,920
Job_166,3,12685,15462,M4,14440,99,14539,-923,0,923
Job_164,3,12501,14854,M9,14449,11,14460,-394,0,394
Job_160,7,12251,14859,M7,14450,89,14539,-320,0,320
Job_170,3,12918,15359,M6,14450,7,14457,-902,0,902
Job_161,7,12284,14725,M3,14451,52,14503,-222,0,222
Job_168,3,12692,15215,M2,14451,74,14525,-690,0,690
Job_169,6,12815,14830,M6,14457,62,14519,-311,0,311
Job_155,9,11723,14501,M5,14458,43,14501,0,0,0
Job_165,5,12680,14991,M9,14460,72,14532,-459,0,459
Job_170,4,12918,15359,M8,14460,64,14524,-835,0,835
Job_183,0,13941,16294,M0,14478,43,14521,-1773,0,1773
Job_171,1,12960,14975,M1,14481,78,14559,-416,0,416
Job_164,4,12501,14854,M3,14503,69,14572,-282,0,282
Job_186,1,14131,16141,M0,14521,6,14527,-1614,0,1614
Job_168,4,12692,15215,M8,14525,90,14615,-600,0,600
Job_185,1,14125,16902,M2,14525,95,14620,-2282,0,2282
Job_167,9,12691,14701,M6,14526,53,14579,-122,0,122
Job_165,6,12680,14991,M0,14532,47,14579,-412,0,412
Job_170,5,12918,15359,M9,14532,76,14608,-751,0,751
Job_159,8,12024,14462,M7,14539,36,14575,113,113,0
Job_160,8,12251,14859,M4,14539,26,14565,-294,0,294
