Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_141,7,10811,13419,M7,12960,89,13049,-370,0,370
Job_146,5,11240,13551,M9,12960,72,13032,-519,0,519
Job_156,0,11761,13770,M2,12960,14,12974,-796,0,796
Job_156,1,11761,13770,M0,12974,6,12980,-790,0,790
Job_162,0,12392,14830,M2,12974,31,13005,-1825,0,1825
Job_152,0,11520,13535,M0,12980,29,13009,-526,0,526
Job_156,2,11761,13770,M1,12980,22,13002,-768,0,768
Job_148,6,11251,13261,M8,12992,21,13013,-248,0,248
Job_142,7,10844,13285,M3,12994,52,13046,-239,0,239
Job_145,6,11061,13414,M6,12999,46,13045,-369,0,369
Job_156,3,11761,13770,M5,13002,61,13063,-707,0,707
Job_157,0,11832,14144,M2,13005,84,13089,-1055,0,1055
Job_152,1,11520,13535,M1,13009,78,13087,-448,0,448
Job_147,3,11245,14022,M4,13010,99,13109,-913,0,913
Job_169,0,12815,14830,M0,13010,29,13039,-1791,0,1791
Job_140,6,10584,13022,M8,13013,19,13032,10,10,0
Job_136,5,10283,13061,M8,13032,52,13084,23,23,0
Job_140,7,10584,13022,M9,13032,48,13080,58,58,0
Job_146,6,11240,13551,M0,13039,47,13086,-465,0,465
Job_148,7,11251,13261,M7,13049,49,13098,-163,0,163
Job_150,5,11375,13390,M5,13063,11,13074,-316,0,316
Job_156,4,11761,13770,M3,13063,26,13089,-681,0,681
Job_145,7,11061,13414,M5,13074,46,13120,-294,0,294
Job_143,6,10952,13390,M8,13084,19,13103,-287,0,287
Job_152,2,11520,13535,M2,13089,9,13098,-437,0,437
Job_157,1,11832,14144,M1,13089,2,13091,-1053,0,1053
Job_153,0,11606,13958,M0,13090,43,13133,-825,0,825
Job_140,8,10584,13022,M7,13098,36,13134,112,112,0
Job_148,8,11251,13261,M9,13098,72,13170,-91,0,91
Job_152,3,11520,13535,M3,13098,36,13134,-401,0,401
Job_151,4,11478,13919,M8,13104,64,13168,-751,0,751
Job_155,0,11723,14501,M1,13107,81,13188,-1313,0,1313
Job_142,8,10844,13285,M4,13109,90,13199,-86,0,86
Job_147,4,11245,14022,M6,13109,9,13118,-904,0,904
Job_150,6,11375,13390,M6,13118,62,13180,-210,0,210
Job_157,2,11832,14144,M5,13120,52,13172,-972,0,972
Job_136,6,10283,13061,M7,13134,85,13219,158,158,0
Job_140,9,10584,13022,M3,13134,79,13213,191,191,0
Job_164,0,12501,14854,M0,13151,43,13194,-1660,0,1660
Job_167,0,12691,14701,M2,13151,14,13165,-1536,0,1536
Job_153,1,11606,13958,M2,13165,90,13255,-703,0,703
Job_147,5,11245,14022,M8,13168,52,13220,-802,0,802
Job_143,7,10952,13390,M9,13170,48,13218,-172,0,172
Job_149,5,11252,13775,M5,13189,10,13199,-576,0,576
Job_161,0,12284,14725,M1,13191,85,13276,-1449,0,1449
Job_167,1,12691,14701,M0,13194,6,13200,-1501,0,1501
Job_141,8,10811,13419,M4,13199,26,13225,-194,0,194
Job_160,0,12251,14859,M0,13200,76,13276,-1583,0,1583
Job_144,3,11004,13611,M5,13202,51,13253,-358,0,358
Job_148,9,11251,13261,M6,13208,53,13261,0,0,0
Job_136,7,10283,13061,M3,13219,98,13317,256,256,0
Job_142,9,10844,13285,M7,13219,45,13264,-21,0,21
Job_152,4,11520,13535,M4,13225,49,13274,-261,0,261
Job_159,0,12024,14462,M2,13255,31,13286,-1176,0,1176
Job_143,8,10952,13390,M7,13264,36,13300,-90,0,90
Job_146,7,11240,13551,M6,13270,65,13335,-216,0,216
Job_152,5,11520,13535,M5,13274,11,13285,-250,0,250
Job_153,2,11606,13958,M4,13274,75,13349,-609,0,609
Job_167,2,12691,14701,M1,13280,22,13302,-1399,0,1399
Job_141,9,10811,13419,M8,13282,74,13356,-63,0,63
Job_144,4,11004,13611,M2,13286,85,13371,-240,0,240
Job_159,1,12024,14462,M0,13286,86,13372,-1090,0,1090
Job_150,7,11375,13390,M7,13300,56,13356,-34,0,34
Job_158,0,11871,13949,M1,13302,46,13348,-601,0,601
Job_136,8,10283,13061,M9,13317,22,13339,278,278,0
Job_143,9,10952,13390,M3,13317,79,13396,6,6,0
Job_136,9,10283,13061,M5,13339,43,13382,321,321,0
Job_146,8,11240,13551,M4,13349,6,13355,-196,0,196
Job_153,3,11606,13958,M9,13350,11,13361,-597,0,597
Job_145,8,11061,13414,M7,13356,72,13428,14,14,0
Job_150,8,11375,13390,M8,13356,44,13400,10,10,0
Job_156,5,11761,13770,M4,13356,69,13425,-345,0,345
Job_152,6,11520,13535,M6,13360,62,13422,-113,0,113
Job_144,5,11004,13611,M9,13371,11,13382,-229,0,229
Job_155,1,11723,14501,M2,13372,95,13467,-1034,0,1034
Job_158,1,11871,13949,M0,13372,37,13409,-540,0,540
Job_159,2,12024,14462,M1,13372,46,13418,-1044,0,1044
Job_150,9,11375,13390,M9,13400,21,13421,31,31,0
Job_158,2,11871,13949,M3,13409,61,13470,-479,0,479
Job_162,1,12392,14830,M0,13409,86,13495,-1335,0,1335
Job_159,3,12024,14462,M5,13418,74,13492,-970,0,970
Job_160,1,12251,14859,M1,13418,69,13487,-1372,0,1372
Job_151,5,11478,13919,M9,13421,76,13497,-422,0,422
Job_144,6,11004,13611,M6,13422,40,13462,-149,0,149
Job_145,9,11061,13414,M8,13428,30,13458,44,44,0
Job_152,7,11520,13535,M7,13428,56,13484,-51,0,51
Job_156,6,11761,13770,M8,13459,21,13480,-290,0,290
Job_157,3,11832,14144,M3,13470,95,13565,-579,0,579
Job_158,3,11871,13949,M2,13470,13,13483,-466,0,466
Job_158,4,11871,13949,M6,13483,32,13515,-434,0,434
Job_165,0,12680,14991,M2,13483,84,13567,-1424,0,1424
Job_149,6,11252,13775,M7,13484,12,13496,-279,0,279
Job_152,8,11520,13535,M8,13484,44,13528,-7,0,7
Job_154,0,11669,14192,M1,13487,91,13578,-614,0,614
Job_159,4,12024,14462,M4,13492,32,13524,-938,0,938
Job_155,2,11723,14501,M0,13495,71,13566,-935,0,935
Job_146,9,11240,13551,M7,13496,25,13521,-30,0,30
Job_151,6,11478,13919,M5,13497,47,13544,-375,0,375
Job_149,7,11252,13775,M6,13515,89,13604,-171,0,171
Job_144,7,11004,13611,M7,13521,89,13610,-1,0,1
Job_152,9,11520,13535,M9,13528,21,13549,14,14,0
Job_158,5,11871,13949,M5,13544,21,13565,-384,0,384
Job_153,4,11606,13958,M3,13565,69,13634,-324,0,324
Job_157,4,11832,14144,M8,13565,48,13613,-531,0,531
Job_158,6,11871,13949,M9,13565,32,13597,-352,0,352
Job_161,1,12284,14725,M0,13566,13,13579,-1146,0,1146
Job_162,2,12392,14830,M1,13578,46,13624,-1206,0,1206
Job_154,1,11669,14192,M0,13579,85,13664,-528,0,528
Job_161,2,12284,14725,M2,13579,61,13640,-1085,0,1085
Job_149,8,11252,13775,M9,13604,45,13649,-126,0,126
Job_144,8,11004,13611,M4,13610,26,13636,25,25,0
Job_156,7,11761,13770,M7,13610,49,13659,-111,0,111
Job_151,7,11478,13919,M3,13634,52,13686,-233,0,233
Job_153,5,11606,13958,M1,13634,28,13662,-296,0,296
Job_144,9,11004,13611,M8,13636,74,13710,99,99,0
Job_155,3,11723,14501,M4,13636,99,13735,-766,0,766
Job_161,3,12284,14725,M6,13640,7,13647,-1078,0,1078
Job_147,6,11245,14022,M7,13659,85,13744,-278,0,278
Job_156,8,11761,13770,M9,13659,72,13731,-39,0,39
Job_153,6,11606,13958,M6,13662,46,13708,-250,0,250
Job_163,0,12444,15051,M0,13664,76,13740,-1311,0,1311
Job_165,1,12680,14991,M1,13667,2,13669,-1322,0,1322
Job_165,2,12680,14991,M5,13669,52,13721,-1270,0,1270
Job_169,1,12815,14830,M1,13669,78,13747,-1083,0,1083
Job_154,2,11669,14192,M3,13686,39,13725,-467,0,467
Job_158,7,11871,13949,M8,13710,89,13799,-150,0,150
Job_153,7,11606,13958,M5,13721,46,13767,-191,0,191
Job_154,3,11669,14192,M2,13725,74,13799,-393,0,393
