Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_114,0,8640,10655,M0,10080,29,10109,-546,0,546
Job_118,0,8881,10890,M2,10080,14,10094,-796,0,796
Job_109,4,8365,11142,M6,10084,9,10093,-1049,0,1049
Job_100,8,7512,9824,M4,10085,6,10091,267,267,0
Job_104,8,7964,10405,M4,10091,90,10181,-224,0,224
Job_109,5,8365,11142,M8,10093,52,10145,-997,0,997
Job_119,0,8952,11264,M2,10094,84,10178,-1086,0,1086
Job_114,1,8640,10655,M1,10109,78,10187,-468,0,468
Job_118,1,8881,10890,M0,10109,6,10115,-775,0,775
Job_100,9,7512,9824,M7,10114,25,10139,315,315,0
Job_122,0,9371,11979,M0,10115,76,10191,-1788,0,1788
Job_106,5,8124,10731,M9,10123,11,10134,-597,0,597
Job_106,6,8124,10731,M6,10134,40,10174,-557,0,557
Job_108,5,8360,10671,M9,10134,72,10206,-465,0,465
Job_098,9,7403,10181,M5,10138,43,10181,0,0,0
Job_109,6,8365,11142,M7,10145,85,10230,-912,0,912
Job_111,4,8372,10895,M8,10145,90,10235,-660,0,660
Job_113,7,8598,11039,M3,10145,52,10197,-842,0,842
Job_107,6,8181,10534,M6,10174,46,10220,-314,0,314
Job_129,0,9811,11821,M2,10178,14,10192,-1629,0,1629
Job_118,2,8881,10890,M1,10187,22,10209,-681,0,681
Job_114,2,8640,10655,M2,10192,9,10201,-454,0,454
Job_129,1,9811,11821,M0,10192,6,10198,-1623,0,1623
Job_113,8,8598,11039,M4,10197,90,10287,-752,0,752
Job_114,3,8640,10655,M3,10201,36,10237,-418,0,418
Job_121,0,9144,11582,M2,10201,31,10232,-1350,0,1350
Job_105,7,8072,10510,M9,10206,48,10254,-256,0,256
Job_108,6,8360,10671,M0,10206,47,10253,-418,0,418
Job_116,0,8789,11312,M1,10209,91,10300,-1012,0,1012
Job_103,7,7931,10539,M7,10230,89,10319,-220,0,220
Job_124,0,9512,11950,M2,10232,31,10263,-1687,0,1687
Job_111,5,8372,10895,M5,10235,10,10245,-650,0,650
Job_112,8,8495,10510,M8,10235,44,10279,-231,0,231
Job_109,7,8365,11142,M3,10242,98,10340,-802,0,802
Job_118,3,8881,10890,M5,10246,61,10307,-583,0,583
Job_108,7,8360,10671,M6,10253,65,10318,-353,0,353
Job_115,0,8726,11078,M0,10253,43,10296,-782,0,782
Job_127,0,9800,12111,M2,10263,84,10347,-1764,0,1764
Job_116,1,8789,11312,M0,10300,85,10385,-927,0,927
Job_120,0,8991,11069,M1,10300,46,10346,-723,0,723
Job_107,7,8181,10534,M5,10307,46,10353,-181,0,181
Job_108,8,8360,10671,M4,10318,6,10324,-347,0,347
Job_111,6,8372,10895,M7,10319,12,10331,-564,0,564
Job_114,4,8640,10655,M4,10324,49,10373,-282,0,282
Job_110,9,8371,10381,M6,10328,53,10381,0,0,0
Job_105,8,8072,10510,M7,10331,36,10367,-143,0,143
Job_109,8,8365,11142,M9,10340,22,10362,-780,0,780
Job_118,4,8881,10890,M3,10340,26,10366,-524,0,524
Job_119,1,8952,11264,M1,10346,2,10348,-916,0,916
Job_115,1,8726,11078,M2,10347,90,10437,-641,0,641
Job_130,0,9812,12335,M1,10348,91,10439,-1896,0,1896
Job_104,9,7964,10405,M7,10367,45,10412,7,7,0
Job_103,8,7931,10539,M4,10373,26,10399,-140,0,140
Job_114,5,8640,10655,M5,10373,11,10384,-271,0,271
Job_111,7,8372,10895,M6,10381,89,10470,-425,0,425
Job_116,2,8789,11312,M3,10385,39,10424,-888,0,888
Job_119,2,8952,11264,M5,10385,52,10437,-827,0,827
Job_126,0,9621,11974,M0,10385,43,10428,-1546,0,1546
Job_118,5,8881,10890,M4,10399,69,10468,-422,0,422
Job_107,8,8181,10534,M7,10412,72,10484,-50,0,50
Job_120,1,8991,11069,M0,10428,37,10465,-604,0,604
Job_103,9,7931,10539,M8,10430,74,10504,-35,0,35
Job_105,9,8072,10510,M3,10431,79,10510,0,0,0
Job_126,1,9621,11974,M2,10437,90,10527,-1447,0,1447
Job_129,2,9811,11821,M1,10439,22,10461,-1360,0,1360
Job_122,1,9371,11979,M1,10461,69,10530,-1449,0,1449
Job_129,3,9811,11821,M5,10461,61,10522,-1299,0,1299
Job_131,0,9935,11950,M0,10465,29,10494,-1456,0,1456
Job_114,6,8640,10655,M6,10470,62,10532,-123,0,123
Job_106,7,8124,10731,M7,10484,89,10573,-158,0,158
Job_112,9,8495,10510,M9,10489,21,10510,0,0,0
Job_124,1,9512,11950,M0,10494,86,10580,-1370,0,1370
Job_115,2,8726,11078,M4,10498,75,10573,-505,0,505
Job_107,9,8181,10534,M8,10504,30,10534,0,0,0
Job_111,8,8372,10895,M9,10510,45,10555,-340,0,340
Job_120,2,8991,11069,M3,10510,61,10571,-498,0,498
Job_131,1,9935,11950,M1,10530,78,10608,-1342,0,1342
Job_118,6,8881,10890,M8,10534,21,10555,-335,0,335
Job_120,3,8991,11069,M2,10571,13,10584,-485,0,485
Job_129,4,9811,11821,M3,10571,26,10597,-1224,0,1224
Job_106,8,8124,10731,M4,10573,26,10599,-132,0,132
Job_114,7,8640,10655,M7,10573,56,10629,-26,0,26
Job_115,3,8726,11078,M9,10578,11,10589,-489,0,489
Job_125,0,9564,12171,M0,10580,76,10656,-1515,0,1515
Job_116,3,8789,11312,M2,10584,74,10658,-654,0,654
Job_123,0,9404,11845,M1,10608,85,10693,-1152,0,1152
Job_115,4,8726,11078,M3,10611,69,10680,-398,0,398
Job_120,4,8991,11069,M6,10617,32,10649,-420,0,420
Job_114,8,8640,10655,M8,10629,44,10673,18,18,0
Job_108,9,8360,10671,M7,10646,25,10671,0,0,0
Job_120,5,8991,11069,M5,10649,21,10670,-399,0,399
Job_130,1,9812,12335,M0,10656,85,10741,-1594,0,1594
Job_131,2,9935,11950,M2,10658,9,10667,-1283,0,1283
Job_126,2,9621,11974,M4,10669,75,10744,-1230,0,1230
Job_118,7,8881,10890,M7,10671,49,10720,-170,0,170
Job_106,9,8124,10731,M8,10673,74,10747,16,16,0
Job_114,9,8640,10655,M9,10673,21,10694,39,39,0
Job_122,2,9371,11979,M3,10680,76,10756,-1223,0,1223
Job_127,1,9800,12111,M1,10693,2,10695,-1416,0,1416
Job_120,6,8991,11069,M9,10694,32,10726,-343,0,343
Job_115,5,8726,11078,M1,10695,28,10723,-355,0,355
Job_127,2,9800,12111,M5,10695,52,10747,-1364,0,1364
Job_115,6,8726,11078,M6,10723,46,10769,-309,0,309
Job_125,1,9564,12171,M1,10723,69,10792,-1379,0,1379
Job_118,8,8881,10890,M9,10728,72,10800,-90,0,90
Job_123,1,9404,11845,M0,10741,13,10754,-1091,0,1091
Job_129,5,9811,11821,M4,10744,69,10813,-1008,0,1008
Job_120,7,8991,11069,M8,10747,89,10836,-233,0,233
Job_121,1,9144,11582,M0,10754,86,10840,-742,0,742
Job_123,2,9404,11845,M2,10754,61,10815,-1030,0,1030
Job_122,3,9371,11979,M5,10756,51,10807,-1172,0,1172
Job_119,3,8952,11264,M3,10775,95,10870,-394,0,394
Job_124,2,9512,11950,M1,10792,46,10838,-1112,0,1112
Job_115,7,8726,11078,M5,10807,46,10853,-225,0,225
Job_122,4,9371,11979,M2,10815,85,10900,-1079,0,1079
Job_123,3,9404,11845,M6,10815,7,10822,-1023,0,1023
Job_126,3,9621,11974,M9,10821,11,10832,-1142,0,1142
Job_123,4,9404,11845,M8,10836,64,10900,-945,0,945
Job_118,9,8881,10890,M6,10837,53,10890,0,0,0
Job_120,8,8991,11069,M7,10837,30,10867,-202,0,202
Job_117,0,8843,11621,M1,10838,81,10919,-702,0,702
Job_124,3,9512,11950,M5,10853,74,10927,-1023,0,1023
Job_111,9,8372,10895,M4,10862,33,10895,0,0,0
Job_115,8,8726,11078,M7,10867,72,10939,-139,0,139
Job_130,2,9812,12335,M3,10870,39,10909,-1426,0,1426
Job_119,4,8952,11264,M8,10900,48,10948,-316,0,316
Job_122,5,9371,11979,M9,10900,11,10911,-1068,0,1068
Job_125,2,9564,12171,M3,10909,76,10985,-1186,0,1186
Job_122,6,9371,11979,M6,10911,40,10951,-1028,0,1028
