Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_058,0,4406,6758,M0,5760,43,5803,-955,0,955
Job_061,0,4561,6570,M2,5760,14,5774,-796,0,796
Job_071,0,5485,8262,M1,5760,81,5841,-2421,0,2421
Job_067,0,5192,7630,M2,5774,31,5805,-1825,0,1825
Job_057,0,4320,6335,M0,5803,29,5832,-503,0,503
Job_072,0,5491,7501,M2,5805,14,5819,-1682,0,1682
Job_047,6,3644,6085,M5,5812,47,5859,-226,0,226
Job_052,4,4045,6822,M6,5812,9,5821,-1001,0,1001
Job_041,8,3083,5861,M9,5819,22,5841,-20,0,20
Job_045,9,3384,5822,M3,5819,79,5898,76,76,0
Job_049,6,3804,6411,M6,5821,40,5861,-550,0,550
Job_061,1,4561,6570,M0,5832,6,5838,-732,0,732
Job_043,9,3192,5504,M7,5833,25,5858,354,354,0
Job_046,8,3611,6219,M4,5833,26,5859,-360,0,360
Job_072,1,5491,7501,M0,5838,6,5844,-1657,0,1657
Job_052,5,4045,6822,M8,5839,52,5891,-931,0,931
Job_056,5,4278,6719,M9,5841,76,5917,-802,0,802
Job_063,0,4671,6749,M1,5841,46,5887,-862,0,862
Job_071,1,5485,8262,M2,5841,95,5936,-2326,0,2326
Job_074,0,5615,7630,M0,5844,29,5873,-1757,0,1757
Job_055,7,4175,6190,M7,5858,56,5914,-276,0,276
Job_041,9,3083,5861,M5,5859,43,5902,41,41,0
Job_057,1,4320,6335,M1,5887,78,5965,-370,0,370
Job_063,1,4671,6749,M0,5887,37,5924,-825,0,825
Job_054,4,4052,6575,M8,5891,90,5981,-594,0,594
Job_047,7,3644,6085,M3,5898,52,5950,-135,0,135
Job_050,8,3861,6214,M7,5914,72,5986,-228,0,228
Job_048,7,3752,6190,M9,5917,48,5965,-225,0,225
Job_056,6,4278,6719,M5,5917,47,5964,-755,0,755
Job_062,0,4632,6944,M2,5936,84,6020,-924,0,924
Job_071,2,5485,8262,M0,5936,71,6007,-2255,0,2255
Job_047,8,3644,6085,M4,5950,90,6040,-45,0,45
Job_056,7,4278,6719,M3,5964,52,6016,-703,0,703
Job_051,5,4040,6351,M9,5965,72,6037,-314,0,314
Job_061,2,4561,6570,M1,5965,22,5987,-583,0,583
Job_053,9,4051,6061,M6,5981,53,6034,-27,0,27
Job_054,5,4052,6575,M5,5981,10,5991,-584,0,584
Job_055,8,4175,6190,M8,5981,44,6025,-165,0,165
Job_048,8,3752,6190,M7,5986,36,6022,-168,0,168
Job_059,0,4469,6992,M1,5987,91,6078,-914,0,914
Job_061,3,4561,6570,M5,5991,61,6052,-518,0,518
Job_057,2,4320,6335,M2,6020,9,6029,-306,0,306
Job_054,6,4052,6575,M7,6022,12,6034,-541,0,541
Job_057,3,4320,6335,M3,6029,36,6065,-270,0,270
Job_058,1,4406,6758,M2,6029,90,6119,-639,0,639
Job_054,7,4052,6575,M6,6034,89,6123,-452,0,452
Job_051,6,4040,6351,M0,6037,47,6084,-267,0,267
Job_047,9,3644,6085,M7,6040,45,6085,0,0,0
Job_056,8,4278,6719,M4,6040,90,6130,-589,0,589
Job_061,4,4561,6570,M3,6065,26,6091,-479,0,479
Job_075,0,5718,8159,M1,6078,85,6163,-1996,0,1996
Job_059,1,4469,6992,M0,6084,85,6169,-823,0,823
Job_052,6,4045,6822,M7,6085,85,6170,-652,0,652
Job_046,9,3611,6219,M8,6110,74,6184,-35,0,35
Job_048,9,3752,6190,M3,6111,79,6190,0,0,0
Job_064,0,4824,7262,M2,6119,31,6150,-1112,0,1112
Job_051,7,4040,6351,M6,6123,65,6188,-163,0,163
Job_057,4,4320,6335,M4,6130,49,6179,-156,0,156
Job_070,0,5480,7791,M2,6150,84,6234,-1557,0,1557
Job_062,1,4632,6944,M1,6163,2,6165,-779,0,779
Job_060,0,4523,7301,M1,6165,81,6246,-1055,0,1055
Job_055,9,4175,6190,M9,6169,21,6190,0,0,0
Job_075,1,5718,8159,M0,6169,13,6182,-1977,0,1977
Job_049,7,3804,6411,M7,6170,89,6259,-152,0,152
Job_057,5,4320,6335,M5,6179,11,6190,-145,0,145
Job_065,0,5051,7659,M0,6182,76,6258,-1401,0,1401
Job_050,9,3861,6214,M8,6184,30,6214,0,0,0
Job_051,8,4040,6351,M4,6188,6,6194,-157,0,157
