Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_114,0,8640,10655,M0,10080,29,10109,-546,0,546
Job_121,0,9144,11582,M2,10080,31,10111,-1471,0,1471
Job_112,7,8495,10510,M7,10103,56,10159,-351,0,351
Job_126,0,9621,11974,M0,10109,43,10152,-1822,0,1822
Job_129,0,9811,11821,M2,10111,14,10125,-1696,0,1696
Job_104,5,7964,10405,M9,10114,76,10190,-215,0,215
Job_110,6,8371,10381,M8,10114,21,10135,-246,0,246
Job_106,3,8124,10731,M5,10120,51,10171,-560,0,560
Job_103,4,7931,10539,M2,10125,85,10210,-329,0,329
Job_114,1,8640,10655,M1,10148,78,10226,-429,0,429
Job_113,1,8598,11039,M0,10152,13,10165,-874,0,874
Job_110,7,8371,10381,M7,10159,49,10208,-173,0,173
Job_112,8,8495,10510,M8,10159,44,10203,-307,0,307
Job_105,4,8072,10510,M4,10165,32,10197,-313,0,313
Job_121,1,9144,11582,M0,10165,86,10251,-1331,0,1331
Job_102,9,7704,10142,M3,10177,79,10256,114,114,0
Job_098,8,7403,10181,M9,10190,22,10212,31,31,0
Job_104,6,7964,10405,M5,10190,47,10237,-168,0,168
Job_105,5,8072,10510,M6,10197,88,10285,-225,0,225
Job_118,0,8881,10890,M2,10210,14,10224,-666,0,666
Job_103,5,7931,10539,M9,10212,11,10223,-316,0,316
Job_110,8,8371,10381,M9,10223,72,10295,-86,0,86
Job_111,0,8372,10895,M1,10226,91,10317,-578,0,578
Job_114,2,8640,10655,M2,10226,9,10235,-420,0,420
Job_113,2,8598,11039,M2,10235,61,10296,-743,0,743
Job_098,9,7403,10181,M5,10237,43,10280,99,99,0
Job_118,1,8881,10890,M0,10251,6,10257,-633,0,633
Job_114,3,8640,10655,M3,10256,36,10292,-363,0,363
Job_115,0,8726,11078,M0,10257,43,10300,-778,0,778
Job_108,2,8360,10671,M5,10280,52,10332,-339,0,339
Job_103,6,7931,10539,M6,10285,40,10325,-214,0,214
Job_105,6,8072,10510,M8,10285,19,10304,-206,0,206
Job_104,7,7964,10405,M3,10292,52,10344,-61,0,61
Job_114,4,8640,10655,M4,10292,49,10341,-314,0,314
Job_107,3,8181,10534,M9,10295,11,10306,-228,0,228
Job_106,4,8124,10731,M2,10296,85,10381,-350,0,350
Job_131,0,9935,11950,M0,10300,29,10329,-1621,0,1621
Job_105,7,8072,10510,M9,10306,48,10354,-156,0,156
Job_109,0,8365,11142,M1,10317,81,10398,-744,0,744
Job_103,7,7931,10539,M7,10325,89,10414,-125,0,125
Job_113,3,8598,11039,M6,10325,7,10332,-707,0,707
Job_111,1,8372,10895,M0,10329,85,10414,-481,0,481
Job_110,9,8371,10381,M6,10332,53,10385,4,4,0
Job_113,4,8598,11039,M8,10332,64,10396,-643,0,643
Job_114,5,8640,10655,M5,10341,11,10352,-303,0,303
Job_104,8,7964,10405,M4,10344,90,10434,29,29,0
Job_108,3,8360,10671,M3,10344,95,10439,-232,0,232
Job_106,5,8124,10731,M9,10381,11,10392,-339,0,339
Job_106,6,8124,10731,M6,10392,40,10432,-299,0,299
Job_109,1,8365,11142,M2,10398,95,10493,-649,0,649
Job_118,2,8881,10890,M1,10398,22,10420,-470,0,470
Job_105,8,8072,10510,M7,10414,36,10450,-60,0,60
Job_129,1,9811,11821,M0,10414,6,10420,-1401,0,1401
Job_118,3,8881,10890,M5,10420,61,10481,-409,0,409
Job_120,0,8991,11069,M1,10420,46,10466,-603,0,603
Job_114,6,8640,10655,M6,10432,62,10494,-161,0,161
Job_103,8,7931,10539,M4,10434,26,10460,-79,0,79
Job_108,4,8360,10671,M8,10439,48,10487,-184,0,184
