Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_114,0,8640,10655,M0,10080,29,10109,-546,0,546
Job_120,0,8991,11069,M1,10080,46,10126,-943,0,943
Job_107,4,8181,10534,M3,10082,69,10151,-383,0,383
Job_111,5,8372,10895,M5,10089,10,10099,-796,0,796
Job_122,0,9371,11979,M0,10109,76,10185,-1794,0,1794
Job_102,8,7704,10142,M7,10112,36,10148,6,6,0
Job_112,8,8495,10510,M8,10112,44,10156,-354,0,354
Job_108,2,8360,10671,M5,10126,52,10178,-493,0,493
Job_123,0,9404,11845,M1,10126,85,10211,-1634,0,1634
Job_111,6,8372,10895,M7,10148,12,10160,-735,0,735
Job_119,0,8952,11264,M2,10149,84,10233,-1031,0,1031
Job_102,9,7704,10142,M3,10151,79,10230,88,88,0
Job_105,6,8072,10510,M8,10156,19,10175,-335,0,335
Job_100,9,7512,9824,M7,10160,25,10185,361,361,0
Job_111,7,8372,10895,M6,10160,89,10249,-646,0,646
Job_104,6,7964,10405,M5,10178,47,10225,-180,0,180
Job_106,5,8124,10731,M9,10178,11,10189,-542,0,542
Job_120,1,8991,11069,M0,10185,37,10222,-847,0,847
Job_098,8,7403,10181,M9,10189,22,10211,30,30,0
Job_105,7,8072,10510,M9,10211,48,10259,-251,0,251
Job_107,5,8181,10534,M1,10211,28,10239,-295,0,295
Job_115,0,8726,11078,M0,10222,43,10265,-813,0,813
Job_098,9,7403,10181,M5,10225,43,10268,87,87,0
Job_104,7,7964,10405,M3,10230,52,10282,-123,0,123
Job_121,0,9144,11582,M2,10233,31,10264,-1318,0,1318
Job_114,1,8640,10655,M1,10239,78,10317,-338,0,338
Job_106,6,8124,10731,M6,10249,40,10289,-442,0,442
Job_105,8,8072,10510,M7,10259,36,10295,-215,0,215
Job_111,8,8372,10895,M9,10259,45,10304,-591,0,591
Job_124,0,9512,11950,M2,10264,31,10295,-1655,0,1655
Job_121,1,9144,11582,M0,10265,86,10351,-1231,0,1231
Job_104,8,7964,10405,M4,10282,90,10372,-33,0,33
Job_108,3,8360,10671,M3,10282,95,10377,-294,0,294
Job_107,6,8181,10534,M6,10289,46,10335,-199,0,199
Job_106,7,8124,10731,M7,10295,89,10384,-347,0,347
Job_118,0,8881,10890,M2,10295,14,10309,-581,0,581
Job_129,0,9811,11821,M2,10309,14,10323,-1498,0,1498
Job_128,0,9805,12582,M1,10317,81,10398,-2184,0,2184
Job_114,2,8640,10655,M2,10323,9,10332,-323,0,323
Job_127,0,9800,12111,M2,10332,84,10416,-1695,0,1695
Job_107,7,8181,10534,M5,10335,46,10381,-153,0,153
Job_110,9,8371,10381,M6,10335,53,10388,7,7,0
Job_125,0,9564,12171,M0,10351,76,10427,-1744,0,1744
Job_108,4,8360,10671,M8,10377,48,10425,-246,0,246
Job_114,3,8640,10655,M3,10377,36,10413,-242,0,242
Job_104,9,7964,10405,M7,10384,45,10429,24,24,0
Job_106,8,8124,10731,M4,10384,26,10410,-321,0,321
Job_119,1,8952,11264,M1,10398,2,10400,-864,0,864
Job_119,2,8952,11264,M5,10400,52,10452,-812,0,812
Job_113,7,8598,11039,M3,10413,52,10465,-574,0,574
Job_114,4,8640,10655,M4,10413,49,10462,-193,0,193
Job_115,1,8726,11078,M2,10416,90,10506,-572,0,572
Job_127,1,9800,12111,M1,10416,2,10418,-1693,0,1693
Job_108,5,8360,10671,M9,10425,72,10497,-174,0,174
Job_118,1,8881,10890,M0,10427,6,10433,-457,0,457
Job_107,8,8181,10534,M7,10429,72,10501,-33,0,33
Job_103,9,7931,10539,M8,10430,74,10504,-35,0,35
Job_118,2,8881,10890,M1,10433,22,10455,-435,0,435
Job_129,1,9811,11821,M0,10433,6,10439,-1382,0,1382
Job_123,1,9404,11845,M0,10439,13,10452,-1393,0,1393
Job_126,0,9621,11974,M0,10452,43,10495,-1479,0,1479
Job_116,0,8789,11312,M1,10455,91,10546,-766,0,766
Job_114,5,8640,10655,M5,10462,11,10473,-182,0,182
Job_105,9,8072,10510,M3,10465,79,10544,34,34,0
Job_113,8,8598,11039,M4,10465,90,10555,-484,0,484
Job_114,6,8640,10655,M6,10473,62,10535,-120,0,120
Job_118,3,8881,10890,M5,10473,61,10534,-356,0,356
Job_108,6,8360,10671,M0,10497,47,10544,-127,0,127
Job_112,9,8495,10510,M9,10497,21,10518,8,8,0
Job_107,9,8181,10534,M8,10504,30,10534,0,0,0
Job_128,1,9805,12582,M2,10506,95,10601,-1981,0,1981
Job_127,2,9800,12111,M5,10534,52,10586,-1525,0,1525
Job_114,7,8640,10655,M7,10535,56,10591,-64,0,64
Job_108,7,8360,10671,M6,10544,65,10609,-62,0,62
Job_118,4,8881,10890,M3,10544,26,10570,-320,0,320
Job_116,1,8789,11312,M0,10546,85,10631,-681,0,681
Job_122,1,9371,11979,M1,10546,69,10615,-1364,0,1364
Job_115,2,8726,11078,M4,10555,75,10630,-448,0,448
Job_120,2,8991,11069,M3,10570,61,10631,-438,0,438
Job_114,8,8640,10655,M8,10591,44,10635,-20,0,20
Job_129,2,9811,11821,M1,10615,22,10637,-1184,0,1184
Job_108,8,8360,10671,M4,10630,6,10636,-35,0,35
Job_116,2,8789,11312,M3,10631,39,10670,-642,0,642
Job_120,3,8991,11069,M2,10631,13,10644,-425,0,425
Job_128,2,9805,12582,M0,10631,71,10702,-1880,0,1880
Job_106,9,8124,10731,M8,10635,74,10709,-22,0,22
Job_114,9,8640,10655,M9,10635,21,10656,1,1,0
Job_118,5,8881,10890,M4,10636,69,10705,-185,0,185
Job_125,1,9564,12171,M1,10637,69,10706,-1465,0,1465
Job_120,4,8991,11069,M6,10644,32,10676,-393,0,393
Job_126,1,9621,11974,M2,10644,90,10734,-1240,0,1240
Job_108,9,8360,10671,M7,10646,25,10671,0,0,0
Job_115,3,8726,11078,M9,10656,11,10667,-411,0,411
Job_115,4,8726,11078,M3,10670,69,10739,-339,0,339
Job_120,5,8991,11069,M5,10676,21,10697,-372,0,372
Job_120,6,8991,11069,M9,10697,32,10729,-340,0,340
Job_129,3,9811,11821,M5,10697,61,10758,-1063,0,1063
Job_124,1,9512,11950,M0,10702,86,10788,-1162,0,1162
Job_118,6,8881,10890,M8,10709,21,10730,-160,0,160
Job_118,7,8881,10890,M7,10730,49,10779,-111,0,111
Job_120,7,8991,11069,M8,10730,89,10819,-250,0,250
