Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_049,2,3804,6411,M3,5760,76,5836,-575,0,575
Job_057,0,4320,6335,M0,5760,29,5789,-546,0,546
Job_061,0,4561,6570,M2,5760,14,5774,-796,0,796
Job_063,0,4671,6749,M1,5760,46,5806,-943,0,943
Job_040,8,3029,5552,M9,5772,45,5817,265,265,0
Job_048,5,3752,6190,M6,5772,88,5860,-330,0,330
Job_064,0,4824,7262,M2,5774,31,5805,-1457,0,1457
Job_041,6,3083,5861,M7,5785,85,5870,9,9,0
Job_053,6,4051,6061,M8,5785,21,5806,-255,0,255
Job_058,0,4406,6758,M0,5789,43,5832,-926,0,926
Job_072,0,5491,7501,M2,5805,14,5819,-1682,0,1682
Job_045,6,3384,5822,M8,5806,19,5825,3,3,0
Job_057,1,4320,6335,M1,5806,78,5884,-451,0,451
Job_040,9,3029,5552,M4,5817,33,5850,298,298,0
Job_045,7,3384,5822,M9,5825,48,5873,51,51,0
Job_058,1,4406,6758,M2,5832,90,5922,-836,0,836
Job_061,1,4561,6570,M0,5832,6,5838,-732,0,732
Job_047,7,3644,6085,M3,5836,52,5888,-197,0,197
Job_049,3,3804,6411,M5,5836,51,5887,-524,0,524
Job_063,1,4671,6749,M0,5838,37,5875,-874,0,874
Job_048,6,3752,6190,M8,5860,19,5879,-311,0,311
Job_055,6,4175,6190,M6,5860,62,5922,-268,0,268
Job_053,7,4051,6061,M7,5870,49,5919,-142,0,142
Job_069,0,5301,7654,M0,5875,43,5918,-1736,0,1736
Job_048,7,3752,6190,M9,5879,48,5927,-263,0,263
Job_061,2,4561,6570,M1,5884,22,5906,-664,0,664
Job_041,7,3083,5861,M3,5888,98,5986,125,125,0
Job_047,8,3644,6085,M4,5888,90,5978,-107,0,107
Job_059,0,4469,6992,M1,5906,91,5997,-995,0,995
Job_061,3,4561,6570,M5,5906,61,5967,-603,0,603
Job_065,0,5051,7659,M0,5918,76,5994,-1665,0,1665
Job_045,8,3384,5822,M7,5919,36,5955,133,133,0
Job_046,6,3611,6219,M6,5922,40,5962,-257,0,257
Job_057,2,4320,6335,M2,5922,9,5931,-404,0,404
Job_053,8,4051,6061,M9,5927,72,5999,-62,0,62
Job_049,4,3804,6411,M2,5931,85,6016,-395,0,395
Job_055,7,4175,6190,M7,5955,56,6011,-179,0,179
Job_058,2,4406,6758,M4,5978,75,6053,-705,0,705
Job_057,3,4320,6335,M3,5986,36,6022,-313,0,313
Job_072,1,5491,7501,M0,5994,6,6000,-1501,0,1501
Job_060,0,4523,7301,M1,5997,81,6078,-1223,0,1223
Job_041,8,3083,5861,M9,5999,22,6021,160,160,0
Job_059,1,4469,6992,M0,6000,85,6085,-907,0,907
Job_053,9,4051,6061,M6,6008,53,6061,0,0,0
Job_047,9,3644,6085,M7,6011,45,6056,-29,0,29
Job_055,8,4175,6190,M8,6011,44,6055,-135,0,135
Job_069,1,5301,7654,M2,6016,90,6106,-1548,0,1548
Job_041,9,3083,5861,M5,6021,43,6064,203,203,0
Job_051,5,4040,6351,M9,6021,72,6093,-258,0,258
Job_045,9,3384,5822,M3,6022,79,6101,279,279,0
Job_057,4,4320,6335,M4,6053,49,6102,-233,0,233
Job_048,8,3752,6190,M7,6056,36,6092,-98,0,98
Job_066,0,5084,7525,M1,6078,85,6163,-1362,0,1362
Job_064,1,4824,7262,M0,6085,86,6171,-1091,0,1091
Job_046,7,3611,6219,M7,6092,89,6181,-38,0,38
Job_049,5,3804,6411,M9,6093,11,6104,-307,0,307
Job_057,5,4320,6335,M5,6102,11,6113,-222,0,222
Job_058,3,4406,6758,M9,6104,11,6115,-643,0,643
Job_060,1,4523,7301,M2,6106,95,6201,-1100,0,1100
